School_Label,ID_Position,ID_Race,CIPFamily,CIPFamilyTitle,Variable,Value,Percentage_School_Position_Race
Texas A&M,RB,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.5
Texas A&M,TE,AA,1,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.",College Major,1,0.5
Texas A&M,TE,AA,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.5
Texas A&M,TE,C,14,ENGINEERING.,College Major,1,1
Texas A&M,WR,AA,1,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.",College Major,2,0.25
Texas A&M,WR,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,0.25
Texas A&M,WR,AA,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,4,0.5
Texas A&M,WR,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,0.4
Texas A&M,WR,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,2,0.4
Texas A&M,WR,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.2
Utah State,CB,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,9,0.9
Utah State,CB,AA,45,SOCIAL SCIENCES.,College Major,1,0.1
Utah State,CB,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,1
Utah State,DE,C,30,MULTI/INTERDISCIPLINARY STUDIES.,College Major,1,0.5
Utah State,DE,C,45,SOCIAL SCIENCES.,College Major,1,0.5
Utah State,DL,C,13,EDUCATION.,College Major,1,0.2
Utah State,DL,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.2
Utah State,DL,C,51,HEALTH PROFESSIONS AND RELATED PROGRAMS.,College Major,1,0.2
Utah State,DL,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,2,0.4
Utah State,DL,PI,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,7,1
Utah State,LB,AA,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.2
Utah State,LB,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,3,0.6
Utah State,LB,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.2
Utah State,LB,C,14,ENGINEERING.,College Major,1,0.1
Utah State,LB,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,0.2
Utah State,LB,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.1
Utah State,LB,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,6,0.6
Utah State,LB,H,42,PSYCHOLOGY.,College Major,1,1
Utah State,LS,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.5
Utah State,LS,C,45,SOCIAL SCIENCES.,College Major,1,0.5
Utah State,OC,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,1
Utah State,OL,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,0.5
Utah State,OL,AA,45,SOCIAL SCIENCES.,College Major,2,0.5
Utah State,OL,C,14,ENGINEERING.,College Major,1,0.142857143
Utah State,OL,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,3,0.428571429
Utah State,OL,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,0.285714286
Utah State,OL,C,45,SOCIAL SCIENCES.,College Major,1,0.142857143
Utah State,OL,H,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,1
Utah State,OL,PI,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,1
Utah State,P,C,45,SOCIAL SCIENCES.,College Major,1,1
Utah State,PK,C,14,ENGINEERING.,College Major,1,0.333333333
Utah State,PK,C,45,SOCIAL SCIENCES.,College Major,1,0.333333333
Utah State,PK,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.333333333
Utah State,PK,H,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,1
Utah State,QB,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,1
Utah State,QB,C,23,ENGLISH LANGUAGE AND LITERATURE/LETTERS.,College Major,1,0.2
Utah State,QB,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,0.4
Utah State,QB,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.2
Utah State,QB,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.2
Utah State,RB,AA,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.125
Utah State,RB,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,4,0.5
Utah State,RB,AA,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,College Major,1,0.125
Utah State,RB,AA,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.125
Utah State,RB,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.125
Utah State,S,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.5
Utah State,S,AA,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.5
Utah State,S,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,3,0.75
Utah State,S,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.25
Utah State,TE,AA,42,PSYCHOLOGY.,College Major,1,1
Utah State,TE,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,0.5
Utah State,TE,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,2,0.5
Utah State,TE,PI,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,1
Utah State,WR,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,7,0.777777778
Utah State,WR,AA,45,SOCIAL SCIENCES.,College Major,2,0.222222222
Utah State,WR,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,4,1
Vanderbilt,DB,AA,19,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,College Major,1,0.5
Vanderbilt,DB,AA,45,SOCIAL SCIENCES.,College Major,1,0.5
Vanderbilt,DE,AA,19,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,College Major,1,1
Vanderbilt,DE,C,19,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,College Major,1,0.5
Vanderbilt,DE,C,51,HEALTH PROFESSIONS AND RELATED PROGRAMS.,College Major,1,0.5
Vanderbilt,DT,AA,13,EDUCATION.,College Major,1,1
Vanderbilt,DT,C,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.333333333
Vanderbilt,DT,C,19,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,College Major,1,0.333333333
Vanderbilt,DT,C,45,SOCIAL SCIENCES.,College Major,1,0.333333333
Vanderbilt,FB,AA,14,ENGINEERING.,College Major,1,1
Vanderbilt,FB,C,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,College Major,1,1
Vanderbilt,LB,AA,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.5
Vanderbilt,LB,AA,51,HEALTH PROFESSIONS AND RELATED PROGRAMS.,College Major,1,0.5
Vanderbilt,LB,C,14,ENGINEERING.,College Major,1,0.333333333
Vanderbilt,LB,C,19,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,College Major,1,0.333333333
Vanderbilt,LB,C,45,SOCIAL SCIENCES.,College Major,1,0.333333333
Vanderbilt,OG,C,19,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,College Major,2,0.666666667
Vanderbilt,OG,C,45,SOCIAL SCIENCES.,College Major,1,0.333333333
Vanderbilt,P,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,1
Vanderbilt,PK,C,19,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,College Major,1,1
Vanderbilt,PK,H,19,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,College Major,1,1
Vanderbilt,QB,C,19,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,College Major,2,1
Vanderbilt,RB,AA,13,EDUCATION.,College Major,1,0.5
Vanderbilt,RB,AA,19,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,College Major,1,0.5
Vanderbilt,S,AA,13,EDUCATION.,College Major,1,0.5
Vanderbilt,S,AA,19,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,College Major,1,0.5
Vanderbilt,TE,C,45,SOCIAL SCIENCES.,College Major,1,1
Vanderbilt,WR,AA,19,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,College Major,1,1
Vanderbilt,WR,C,19,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,College Major,2,1
