URL,player_imageurl
http://www.okstate.com/sports/m-footbl/mtt/taormina_jordan00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616317.jpeg
http://www.okstate.com/sports/m-footbl/mtt/randle_joseph00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/7967276.jpeg
http://www.okstate.com/sports/m-footbl/mtt/cooper_josh00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6912585.jpeg
http://www.okstate.com/sports/m-footbl/mtt/stewart_josh00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121584.jpeg
http://www.okstate.com/sports/m-footbl/mtt/blackmon_justin00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6912453.jpeg
http://www.okstate.com/sports/m-footbl/mtt/gent_justin00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616034.jpeg
http://www.okstate.com/sports/m-footbl/mtt/gilbert_justin00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121366.jpeg
http://www.okstate.com/sports/m-footbl/mtt/justin_horton_410837.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/7967011.jpeg
http://www.okstate.com/sports/m-footbl/mtt/southwell_justin00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5196764.jpeg
http://www.okstate.com/sports/m-footbl/mtt/cusak_kaleb00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/8887760.jpeg
http://www.okstate.com/sports/m-footbl/mtt/toston_keith00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292794.jpeg
http://www.okstate.com/sports/m-footbl/mtt/hunter_kendall00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616083.jpeg
http://www.okstate.com/sports/m-footbl/mtt/alexander_kenny00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5615976.jpeg
http://www.okstate.com/sports/m-footbl/mtt/johnson_kevin00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6912913.jpeg
http://www.okstate.com/sports/m-footbl/mtt/kevin_peterson_804176.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121553.jpeg
http://www.okstate.com/sports/m-footbl/mtt/kris_catlin_748346.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121180.jpeg
http://www.okstate.com/sports/m-footbl/mtt/kye_staley_410737.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121609.jpeg
http://www.okstate.com/sports/m-footbl/mtt/kyle_culver_796923.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121226.jpeg
http://www.okstate.com/sports/m-footbl/mtt/hale_kyle00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6912806.jpeg
