ID_Sport,ID_School,Season,Number,Player,First_Name,Last_Name,Position,Height,Weight,Year,Experience,Hometown/Prior_School,Player_URL,Photo_URL
FBALL,UF,2010-2011,6,Deonte Thompson,Deonte,Thompson,WR,"5' 11""",203,RJR,2L,Belle Glade/Glades Central,http://www.gatorzone.com/football/bios.php?player_id=146,http://www.gatorzone.com/football/bios.php?year=2010&player_id=146
FBALL,UF,2010-2011,85,Lynden Trail,Lynden,Trail,DE,"6' 7""",217,FR,HS,Miami/Booker T. Washington,http://www.gatorzone.com/football/bios.php?player_id=262,http://www.gatorzone.com/football/bios.php?year=2010&player_id=262
FBALL,UF,2010-2011,94,Justin Trattou,Justin,Trattou,DE,"6' 4""",255,SR,3L,"Ramsey, N.J./Don Bosco Prep",http://www.gatorzone.com/football/bios.php?player_id=147,http://www.gatorzone.com/football/bios.php?year=2010&player_id=147
FBALL,UF,2010-2011,95,Francisco Velez,Francisco,Velez,WR,"5' 9""",178,FR,HS,Ocala/Trinity Catholic,http://www.gatorzone.com/football/bios.php?player_id=282,http://www.gatorzone.com/football/bios.php?year=2010&player_id=282
FBALL,UF,2010-2011,14,Jaylen Watkins,Jaylen,Watkins,CB,"5' 11""",183,FR,HS,Cape Coral/Cape Coral,http://www.gatorzone.com/football/bios.php?player_id=246,http://www.gatorzone.com/football/bios.php?year=2010&player_id=246
FBALL,UF,2010-2011,65,Glen Watson,Glen,Watson,DT,"6' 2""",299,RSO,SQ,Pensacola/Escambia,http://www.gatorzone.com/football/bios.php?player_id=205,http://www.gatorzone.com/football/bios.php?year=2010&player_id=205
FBALL,UF,2010-2011,42,Steven Wilks,Steven,Wilks,FB,"6' 1""",235,RJR,1L,Lakeland/Lakeland,http://www.gatorzone.com/football/bios.php?player_id=148,http://www.gatorzone.com/football/bios.php?year=2010&player_id=148
FBALL,UF,2010-2011,7,Justin Williams,Justin,Williams,WR,"6' 1""",205,RSR,3L,"Folkston, Ga./Charlton County",http://www.gatorzone.com/football/bios.php?player_id=101,http://www.gatorzone.com/football/bios.php?year=2010&player_id=101
FBALL,UF,2010-2011,66,James Wilson,James,Wilson,G,"6' 3""",315,RJR,2L,St. Augustine/Nease,http://www.gatorzone.com/football/bios.php?player_id=149,http://www.gatorzone.com/football/bios.php?year=2010&player_id=149
FBALL,UF,2010-2011,78,David Young,David,Young,G,"6' 4""",304,RSO,1L,"Edwardsville, Ill./Edwardsville",http://www.gatorzone.com/football/bios.php?player_id=193,http://www.gatorzone.com/football/bios.php?year=2010&player_id=193
FBALL,UF,2011-2012,25,Gideon Ajagbe,Gideon,Ajagbe,LB,"6' 3""",227,RFR,SQ,Coconut Grove/Ransom Everglades,http://www.gatorzone.com/football/bios.php?&player_id=247,http://www.gatorzone.com/football/bios.php?year=2011&player_id=247
FBALL,UF,2011-2012,58,Nick Alajajian,Nick,Alajajian,C,"6' 4""",275,RSO,1L,Naples/Naples,http://www.gatorzone.com/football/bios.php?&player_id=199,http://www.gatorzone.com/football/bios.php?year=2011&player_id=199
FBALL,UF,2011-2012,89,Stephen Alli,Stephen,Alli,WR,"6' 6""",222,RSO,1L,"Andover, N.H./Proctor Academy",http://www.gatorzone.com/football/bios.php?&player_id=222,http://www.gatorzone.com/football/bios.php?year=2011&player_id=222
FBALL,UF,2011-2012,38,Phillip Bellino,Phillip,Bellino,RB,"6' 0""",195,SR,SQ,Boca Raton/Pope John Paul II (Santa Fe C.C.),http://www.gatorzone.com/football/bios.php?&player_id=228,http://www.gatorzone.com/football/bios.php?year=2011&player_id=228
FBALL,UF,2011-2012,31,Brian Biada,Brian,Biada,CB,"5' 10""",179,SR,SQ,Naples/Gulf Coast,http://www.gatorzone.com/football/bios.php?&player_id=229,http://www.gatorzone.com/football/bios.php?year=2011&player_id=229
FBALL,UF,2011-2012,52,Jonathan Bostic,Jonathan,Bostic,LB,"6' 1""",243,JR,2L,Wellington/Palm Beach Central,http://www.gatorzone.com/football/bios.php?&player_id=200,http://www.gatorzone.com/football/bios.php?year=2011&player_id=200
FBALL,UF,2011-2012,12,John Brantley,John,Brantley,QB,"6' 3""",219,RSR,3L,Ocala/Trinity Catholic,http://www.gatorzone.com/football/bios.php?&player_id=127,http://www.gatorzone.com/football/bios.php?year=2011&player_id=127
FBALL,UF,2011-2012,17,Jacoby Brissett,Jacoby,Brissett,QB,"6' 3""",239,FR,HS,West Palm Beach/William T. Dwyer,http://www.gatorzone.com/football/bios.php?&player_id=312,http://www.gatorzone.com/football/bios.php?year=2011&player_id=312
FBALL,UF,2011-2012,8,Jeremy Brown,Jeremy,Brown,CB,"5' 10""",187,RSO,1L,Orlando/Boone,http://www.gatorzone.com/football/bios.php?&player_id=167,http://www.gatorzone.com/football/bios.php?year=2011&player_id=167
FBALL,UF,2011-2012,33,Mack Brown,Mack,Brown,RB,"5' 11""",205,RFR,SQ,"Lithonia, Ga./King",http://www.gatorzone.com/football/bios.php?&player_id=248,http://www.gatorzone.com/football/bios.php?year=2011&player_id=248
FBALL,UF,2011-2012,98,Zack Brust,Zack,Brust,K,"6' 1""",191,SR,1L,Jacksonville/Stanton College Prep,http://www.gatorzone.com/football/bios.php?&player_id=231,http://www.gatorzone.com/football/bios.php?year=2011&player_id=231
FBALL,UF,2011-2012,88,Clay Burton,Clay,Burton,TE,"6' 4""",258,FR,HS,Venice/Venice Senior,http://www.gatorzone.com/football/bios.php?&player_id=284,http://www.gatorzone.com/football/bios.php?year=2011&player_id=284
FBALL,UF,2011-2012,8,Trey Burton,Trey,Burton,RB,"6' 3""",229,SO,1L,Venice/Venice Senior,http://www.gatorzone.com/football/bios.php?&player_id=232,http://www.gatorzone.com/football/bios.php?year=2011&player_id=232
FBALL,UF,2011-2012,14,Chandler Carr,Chandler,Carr,QB,"5' 11""",200,SO,SQ,Ponte Vedra Beach/Bolles,http://www.gatorzone.com/football/bios.php?&player_id=264,http://www.gatorzone.com/football/bios.php?year=2011&player_id=264
FBALL,UF,2011-2012,44,Kyle Christy,Kyle,Christy,P,"6' 3""",184,FR,HS,"Brownsburg, Ind./Brownsburg",http://www.gatorzone.com/football/bios.php?&player_id=285,http://www.gatorzone.com/football/bios.php?year=2011&player_id=285
FBALL,UF,2011-2012,30,Tim Clark,Tim,Clark,S,"5' 10""",198,RSO,SQ,Wellborn/Branford,http://www.gatorzone.com/football/bios.php?&player_id=235,http://www.gatorzone.com/football/bios.php?year=2011&player_id=235
FBALL,UF,2011-2012,47,John Crofoot,John,Crofoot,K,"5' 11""",150,RSO,1L,Windemere/The First Academy,http://www.gatorzone.com/football/bios.php?&player_id=221,http://www.gatorzone.com/football/bios.php?year=2011&player_id=221
FBALL,UF,2011-2012,43,Kyle Crofoot,Kyle,Crofoot,LS,"6' 3""",245,FR,HS,Windemere/The First Academy,http://www.gatorzone.com/football/bios.php?&player_id=300,http://www.gatorzone.com/football/bios.php?year=2011&player_id=300
FBALL,UF,2011-2012,4,Andre Debose,Andre,Debose,WR,"5' 11""",191,RSO,1L,Sanford/Seminole,http://www.gatorzone.com/football/bios.php?&player_id=209,http://www.gatorzone.com/football/bios.php?year=2011&player_id=209
FBALL,UF,2011-2012,28,Jeff Demps,Jeff,Demps,RB,"5' 7""",191,SR,3L,Winter Garden/South Lake,http://www.gatorzone.com/football/bios.php?&player_id=181,http://www.gatorzone.com/football/bios.php?year=2011&player_id=181
FBALL,UF,2011-2012,16,Jeff Driskel,Jeff,Driskel,QB,"6' 4""",235,FR,HS,Oviedo/Hagerty,http://www.gatorzone.com/football/bios.php?&player_id=286,http://www.gatorzone.com/football/bios.php?year=2011&player_id=286
FBALL,UF,2011-2012,9,Quinton Dunbar,Quinton,Dunbar,WR,"6' 1""",184,RFR,SQ,Miami/Booker T. Washington,http://www.gatorzone.com/football/bios.php?&player_id=251,http://www.gatorzone.com/football/bios.php?year=2011&player_id=251
FBALL,UF,2011-2012,2,Dominique Easley,Dominique,Easley,DT,"6' 2""",282,SO,1L,"Staten Island, N.Y./Curtis",http://www.gatorzone.com/football/bios.php?&player_id=253,http://www.gatorzone.com/football/bios.php?year=2011&player_id=253
FBALL,UF,2011-2012,22,Matt Elam,Matt,Elam,S,"5' 10""",206,SO,1L,Palm Beach Gardens/William T. Dwyer,http://www.gatorzone.com/football/bios.php?&player_id=236,http://www.gatorzone.com/football/bios.php?year=2011&player_id=236
FBALL,UF,2011-2012,24,Josh Evans,Josh,Evans,S,"6' 1""",199,JR,2L,"Irvington, N.J./Irvington",http://www.gatorzone.com/football/bios.php?&player_id=210,http://www.gatorzone.com/football/bios.php?year=2011&player_id=210
FBALL,UF,2011-2012,46,Drew Ferris,Drew,Ferris,LS,"6' 1""",217,SO,SQ,"Carlsbad, Calif./San Diego Jewish Academy",http://www.gatorzone.com/football/bios.php?&player_id=266,http://www.gatorzone.com/football/bios.php?year=2011&player_id=266
FBALL,UF,2011-2012,73,Sharrif Floyd,Sharrif,Floyd,DT,"6' 3""",295,SO,1L,"Philadelphia, Pa./George Washington",http://www.gatorzone.com/football/bios.php?&player_id=254,http://www.gatorzone.com/football/bios.php?year=2011&player_id=254
FBALL,UF,2011-2012,62,Cole Gilliam,Cole,Gilliam,G,"6' 4""",314,RSO,SQ,Valrico/Durant,http://www.gatorzone.com/football/bios.php?&player_id=215,http://www.gatorzone.com/football/bios.php?year=2011&player_id=215
FBALL,UF,2011-2012,23,Mike Gillislee,Mike,Gillislee,RB,"5' 11""",198,JR,2L,DeLand/DeLand,http://www.gatorzone.com/football/bios.php?&player_id=216,http://www.gatorzone.com/football/bios.php?year=2011&player_id=216
FBALL,UF,2011-2012,21,Jabari Gorman,Jabari,Gorman,S,"5' 9""",183,FR,HS,Miami/Monsignor Pace,http://www.gatorzone.com/football/bios.php?&player_id=307,http://www.gatorzone.com/football/bios.php?year=2011&player_id=307
FBALL,UF,2011-2012,75,Chaz Green,Chaz,Green,T,"6' 5""",306,RFR,SQ,Tampa/Tampa Catholic,http://www.gatorzone.com/football/bios.php?&player_id=255,http://www.gatorzone.com/football/bios.php?year=2011&player_id=255
FBALL,UF,2011-2012,96,William Green,William,Green,DE,"6' 4""",256,SR,3L,"Hoover, Ala./Spain Park",http://www.gatorzone.com/football/bios.php?&player_id=183,http://www.gatorzone.com/football/bios.php?year=2011&player_id=183
FBALL,UF,2011-2012,54,Christopher Guido,Christopher,Guido,LS,"6' 1""",216,RSO,1L,Altamonte Springs/Lake Brantley,http://www.gatorzone.com/football/bios.php?&player_id=217,http://www.gatorzone.com/football/bios.php?year=2011&player_id=217
FBALL,UF,2011-2012,67,Jon Halapio,Jon,Halapio,G,"6' 3""",324,RSO,1L,St. Petersburg/St. Petersburg Catholic,http://www.gatorzone.com/football/bios.php?&player_id=218,http://www.gatorzone.com/football/bios.php?year=2011&player_id=218
FBALL,UF,2011-2012,85,"Frankie Hammond, Jr.",Frankie,"Hammond, Jr.",WR,"6' 1""",184,RJR,2L,Hollywood/Hallandale,http://www.gatorzone.com/football/bios.php?&player_id=184,http://www.gatorzone.com/football/bios.php?year=2011&player_id=184
FBALL,UF,2011-2012,50,Cody Hampton,Cody,Hampton,LS,"5' 11""",217,SR,SQ,St. Petersburg/Boca Ciega,http://www.gatorzone.com/football/bios.php?&player_id=219,http://www.gatorzone.com/football/bios.php?year=2011&player_id=219
FBALL,UF,2011-2012,72,Jonotthan Harrison,Jonotthan,Harrison,C,"6' 3""",295,RSO,1L,Groveland/South Lake,http://www.gatorzone.com/football/bios.php?&player_id=202,http://www.gatorzone.com/football/bios.php?year=2011&player_id=202
FBALL,UF,2011-2012,82,Omarius Hines,Omarius,Hines,TE,"6' 2""",220,RJR,2L,"Corsicana, Texas/Corsicana",http://www.gatorzone.com/football/bios.php?&player_id=186,http://www.gatorzone.com/football/bios.php?year=2011&player_id=186
FBALL,UF,2011-2012,90,Evan Holmes,Evan,Holmes,DE,"6' 2""",227,FR,HS,St. Petersburg/Lakewood,http://www.gatorzone.com/football/bios.php?&player_id=301,http://www.gatorzone.com/football/bios.php?year=2011&player_id=301
FBALL,UF,2011-2012,6,Jaye Howard,Jaye,Howard,DT,"6' 3""",303,RSR,3L,Apopka/Jones,http://www.gatorzone.com/football/bios.php?&player_id=140,http://www.gatorzone.com/football/bios.php?year=2011&player_id=140
FBALL,UF,2011-2012,99,Omar Hunter,Omar,Hunter,DT,"6' 1""",305,RJR,2L,"Buford, Ga./Buford",http://www.gatorzone.com/football/bios.php?&player_id=187,http://www.gatorzone.com/football/bios.php?year=2011&player_id=187
FBALL,UF,2011-2012,3,Jelani Jenkins,Jelani,Jenkins,LB,"6' 0""",230,RSO,1L,"Olney, Md./Our Lady Good Counsel",http://www.gatorzone.com/football/bios.php?&player_id=211,http://www.gatorzone.com/football/bios.php?year=2011&player_id=211
FBALL,UF,2011-2012,36,Moses Jenkins,Moses,Jenkins,CB,"6' 3""",186,RSR,4L,Ft. Lauderdale/Boyd H. Anderson,http://www.gatorzone.com/football/bios.php?&player_id=141,http://www.gatorzone.com/football/bios.php?year=2011&player_id=141
FBALL,UF,2011-2012,29,Chris Johnson,Chris,Johnson,LB,"5' 9""",205,FR,HS,Ocala/Trinity Catholic,http://www.gatorzone.com/football/bios.php?&player_id=314,http://www.gatorzone.com/football/bios.php?year=2011&player_id=314
FBALL,UF,2011-2012,93,Kedric Johnson,Kedric,Johnson,DE,"6' 4""",226,RSO,1L,Palmetto/Palmetto,http://www.gatorzone.com/football/bios.php?&player_id=212,http://www.gatorzone.com/football/bios.php?year=2011&player_id=212
FBALL,UF,2011-2012,65,Tommy Jordan,Tommy,Jordan,G,"6' 4""",291,FR,HS,"Ridgefield, Conn./Ridgefield",http://www.gatorzone.com/football/bios.php?&player_id=308,http://www.gatorzone.com/football/bios.php?year=2011&player_id=308
FBALL,UF,2011-2012,41,Hunter Joyer,Hunter,Joyer,FB,"5' 10""",242,FR,HS,Wesley Chapel/Tampa Catholic,http://www.gatorzone.com/football/bios.php?&player_id=298,http://www.gatorzone.com/football/bios.php?year=2011&player_id=298
FBALL,UF,2011-2012,49,Darrin Kitchens,Darrin,Kitchens,LB,"6' 2""",229,SO,1L,Homestead/Homestead,http://www.gatorzone.com/football/bios.php?&player_id=256,http://www.gatorzone.com/football/bios.php?year=2011&player_id=256
FBALL,UF,2011-2012,64,Kyle Koehne,Kyle,Koehne,T,"6' 5""",302,RSO,1L,"Indianapolis, Ind./Cathedral",http://www.gatorzone.com/football/bios.php?&player_id=220,http://www.gatorzone.com/football/bios.php?year=2011&player_id=220
FBALL,UF,2011-2012,81,A.C. Leonard,A.C.,Leonard,TE,"6' 4""",244,FR,HS,Jacksonville/University Christian,http://www.gatorzone.com/football/bios.php?&player_id=287,http://www.gatorzone.com/football/bios.php?year=2011&player_id=287
FBALL,UF,2011-2012,40,David Lerner,David,Lerner,P,"6' 0""",194,SR,SQ,Gainesville/Buchholz,http://www.gatorzone.com/football/bios.php?&player_id=196,http://www.gatorzone.com/football/bios.php?year=2011&player_id=196
FBALL,UF,2011-2012,94,Gerry Marseille,Gerry,Marseille,DE,"6' 2""",218,SO,SQ,Miami/Booker T. Washington,http://www.gatorzone.com/football/bios.php?&player_id=290,http://www.gatorzone.com/football/bios.php?year=2011&player_id=290
FBALL,UF,2011-2012,34,Lerentee McCray,Lerentee,McCray,DE,"6' 2""",246,RJR,2L,Ocala/Dunnellon,http://www.gatorzone.com/football/bios.php?&player_id=190,http://www.gatorzone.com/football/bios.php?year=2011&player_id=190
FBALL,UF,2011-2012,19,Ryan McGriff,Ryan,McGriff,QB,"6' 0""",205,FR,HS,Gainesville/Gainesville,http://www.gatorzone.com/football/bios.php?&player_id=296,http://www.gatorzone.com/football/bios.php?year=2011&player_id=296
FBALL,UF,2011-2012,30,Michael McNeely,Michael,McNeely,WR,"5' 8""",177,FR,HS,Clearwater/Palm Harbor University,http://www.gatorzone.com/football/bios.php?&player_id=291,http://www.gatorzone.com/football/bios.php?year=2011&player_id=291
FBALL,UF,2011-2012,33,Minch Minchin,Minch,Minchin,LB,"6' 2""",198,SR,SQ,Gainesville/Fla. Virtual School (Sante Fe C.C.),http://www.gatorzone.com/football/bios.php?&player_id=279,http://www.gatorzone.com/football/bios.php?year=2011&player_id=279
FBALL,UF,2011-2012,10,Tyler Murphy,Tyler,Murphy,QB,"6' 2""",209,RFR,SQ,"Wethersfield, Conn./Wethersfield",http://www.gatorzone.com/football/bios.php?&player_id=258,http://www.gatorzone.com/football/bios.php?year=2011&player_id=258
FBALL,UF,2011-2012,73,Xavier Nixon,Xavier,Nixon,T,"6' 6""",292,JR,2L,"Fayetteville, N.C./Jack Britt",http://www.gatorzone.com/football/bios.php?&player_id=213,http://www.gatorzone.com/football/bios.php?year=2011&player_id=213
FBALL,UF,2011-2012,91,Earl Okine,Earl,Okine,DE,"6' 7""",272,RJR,1L,Gainesville/Gainesville,http://www.gatorzone.com/football/bios.php?&player_id=175,http://www.gatorzone.com/football/bios.php?year=2011&player_id=175
FBALL,UF,2011-2012,44,Leon Orr,Leon,Orr,DT,"6' 5""",310,RFR,SQ,New Port Richey/Gulf,http://www.gatorzone.com/football/bios.php?&player_id=240,http://www.gatorzone.com/football/bios.php?year=2011&player_id=240
FBALL,UF,2011-2012,18,Ryan Parrish,Ryan,Parrish,QB,"6' 2""",218,SO,SQ,Lakeland/Lakeland Christian,http://www.gatorzone.com/football/bios.php?&player_id=280,http://www.gatorzone.com/football/bios.php?year=2011&player_id=280
FBALL,UF,2011-2012,71,Matt Patchan,Matt,Patchan,T,"6' 6""",292,RSO,2L,Tampa/Armwood,http://www.gatorzone.com/football/bios.php?&player_id=176,http://www.gatorzone.com/football/bios.php?year=2011&player_id=176
FBALL,UF,2011-2012,83,Solomon Patton,Solomon,Patton,WR,"5' 9""",169,SO,1L,"Mobile, Ala./Murphy",http://www.gatorzone.com/football/bios.php?&player_id=241,http://www.gatorzone.com/football/bios.php?year=2011&player_id=241
FBALL,UF,2011-2012,27,Ben Peacock,Ben,Peacock,S,"5' 8""",180,FR,HS,Bradenton/Braden River,http://www.gatorzone.com/football/bios.php?&player_id=310,http://www.gatorzone.com/football/bios.php?year=2011&player_id=310
FBALL,UF,2011-2012,53,Scott Peek,Scott,Peek,LB,"6' 2""",225,RJR,SQ,Tampa/Freedom,http://www.gatorzone.com/football/bios.php?&player_id=194,http://www.gatorzone.com/football/bios.php?year=2011&player_id=194
FBALL,UF,2011-2012,97,Brad Phillips,Brad,Phillips,K,"5' 10""",191,SO,1L,Gainesville/Buchholz,http://www.gatorzone.com/football/bios.php?&player_id=271,http://www.gatorzone.com/football/bios.php?year=2011&player_id=271
FBALL,UF,2011-2012,7,Ronald Powell,Ronald,Powell,BUCK,"6' 4""",248,SO,1L,"Moreno Valley, Calif./Rancho Verde",http://www.gatorzone.com/football/bios.php?&player_id=259,http://www.gatorzone.com/football/bios.php?year=2011&player_id=259
FBALL,UF,2011-2012,13,Christian Provancha,Christian,Provancha,QB,"6' 6""",223,SO,SQ,Cocoa/Cocoa Beach,http://www.gatorzone.com/football/bios.php?&player_id=265,http://www.gatorzone.com/football/bios.php?year=2011&player_id=265
FBALL,UF,2011-2012,15,Loucheiz Purifoy,Loucheiz,Purifoy,CB,"6' 1""",183,FR,HS,Pensacola/Pine Forest,http://www.gatorzone.com/football/bios.php?&player_id=311,http://www.gatorzone.com/football/bios.php?year=2011&player_id=311
FBALL,UF,2011-2012,1,Chris Rainey,Chris,Rainey,RB,"5' 9""",174,RSR,3L,Lakeland/Lakeland,http://www.gatorzone.com/football/bios.php?&player_id=144,http://www.gatorzone.com/football/bios.php?year=2011&player_id=144
FBALL,UF,2011-2012,11,Jordan Reed,Jordan,Reed,TE,"6' 3""",239,RSO,1L,"New London, Conn./New London",http://www.gatorzone.com/football/bios.php?&player_id=214,http://www.gatorzone.com/football/bios.php?year=2011&player_id=214
FBALL,UF,2011-2012,31,Cody Riggs,Cody,Riggs,CB,"5' 9""",179,SO,1L,Fort Lauderdale/St. Thomas Aquinas,http://www.gatorzone.com/football/bios.php?&player_id=260,http://www.gatorzone.com/football/bios.php?year=2011&player_id=260
FBALL,UF,2011-2012,5,Marcus Roberson,Marcus,Roberson,CB,"6' 0""",184,FR,HS,Ft. Lauderdale/St. Thomas Aquinas,http://www.gatorzone.com/football/bios.php?&player_id=309,http://www.gatorzone.com/football/bios.php?year=2011&player_id=309
FBALL,UF,2011-2012,50,Sam Robey,Sam,Robey,C,"6' 3""",297,RJR,2L,"Louisville, Ky./Trinity",http://www.gatorzone.com/football/bios.php?&player_id=192,http://www.gatorzone.com/football/bios.php?year=2011&player_id=192
FBALL,UF,2011-2012,37,Ben Sams,Ben,Sams,RB,"5' 11""",210,SO,SQ,St. Petersburg/St. Petersburg,http://www.gatorzone.com/football/bios.php?&player_id=269,http://www.gatorzone.com/football/bios.php?year=2011&player_id=269
FBALL,UF,2011-2012,26,De'Ante Saunders,De'Ante,Saunders,S,"5' 8""",192,FR,HS,DeLand/DeLand,http://www.gatorzone.com/football/bios.php?&player_id=289,http://www.gatorzone.com/football/bios.php?year=2011&player_id=289
FBALL,UF,2011-2012,35,Jesse Schmitt,Jesse,Schmitt,FB,"5' 7""",177,SO,HS,Palm Beach Gardens/Cardinal Newman,http://www.gatorzone.com/football/bios.php?&player_id=295,http://www.gatorzone.com/football/bios.php?year=2011&player_id=295
FBALL,UF,2011-2012,29,Solomon Schoonover,Solomon,Schoonover,WR,"6' 3""",224,SR,SQ,Aventura/Hillel Community School,http://www.gatorzone.com/football/bios.php?&player_id=273,http://www.gatorzone.com/football/bios.php?year=2011&player_id=273
FBALL,UF,2011-2012,9,Joshua Shaw,Joshua,Shaw,S,"6' 3""",197,RFR,SQ,"Palmdale, Calif./Palmdale",http://www.gatorzone.com/football/bios.php?&player_id=243,http://www.gatorzone.com/football/bios.php?year=2011&player_id=243
FBALL,UF,2011-2012,20,Valdez Showers,Valdez,Showers,S,"5' 11""",198,FR,HS,"Madison Heights, Mich./Madison",http://www.gatorzone.com/football/bios.php?&player_id=306,http://www.gatorzone.com/football/bios.php?year=2011&player_id=306
FBALL,UF,2011-2012,77,Ian Silberman,Ian,Silberman,G,"6' 5""",299,RFR,SQ,Orange Park/Fleming Island,http://www.gatorzone.com/football/bios.php?&player_id=244,http://www.gatorzone.com/football/bios.php?year=2011&player_id=244
FBALL,UF,2011-2012,87,William Steinmann,William,Steinmann,TE,"6' 5""",268,SR,2L,Daytona Beach/Spruce Creek,http://www.gatorzone.com/football/bios.php?&player_id=178,http://www.gatorzone.com/football/bios.php?year=2011&player_id=178
FBALL,UF,2011-2012,55,Graham Stewart,Graham,Stewart,LB,"6' 1""",245,FR,HS,"Middletown, Conn./Xavier",http://www.gatorzone.com/football/bios.php?&player_id=302,http://www.gatorzone.com/football/bios.php?year=2011&player_id=302
FBALL,UF,2011-2012,80,Ja'Juan Story,Ja'Juan,Story,WR,"6' 3""",206,FR,HS,Brooksville/Nature Coast Technical,http://www.gatorzone.com/football/bios.php?&player_id=299,http://www.gatorzone.com/football/bios.php?year=2011&player_id=299
FBALL,UF,2011-2012,19,Caleb Sturgis,Caleb,Sturgis,K,"5' 11""",183,RJR,3L,St. Augustine/St. Augustine,http://www.gatorzone.com/football/bios.php?&player_id=179,http://www.gatorzone.com/football/bios.php?year=2011&player_id=179
FBALL,UF,2011-2012,95,Hygens Succes,Hygens,Succes,LB,"5' 10""",219,JR,SQ,Palm Beach/Glades Central,http://www.gatorzone.com/football/bios.php?&player_id=274,http://www.gatorzone.com/football/bios.php?year=2011&player_id=274
FBALL,UF,2011-2012,51,Michael Taylor,Michael,Taylor,LB,"6' 0""",227,RFR,SQ,"Atlanta, Ga./Westlake",http://www.gatorzone.com/football/bios.php?&player_id=261,http://www.gatorzone.com/football/bios.php?year=2011&player_id=261
FBALL,UF,2011-2012,6,Deonte Thompson,Deonte,Thompson,WR,"6' 0""",200,RSR,3L,Belle Glade/Glades Central,http://www.gatorzone.com/football/bios.php?&player_id=146,http://www.gatorzone.com/football/bios.php?year=2011&player_id=146
FBALL,UF,2011-2012,63,Trip Thurman,Trip,Thurman,G,"6' 5""",310,FR,HS,"Dover, Del./Dover",http://www.gatorzone.com/football/bios.php?&player_id=305,http://www.gatorzone.com/football/bios.php?year=2011&player_id=305
FBALL,UF,2011-2012,92,Lynden Trail,Lynden,Trail,DE,"6' 6""",251,RFR,SQ,Miami/Booker T. Washington,http://www.gatorzone.com/football/bios.php?&player_id=262,http://www.gatorzone.com/football/bios.php?year=2011&player_id=262
FBALL,UF,2011-2012,95,Francisco Velez,Francisco,Velez,K,"5' 9""",180,SO,SQ,Ocala/Trinity Catholic,http://www.gatorzone.com/football/bios.php?&player_id=282,http://www.gatorzone.com/football/bios.php?year=2011&player_id=282
FBALL,UF,2011-2012,14,Jaylen Watkins,Jaylen,Watkins,S,"6' 0""",187,SO,1L,Cape Coral/Cape Coral,http://www.gatorzone.com/football/bios.php?&player_id=246,http://www.gatorzone.com/football/bios.php?year=2011&player_id=246
FBALL,UF,2011-2012,56,Dan Wenger,Dan,Wenger,G,"6' 3""",294,RSR,TR,Coral Springs/St. Thomas Aquinas (Notre Dame),http://www.gatorzone.com/football/bios.php?&player_id=304,http://www.gatorzone.com/football/bios.php?year=2011&player_id=304
FBALL,UF,2011-2012,97,Tevin Westbrook,Tevin,Westbrook,DE,"6' 5""",279,FR,HS,Coconut Creek/North Broward Prep,http://www.gatorzone.com/football/bios.php?&player_id=303,http://www.gatorzone.com/football/bios.php?year=2011&player_id=303
FBALL,UF,2011-2012,66,James Wilson,James,Wilson,G,"6' 4""",334,RSR,2L,St. Augustine/Nease,http://www.gatorzone.com/football/bios.php?&player_id=149,http://www.gatorzone.com/football/bios.php?year=2011&player_id=149
FBALL,UF,2011-2012,78,David Young,David,Young,G,"6' 4""",304,SR,1L,"Edwardsville, Ill./Edwardsville",http://www.gatorzone.com/football/bios.php?&player_id=193,http://www.gatorzone.com/football/bios.php?year=2011&player_id=193
