ID_School,ID_Sport,Season,Number,Player,First_Name,Last_Name,Position,Year,Height,Weight,Experience,Hometown/Prior_School,Player_URL
BAMA,FBALL,2005-2006,73,Justin Moon,Justin,Moon,LG,So,6/5/13,290,SQ,Guntersville/Guntersville,http://www.rolltide.com/Football/5762.asp
BAMA,FBALL,2005-2006,74,J.B. Closner,J.B.,Closner,C,Sr,6/4/13,288,2VL,"San Antonio, TX/Clark",http://www.rolltide.com/Football/5764.asp
BAMA,FBALL,2005-2006,75,Cody Davis,Cody,Davis,LT,Fr,6/7/13,279,SQ,Tuscaloosa/Hillcrest,http://www.rolltide.com/Football/5765.asp
BAMA,FBALL,2005-2006,76,Marlon Davis,Marlon,Davis,RG,Fr,6/4/13,315,HS,"Columbus, GA/Carver",http://www.rolltide.com/Football/5766.asp
BAMA,FBALL,2005-2006,77,Byron Walton,Byron,Walton,RDT,Fr,6/4/13,298,HS,Trinity/West Morgan,http://www.rolltide.com/Football/5767.asp
BAMA,FBALL,2005-2006,78,Mike Johnson,Mike,Johnson,RT,Fr,6/6/13,285,HS,"Pensacola, FL/Pine Forest",http://www.rolltide.com/Football/5768.asp
BAMA,FBALL,2005-2006,79,Drew Davis,Drew,Davis,RT,Fr,6/6/13,290,HS,Evergreen/Sparta Acad.,http://www.rolltide.com/Football/5779.asp
BAMA,FBALL,2005-2006,80,Trent Davidson,Trent,Davidson,TE,So,6/5/13,270,1VL,Brewton/T.R. Miller,http://www.rolltide.com/Football/10830.asp
BAMA,FBALL,2005-2006,81,Keith Brown,Keith,Brown,FL,So,6/3/13,192,1VL,"Gulfport, MS/ Pensacola",http://www.rolltide.com/Football/5771.asp
BAMA,FBALL,2005-2006,82,Marcus McKnight,Marcus,McKnight,FL,Jr,6/2/13,186,SQ,"Callahan, FL/West Nassau",http://www.rolltide.com/Football/5772.asp
BAMA,FBALL,2005-2006,83,Travis McCall,Travis,McCall,TE,Fr,6/2/13,250,HS,Pratville/Pratville,http://www.rolltide.com/Football/5773.asp
BAMA,FBALL,2005-2006,84,Ezekial Knight,Ezekial,Knight,FL,So,6/3/13,217,1VL,Wedowee/Randolph Co.,http://www.rolltide.com/Football/10831.asp
BAMA,FBALL,2005-2006,86,Jamie Christensen,Jamie,Christensen,PK,So,6/1/00,178,1VL,"Norcross, GA/Naval Prep",http://www.rolltide.com/Football/10985.asp
BAMA,FBALL,2005-2006,88,Nick Walker,Nick,Walker,TE,Fr,6/5/13,245,SQ,Brundidge/Pike County,http://www.rolltide.com/Football/11008.asp
BAMA,FBALL,2005-2006,88,Stephen Kulback,Stephen,Kulback,RDE,Jr,6/3/13,255,SQ,Birmingham/John Carroll,http://www.rolltide.com/Football/5778.asp
BAMA,FBALL,2005-2006,89,Charles Hoke,Charles,Hoke,TE,Fr,6/6/13,240,HS,Birmingham/Briarwood Christian,http://www.rolltide.com/Football/10832.asp
BAMA,FBALL,2005-2006,90,Rudy Griffin,Rudy,Griffin,RDT,Sr,6/1/00,286,1VL,"Hepzibah, GA/The Citadel",http://www.rolltide.com/Football/10834.asp
BAMA,FBALL,2005-2006,90,Barrett Earnest,Barrett,Earnest,TE,So,6/3/13,224,SQ,Loretto/Loretto,http://www.rolltide.com/Football/5780.asp
BAMA,FBALL,2005-2006,91,Chris Harris,Chris,Harris,LDE,Jr,6/5/13,244,1VL,Tuscaloosa/Central,http://www.rolltide.com/Football/5781.asp
BAMA,FBALL,2005-2006,91,Will Denniston,Will,Denniston,TE,So,6/3/13,221,SQ,Mobile/UMS-Wright,http://www.rolltide.com/Football/10986.asp
BAMA,FBALL,2005-2006,92,Wallace Gilberry,Wallace,Gilberry,LDE,So,6/3/13,254,1VL,Bay Minette/Baldwin Co.,http://www.rolltide.com/Football/5784.asp
BAMA,FBALL,2005-2006,93,Bobby Greenwood,Bobby,Greenwood,LDE,Fr,6/6/13,245,HS,Prattville/Prattville,http://www.rolltide.com/Football/5783.asp
BAMA,FBALL,2005-2006,94,Keith Saunders,Keith,Saunders,RDE,So,6/3/13,246,SQ,"Willingboro, NJ/Holy Cross",http://www.rolltide.com/Football/5777.asp
BAMA,FBALL,2005-2006,95,Brandon Deaderick,Brandon,Deaderick,RDT,Fr,6/4/13,230,HS,"Elizabethtown, KY/Elizabethtown",http://www.rolltide.com/Football/13033.asp
BAMA,FBALL,2005-2006,95,Drew Lane,Drew,Lane,SN,Sr,6/1/13,230,1VL,"Braxton, MS/Hinds JC",http://www.rolltide.com/Football/5785.asp
BAMA,FBALL,2005-2006,96,Dominic Lee,Dominic,Lee,RDT,Jr,6/2/13,303,2VL,Birmingham/Huffman,http://www.rolltide.com/Football/5786.asp
BAMA,FBALL,2005-2006,97,Lorenzo Washington,Lorenzo,Washington,LDT,Fr,6/4/13,265,HS,"Loganville, GA/Hargrave Military",http://www.rolltide.com/Football/5787.asp
BAMA,FBALL,2005-2006,98,Brandon Fanney,Brandon,Fanney,LDE,Fr,6/5/13,270,HS,"Morristown, TN/Hargrave Military",http://www.rolltide.com/Football/5788.asp
BAMA,FBALL,2005-2006,99,Jeremy Clark,Jeremy,Clark,LDT,Jr,6/3/13,305,2VL,Daphne/Daphne,http://www.rolltide.com/Football/5789.asp
BAMA,FBALL,2007-2008,82,Earl Alexander,Earl,Alexander,WR,FR,6’5,210,SQ,,
BAMA,FBALL,2007-2008,32,Eryk Anders,Eryk,Anders,LB,SO,6’2,225,SQ,,
BAMA,FBALL,2007-2008,19,Ross Applegate,Ross,Applegate,QB,FR,6’5,197,TR,,
BAMA,FBALL,2007-2008,28,Javier Arenas,Javier,Arenas,DB,SO,5’9,193,1L,,
BAMA,FBALL,2007-2008,59,Alex Benson,Alex,Benson,LB,SO,6’1,210,RS,,
BAMA,FBALL,2007-2008,50,Justin Britt,Justin,Britt,OL,SR,6’5,284,3L,,
BAMA,FBALL,2007-2008,81,Keith Brown,Keith,Brown,WR,SR,6’3,194,3L,,
BAMA,FBALL,2007-2008,6,Patrick Bryant,Patrick,Bryant,QB,FR,6’3,208,HS,,
BAMA,FBALL,2007-2008,87,Drew Bullard,Drew,Bullard,FB/LB,FR,6’3,241,HS,,
BAMA,FBALL,2007-2008,33,Patrick Burch,Patrick,Burch,TE,JR,6’3,231,SQ,,
BAMA,FBALL,2007-2008,43,Sam Burnthall,Sam,Burnthall,DB,SO,6’2,185,1L,,
BAMA,FBALL,2007-2008,11,Matt Caddell,Matt,Caddell,WR,SR,6’0,187,3L,,
BAMA,FBALL,2007-2008,59,Antoine Caldwell,Antoine,Caldwell,OL,JR,6’3,292,2L,,
BAMA,FBALL,2007-2008,,Tucker Callahan,Tucker,Callahan,LB,SO,6’1,217,SQ,,
BAMA,FBALL,2007-2008,72,Chris Capps,Chris,Capps,OL,SR,6’6,298,3L,,
BAMA,FBALL,2007-2008,70,Evan Cardwell,Evan,Cardwell,OL,SO,6’2,278,1L,,
BAMA,FBALL,2007-2008,20,Marcus Carter,Marcus,Carter,DB,SR,6’0,205,3L,,
BAMA,FBALL,2007-2008,2,Simeon Castille,Simeon,Castille,DB,SR,6’1,193,3L,,
BAMA,FBALL,2007-2008,99,Josh Chapman,Josh,Chapman,DL,FR,6’1,300,HS,,
BAMA,FBALL,2007-2008,86,Jamie Christensen,Jamie,Christensen,K,SR,6’0,177,3L,,
BAMA,FBALL,2007-2008,22,Austin Clifford,Austin,Clifford,DB,SO,6’0,187,RS,,
BAMA,FBALL,2007-2008,38,Glen Coffee,Glen,Coffee,RB,SO,6’2,197,1L,,
BAMA,FBALL,2007-2008,23,Tremayne Coger,Tremayne,Coger,DB,FR,5’11,190,SQ,,
BAMA,FBALL,2007-2008,56,Matt Collins,Matt,Collins,DL,SR,6’1,246,3L,,
BAMA,FBALL,2007-2008,69,Patrick Crump,Patrick,Crump,OL,FR,6’3,267,HS,,
BAMA,FBALL,2007-2008,93,Drew Cummings,Drew,Cummings,TE/DE,FR,6’5,216,HS,,
BAMA,FBALL,2007-2008,65,Joshua Curry,Joshua,Curry,OL,SR,6’1,316,SQ,,
BAMA,FBALL,2007-2008,16,Thomas Darrah,Thomas,Darrah,QB,FR,6’5,190,HS,,
BAMA,FBALL,2007-2008,74,Trent Davidson,Trent,Davidson,OL,JR,6’6,279,1L,,
BAMA,FBALL,2007-2008,75,Cody Davis,Cody,Davis,OL,JR,6’6,283,2L,,
BAMA,FBALL,2007-2008,79,Drew Davis,Drew,Davis,OL,SO,6’7,276,SQ,,
BAMA,FBALL,2007-2008,96,Luther Davis,Luther,Davis,DL,FR,6’4,275,HS,,
BAMA,FBALL,2007-2008,76,Marlon Davis,Marlon,Davis,OL,JR,6’4,290,2L,,
BAMA,FBALL,2007-2008,95,Brandon Deaderick,Brandon,Deaderick,DL,SO,6’4,286,1L,,
BAMA,FBALL,2007-2008,37,Trent Dean,Trent,Dean,DB,JR,5’10,183,SQ,,
BAMA,FBALL,2007-2008,60,Scott Deaton,Scott,Deaton,OL,SO,6’6,286,SQ,,
BAMA,FBALL,2007-2008,51,Michael DeJohn,Michael,DeJohn,LB,FR,6’0,220,HS,,
BAMA,FBALL,2007-2008,16,James Denton,James,Denton,QB,FR,6’1,205,HS,,
BAMA,FBALL,2007-2008,85,Preston Dial,Preston,Dial,TE,FR,6’0'',223,SQ,,
BAMA,FBALL,2007-2008,39,Justin Dunn,Justin,Dunn,LB,SO,6’0,225,HS,,
BAMA,FBALL,2007-2008,19,Patrick Eades,Patrick,Eades,P,SR,6’2,185,SQ,,
BAMA,FBALL,2007-2008,54,Jeremy Elder,Jeremy,Elder,DL,FR,6’3,271,HS,,
BAMA,FBALL,2007-2008,50,Cy Ellis,Cy,Ellis,LB,SO,5’11,210,RS,,
BAMA,FBALL,2007-2008,8,Robert Ezell,Robert,Ezell,QB,FR,5’9,163,HS,,
BAMA,FBALL,2007-2008,98,Brandon Fanney,Brandon,Fanney,DL/LB,SO,6’4,241,SQ,,
BAMA,FBALL,2007-2008,18,Nick Fanuzzi,Nick,Fanuzzi,QB,FR,6’3,201,HS,,
BAMA,FBALL,2007-2008,19,Tarence Farmer,Tarence,Farmer,DB,FR,6’0,195,HS,,
BAMA,FBALL,2007-2008,97,P.J. Fitzgerald,P.J.,Fitzgerald,P,SO,5’11,194,1L,,
BAMA,FBALL,2007-2008,81,Andrew Friedman,Andrew,Friedman,K,SO,6’1,210,SQ,,
BAMA,FBALL,2007-2008,95,Colin Gallagher,Colin,Gallagher,K,FR,6’0,180,HS,,
BAMA,FBALL,2007-2008,63,Morgan Garner,Morgan,Garner,OL,SR,6’1,271,SQ,,
BAMA,FBALL,2007-2008,48,Juan Garnier,Juan,Garnier,DL,SO,6’4,312,TR,,
BAMA,FBALL,2007-2008,58,Nick Gentry,Nick,Gentry,DL,FR,6’1,263,HS,,
BAMA,FBALL,2007-2008,84,Brandon Gibson,Brandon,Gibson,WR,FR,6’1,192,HS,,
BAMA,FBALL,2007-2008,92,Wallace Gilberry,Wallace,Gilberry,DL,SR,6’3,267,3L,,
BAMA,FBALL,2007-2008,33,Demetrius Goode,Demetrius,Goode,RB,FR,5’10,197,HS,,
BAMA,FBALL,2007-2008,29,Terry Grant,Terry,Grant,RB,FR,5’10,188,RS,,
BAMA,FBALL,2007-2008,36,Eric Gray,Eric,Gray,DB,SR,6’0,195,3L,,
BAMA,FBALL,2007-2008,33,Hampton Gray,Hampton,Gray,SS,SO,6’1,188,RS,,
BAMA,FBALL,2007-2008,91,Stabler Gray,Stabler,Gray,TE,JR,6’7,245,HS,,
BAMA,FBALL,2007-2008,93,Bobby Greenwood,Bobby,Greenwood,DL,JR,6’5,267,2L,,
BAMA,FBALL,2007-2008,34,Jeramie Griffin,Jeramie,Griffin,RB,FR,6’0,225,HS,,
BAMA,FBALL,2007-2008,22,DJ Hall,DJ,Hall,WR,SR,6’2,195,3L,,
BAMA,FBALL,2007-2008,21,Prince Hall,Prince,Hall,LB,SO,5’11,235,1L,,
BAMA,FBALL,2007-2008,15,Darius Hanks,Darius,Hanks,WR,FR,6’0,190,HS,,
BAMA,FBALL,2007-2008,33,Patrick Hanrahan,Patrick,Hanrahan,FB,FR,6’0,232,SQ,,
BAMA,FBALL,2007-2008,42,Jennings Hester,Jennings,Hester,LB,FR,6’2,224,HS,,
BAMA,FBALL,2007-2008,45,Charlie Higgenbotham,Charlie,Higgenbotham,LB,FR,6’1,211,SQ,,
BAMA,FBALL,2007-2008,77,Adam Hill,Adam,Hill,P,RF,6’2,192,SQ,,
BAMA,FBALL,2007-2008,89,Charles Hoke,Charles,Hoke,TE,JR,6’7,253,1L,,
BAMA,FBALL,2007-2008,40,Baron Huber,Baron,Huber,RB,SO,6’3,242,1L,,
BAMA,FBALL,2007-2008,3,Kareem Jackson,Kareem,Jackson,DB,FR,5’11,185,HS,,
BAMA,FBALL,2007-2008,68,Al Jefferson,Al,Jefferson,RG,JR,6’2,291,SQ,,
BAMA,FBALL,2007-2008,10,Jimmy Johns,Jimmy,Johns,RB,JR,6’2,233,2L,,
BAMA,FBALL,2007-2008,24,Marquis Johnson,Marquis,Johnson,DB,SO,5’11,186,1L,,
BAMA,FBALL,2007-2008,78,Mike Johnson,Mike,Johnson,OL,SO,6’6,298,1L,,
BAMA,FBALL,2007-2008,49,Rashad Johnson,Rashad,Johnson,DB,JR,6’0,187,2L,,
BAMA,FBALL,2007-2008,84,Jake Jones,Jake,Jones,RB,FR,5’11,177,RS,,
BAMA,FBALL,2007-2008,32,Chris Keys,Chris,Keys,MLB,JR,6’2,221,1L,,
BAMA,FBALL,2007-2008,39,Tyrone King,Tyrone,King,DB,SO,5’11,204,SQ,,
BAMA,FBALL,2007-2008,35,Charlie Kirschman,Charlie,Kirschman,LB,FR,6’2,228,SQ,,
BAMA,FBALL,2007-2008,47,Ezekial Knight,Ezekial,Knight,LB,JR,6’4,235,3L,,
BAMA,FBALL,2007-2008,41,Chris Lett,Chris,Lett,DB,FR,6’2,191,HS,,
BAMA,FBALL,2007-2008,30,Jonathan Lowe,Jonathan,Lowe,ATH,SR,5’7,184,SQ,,
BAMA,FBALL,2007-2008,47,Rajiv Lundy,Rajiv,Lundy,DB,SO,6’0,195,SQ,,
BAMA,FBALL,2007-2008,10,Justin Martin,Justin,Martin,P,SO,5’9,203,SQ,,
BAMA,FBALL,2007-2008,4,Marquis Maze,Marquis,Maze,WR,FR,5’9,167,HS,,
BAMA,FBALL,2007-2008,83,Travis McCall,Travis,McCall,TE,JR,6’2,261,2L,,
BAMA,FBALL,2007-2008,25,Rolando McClain,Rolando,McClain,LB,FR,6’4,255,HS,,
BAMA,FBALL,2007-2008,80,Mike McCoy,Mike,McCoy,WR,SO,6’3,199,1L,,
BAMA,FBALL,2007-2008,52,Alfred McCullough,Alfred,McCullough,DL,FR,6’2,317,HS,,
BAMA,FBALL,2007-2008,25,Aaron McDaniel,Aaron,McDaniel,WR,JR,6’1,181,SQ,,
BAMA,FBALL,2007-2008,17,Greg McElroy,Greg,McElroy,QB,FR,6’3,218,RS,,
BAMA,FBALL,2007-2008,16,Lionel Mitchell,Lionel,Mitchell,DB,JR,6’2,182,1L,,
BAMA,FBALL,2007-2008,73,Justin Moon,Justin,Moon,OL,SR,6’5,287,1L,,
BAMA,FBALL,2007-2008,34,Courtney Moore,Courtney,Moore,DB,SO,5’10,194,SQ,,
BAMA,FBALL,2007-2008,66,Brian Motley,Brian,Motley,OL,FR,6’2,280,SQ,,
BAMA,FBALL,2007-2008,41,Cliff Murphy,Cliff,Murphy,WR,SO,6’1,195,RS,,
BAMA,FBALL,2007-2008,57,Darren Mustin,Darren,Mustin,LB,SR,6’2,235,1L,,
BAMA,FBALL,2007-2008,,Joel Nix,Joel,Nix,LB,SO,5’11,236,SQ,,
BAMA,FBALL,2007-2008,7,Will Oakley,Will,Oakley,WR,JR,6’1,196,1L,,
BAMA,FBALL,2007-2008,46,Kyle Pennington,Kyle,Pennington,WR,FR,5’11,170,HS,,
BAMA,FBALL,2007-2008,68,Taylor Pharr,Taylor,Pharr,OL,FR,6’6,281,SQ,,
BAMA,FBALL,2007-2008,41,Brandon Powell,Brandon,Powell,FB,JR,6’2,221,TR,,
BAMA,FBALL,2007-2008,,Adam Presley,Adam,Presley,WR,FR,5’11,178,HS,,
BAMA,FBALL,2007-2008,4,Tyrone Prothro,Tyrone,Prothro,WR,SR,5’8,178,3L,,
BAMA,FBALL,2007-2008,,Chris Pugh,Chris,Pugh,WR,SO,6’4,190,SQ,,
BAMA,FBALL,2007-2008,59,Mitch Ray,Mitch,Ray,LB,FR,6’0,202,HS,,
BAMA,FBALL,2007-2008,31,Forress Rayford,Forress,Rayford,DB,SR,5’11,176,1L,,
BAMA,FBALL,2007-2008,13,Cory Reamer,Cory,Reamer,DB,SO,6’4,223,SQ,,
BAMA,FBALL,2007-2008,64,Layne Rinks,Layne,Rinks,DL,JR,6’2,262,SQ,,
BAMA,FBALL,2007-2008,35,Joe Robinson,Joe,Robinson,LB,SO,5’11,230,TR,,
BAMA,FBALL,2007-2008,24,Travis Robinson,Travis,Robinson,LCB,JR,5’10,167,SQ,,
BAMA,FBALL,2007-2008,8,Chris Rogers,Chris,Rogers,DB,SO,6’0,192,1L,,
BAMA,FBALL,2007-2008,74,David Ross,David,Ross,OL,FR,6’4,297,RS,,
BAMA,FBALL,2007-2008,39,Darwin Salaam,Darwin,Salaam,WR,JR,6’3,187,SQ,,
BAMA,FBALL,2007-2008,20,Justen Santana,Justen,Santana,RB,SO,6’0,200,TR,,
BAMA,FBALL,2007-2008,94,Keith Saunders,Keith,Saunders,DL/LB,SR,6’4,251,2L,,
BAMA,FBALL,2007-2008,46,Zach Schreiber,Zach,Schreiber,LB,SO,6’1,212,1L,,
BAMA,FBALL,2007-2008,67,Brian Selman,Brian,Selman,SN,JR,6’0,218,SQ,,
BAMA,FBALL,2007-2008,26,Ali Sharrief,Ali,Sharrief,RB,SO,5’9,197,1L,,
BAMA,FBALL,2007-2008,48,Travis Sikes,Travis,Sikes,WR,FR,6’2,194,SQ,,
BAMA,FBALL,2007-2008,53,Paul Silvey,Paul,Silvey,SN,FR,5’11,215,HS,,
BAMA,FBALL,2007-2008,71,Andre Smith,Andre,Smith,OL,SO,6’5,340,1L,,
BAMA,FBALL,2007-2008,45,Sam Snider,Sam,Snider,P/WR,FR,5’10,163,HS,,
BAMA,FBALL,2007-2008,94,Mike Sparks,Mike,Sparks,K,FR,6’3,200,HS,,
BAMA,FBALL,2007-2008,61,B.J. Stabler,B.J.,Stabler,OL,JR,6’4,294,2L,,
BAMA,FBALL,2007-2008,62,Alex Stadler,Alex,Stadler,OL,FR,6’5,299,SQ,,
BAMA,FBALL,2007-2008,6,Marcel Stamps,Marcel,Stamps,LB,SR,6’2,198,3L,,
BAMA,FBALL,2007-2008,9,Nikita Stover,Nikita,Stover,WR,JR,6’0,207,1L,,
BAMA,FBALL,2007-2008,90,Milton Talbert,Milton,Talbert,DL,FR,6’3,252,SQ,,
BAMA,FBALL,2007-2008,39,Jamar Taylor,Jamar,Taylor,RB,FR,5’10,200,HS,,
BAMA,FBALL,2007-2008,98,Heath Thomas,Heath,Thomas,P,SO,6’3,213,SQ,,
BAMA,FBALL,2007-2008,99,Leigh Tiffin,Leigh,Tiffin,K,SO,6’1,198,1L,,
BAMA,FBALL,2007-2008,87,Chris Underwood,Chris,Underwood,TE,FR,6’4,226,HS,,
BAMA,FBALL,2007-2008,5,Roy Upchurch,Roy,Upchurch,RB,SO,6’0,192,1L,,
BAMA,FBALL,2007-2008,6,William Vandervoort,William,Vandervoort,QB,SO,6’3,190,SQ,,
BAMA,FBALL,2007-2008,44,Jacob Vane,Jacob,Vane,FB,FR,6’1,232,RS,,
BAMA,FBALL,2007-2008,,Lance Vickers,Lance,Vickers,DE,FR,6’3,224,RS,,
BAMA,FBALL,2007-2008,73,William Vlachos,William,Vlachos,OL,FR,6’1,295,HS,,
BAMA,FBALL,2007-2008,44,Demarcus Waldrop,Demarcus,Waldrop,LB,SR,5’11,203,3L,,
BAMA,FBALL,2007-2008,43,A.J. Walker,A.J.,Walker,WR,FR,6’1,185,HS,,
BAMA,FBALL,2007-2008,88,Nick Walker,Nick,Walker,TE,JR,6’5,255,2L,,
BAMA,FBALL,2007-2008,77,Byron Walton,Byron,Walton,DL,SO,6’3,299,SQ,,
BAMA,FBALL,2007-2008,97,Lorenzo Washington,Lorenzo,Washington,DL,SO,6’4,283,1L,,
BAMA,FBALL,2007-2008,91,Alex Watkins,Alex,Watkins,DL/LB,FR,6’3,218,HS,,
BAMA,FBALL,2007-2008,55,Chavid Williams,Chavid,Williams,DL/LB,FR,6’4,214,HS,,
BAMA,FBALL,2007-2008,45,Reyn Willis,Reyn,Willis,TE,SO,6’4,212,SQ,,
BAMA,FBALL,2007-2008,14,John Parker Wilson,John Parker,Wilson,QB,JR,6’2,213,1L,,
BAMA,FBALL,2007-2008,96,Daniel Wood,Daniel,Wood,TE,SO,6’2,237,SQ,,
BAMA,FBALL,2007-2008,27,Justin Woodall,Justin,Woodall,DB,SO,6’2,224,1L,,
