ID_School,ID_Sport,Season,Number,Player,First_Name,Last_Name,Position,Year,Height,Weight,Hometown/Last_School,Last_School,Player_URL
UGA,FBALL,2005-2006,9,Tony Milton,Tony,Milton,TB,Sr.,5/10/13,207,"Tallahassee, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/milton_tony00.html
UGA,FBALL,2005-2006,2,DeMario Minter,DeMario,Minter,CB,Sr.,6/1/00,196,"Stone Mountain, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/minter_demario00.html
UGA,FBALL,2005-2006,82,Mike Moore,Mike,Moore,WR,Fr.,6/2/13,195,"Coconut Creek, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/moore_mike00.html
UGA,FBALL,2005-2006,94,Quentin Moses,Quentin,Moses,DE,Jr.,6/5/13,248,"Athens, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/moses_quentin00.html
UGA,FBALL,2005-2006,8,Paul Oliver,Paul,Oliver,CB,So.,6/1/00,205,"Kennesaw, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/oliver_paul00.html
UGA,FBALL,2005-2006,95,Jeff Owens,Jeff,Owens,DT,Fr.,6/3/13,280,"Sunrise, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/owens_jeff00.html
UGA,FBALL,2005-2006,81,Leonard Pope,Leonard,Pope,TE,Jr.,6/7/13,258,"Americus, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/pope_leonard00.html
UGA,FBALL,2005-2006,80,Mario Raley,Mario,Raley,SE,Jr.,6/1/00,190,"Charlotte, NC",,http://www.georgiadogs.com/sports/m-footbl/mtt/raley_mario00.html
UGA,FBALL,2005-2006,66,"Dennis Roland, Jr.",Dennis,"Roland, Jr.",OT,Sr.,6/9/13,309,"Bolivar, MO",,"http://www.georgiadogs.com/sports/m-footbl/mtt/roland, jr._dennis00.html"
UGA,FBALL,2005-2006,39,Olaolu Sanni-Osomo,Olaolu,Sanni-Osomo,ROV,Jr.,6/1/13,212,"LaGrange, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/sanni-osomo_olaolu00.html
UGA,FBALL,2005-2006,52,Ryan Schnetzer,Ryan,Schnetzer,C,Sr.,6/3/13,276,"Newnan, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/schnetzer_ryan00.html
UGA,FBALL,2005-2006,79,Ken Shackleford,Ken,Shackleford,OT,Jr.,6/5/13,315,"Villa Rica, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/shackleford_ken00.html
UGA,FBALL,2005-2006,3,D.J. Shockley,D.J.,Shockley,QB,Sr.,6/1/13,212,"College Park, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/shockley_d.j.00.html
UGA,FBALL,2005-2006,22,Antonio Sims,Antonio,Sims,S,RFr.,6/1/00,191,"Hiram, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/sims_antonio00.html
UGA,FBALL,2005-2006,64,Ian Smith,Ian,Smith,OG,Fr.,6/3/13,295,"Cartersville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/smith_ian00.html
UGA,FBALL,2005-2006,37,Jamario Smith,Jamario,Smith,OLB,Sr.,5/10/13,230,"Forsyth, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/smith_jamario00.html
UGA,FBALL,2005-2006,36,Brannan Southerland,Brannan,Southerland,FB,RFr.,6/1/00,242,"Dacula, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/southerland_brannan00.html
UGA,FBALL,2005-2006,98,Darrius Swain,Darrius,Swain,DT,Sr.,6/2/13,330,"Tucker, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/swain_darrius00.html
UGA,FBALL,2005-2006,50,Russ Tanner,Russ,Tanner,C,Sr.,6/4/13,296,"Wrightsville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/tanner_russ00.html
UGA,FBALL,2005-2006,43,Tony Taylor,Tony,Taylor,OLB,Jr.,6/1/13,237,"Watkinsville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/taylor_tony00.html
UGA,FBALL,2005-2006,13,"Joe Tereshinski, III",Joe,"Tereshinski, III",QB,Jr.,6/3/13,217,"Athens, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/tereshinskiiii_joe00.html
UGA,FBALL,2005-2006,58,Will Thompson,Will,Thompson,DE,Sr.,6/3/13,259,"Warner Robins, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/thompson_will00.html
UGA,FBALL,2005-2006,61,Michael Turner,Michael,Turner,OT,Jr.,6/4/13,295,"Snellville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/turner_michael00.html
UGA,FBALL,2005-2006,75,Fernando Velasco,Fernando,Velasco,OG,Jr.,6/4/13,315,"Wrens, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/velasco_fernando00.html
UGA,FBALL,2005-2006,42,Danny Verdun-Wheeler,Danny,Verdun-Wheeler,OLB,Jr.,6/2/13,244,"Thomson, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/verdunwheeler_danny00.html
UGA,FBALL,2005-2006,28,Danny Ware,Danny,Ware,TB,So.,6/1/13,223,"Aragon, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/ware_danny00.html
UGA,FBALL,2005-2006,44,Marcus Washington,Marcus,Washington,LB,Fr.,6/1/00,245,"Keysville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/washington_marcus00.html
UGA,FBALL,2005-2006,84,Coleman Watson,Coleman,Watson,TE,So.,6/6/13,250,"Atlanta, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/watson_coleman00.html
UGA,FBALL,2005-2006,76,Seth Watts,Seth,Watts,OG,RFr.,6/4/13,313,"Sandersville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/watts_seth00.html
UGA,FBALL,2005-2006,91,Kade Weston,Kade,Weston,DT,Fr.,6/5/13,310,"Red Bank, NJ",,http://www.georgiadogs.com/sports/m-footbl/mtt/weston_kade00.html
UGA,FBALL,2005-2006,46,Steve White,Steve,White,FB,Jr.,5/11/13,217,"Bronwood, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/white_steve00.html
UGA,FBALL,2005-2006,35,Des Williams,Des,Williams,FB,Jr.,6/1/13,260,"Dacula, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/williams_des00.html
UGA,FBALL,2005-2006,47,Drew Williams,Drew,Williams,DB,Jr.,6/1/00,197,"Blairsville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/williams_drew00.html
UGA,FBALL,2005-2006,64,Jordan Wolf,Jordan,Wolf,LS,Sr.,6/1/00,211,"Marietta, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/wolf_jordan00.html
