Game_ID_2012,Team_Game_ID,Date,Location,TeamCode,Opponent,Result,Overtime,Team,Opponent,Wins,Losses,Streak,Season_Type,Season,Notes
239,41,"Wed, Mar 14, 2012",@,CHA,Houston Rockets,L,,87,107,6,35,L 1,Regular Season,2011-2012,
246,48,"Wed, Mar 28, 2012",,CHA,Minnesota Timberwolves,L,,83,88,7,41,L 5,Regular Season,2011-2012,
235,37,"Wed, Mar 7, 2012",,CHA,Utah Jazz,L,,93,99,5,32,L 1,Regular Season,2011-2012,
268,4,"Fri, Dec 30, 2011",@,CHI,Los Angeles Clippers,W,,114,101,3,1,W 2,Regular Season,2011-2012,
293,29,"Fri, Feb 10, 2012",@,CHI,Charlotte Bobcats,W,,95,64,23,6,W 5,Regular Season,2011-2012,
277,13,"Fri, Jan 13, 2012",@,CHI,Boston Celtics,W,,88,79,11,2,W 4,Regular Season,2011-2012,
281,17,"Fri, Jan 20, 2012",@,CHI,Cleveland Cavaliers,W,,114,75,14,3,W 2,Regular Season,2011-2012,
285,21,"Fri, Jan 27, 2012",,CHI,Milwaukee Bucks,W,,107,100,17,4,W 1,Regular Season,2011-2012,
272,8,"Fri, Jan 6, 2012",@,CHI,Orlando Magic,W,,97,83,7,1,W 6,Regular Season,2011-2012,
310,46,"Fri, Mar 16, 2012",,CHI,Portland Trail Blazers,L,,89,100,36,10,L 1,Regular Season,2011-2012,
302,38,"Fri, Mar 2, 2012",@,CHI,Cleveland Cavaliers,W,,112,91,30,8,W 5,Regular Season,2011-2012,
317,53,"Fri, Mar 30, 2012",,CHI,Detroit Pistons,W,,83,71,42,11,W 2,Regular Season,2011-2012,
318,3,"Fri, May 4, 2012",@,CHI,Philadelphia 76ers,L,,74,79,1,2,L 2,Playoffs,2011-2012,
325,61,"Mon, Apr 16, 2012",,CHI,Washington Wizards,L,,84,87,46,15,L 1,Regular Season,2011-2012,
319,55,"Mon, Apr 2, 2012",,CHI,Houston Rockets,L,,93,99,42,13,L 2,Regular Season,2011-2012,
266,2,"Mon, Dec 26, 2011",@,CHI,Golden State Warriors,L,,91,99,1,1,L 1,Regular Season,2011-2012,
298,34,"Mon, Feb 20, 2012",,CHI,Atlanta Hawks,W,,90,79,26,8,W 1,Regular Season,2011-2012,
291,27,"Mon, Feb 6, 2012",@,CHI,New Jersey Nets,W,,108,87,21,6,W 3,Regular Season,2011-2012,
279,15,"Mon, Jan 16, 2012",@,CHI,Memphis Grizzlies,L,,86,102,12,3,L 1,Regular Season,2011-2012,
283,19,"Mon, Jan 23, 2012",,CHI,New Jersey Nets,W,,110,95,16,3,W 4,Regular Season,2011-2012,
287,23,"Mon, Jan 30, 2012",@,CHI,Washington Wizards,W,,98,88,18,5,W 1,Regular Season,2011-2012,
274,10,"Mon, Jan 9, 2012",,CHI,Detroit Pistons,W,,92,68,8,2,W 1,Regular Season,2011-2012,
308,44,"Mon, Mar 12, 2012",,CHI,New York Knicks,W,,104,99,35,9,W 2,Regular Season,2011-2012,
312,48,"Mon, Mar 19, 2012",@,CHI,Orlando Magic,W,,85,59,38,10,W 2,Regular Season,2011-2012,
315,51,"Mon, Mar 26, 2012",,CHI,Denver Nuggets,L,,91,108,40,11,L 1,Regular Season,2011-2012,
304,40,"Mon, Mar 5, 2012",,CHI,Indiana Pacers,W,,92,72,32,8,W 7,Regular Season,2011-2012,
328,64,"Sat, Apr 21, 2012",,CHI,Dallas Mavericks,W,,93,83,48,16,W 1,Regular Season,2011-2012,
329,1,"Sat, Apr 28, 2012",,CHI,Philadelphia 76ers,W,,103,91,1,0,W 1,Playoffs,2011-2012,
297,33,"Sat, Feb 18, 2012",,CHI,New Jersey Nets,L,,85,97,25,8,L 1,Regular Season,2011-2012,
290,26,"Sat, Feb 4, 2012",@,CHI,Milwaukee Bucks,W,,113,90,20,6,W 2,Regular Season,2011-2012,
278,14,"Sat, Jan 14, 2012",,CHI,Toronto Raptors,W,,77,64,12,2,W 5,Regular Season,2011-2012,
282,18,"Sat, Jan 21, 2012",,CHI,Charlotte Bobcats,W,,95,89,15,3,W 3,Regular Season,2011-2012,
273,9,"Sat, Jan 7, 2012",@,CHI,Atlanta Hawks,L,,94,109,7,2,L 1,Regular Season,2011-2012,
307,43,"Sat, Mar 10, 2012",,CHI,Utah Jazz,W,,111,97,34,9,W 1,Regular Season,2011-2012,
311,47,"Sat, Mar 17, 2012",,CHI,Philadelphia 76ers,W,,89,80,37,10,W 1,Regular Season,2011-2012,
314,50,"Sat, Mar 24, 2012",,CHI,Toronto Raptors,W,OT,102,101,40,10,W 4,Regular Season,2011-2012,
318,54,"Sun, Apr 1, 2012",@,CHI,Oklahoma City Thunder,L,,78,92,42,12,L 1,Regular Season,2011-2012,
324,60,"Sun, Apr 15, 2012",@,CHI,Detroit Pistons,W,OT,100,94,46,14,W 3,Regular Season,2011-2012,
321,57,"Sun, Apr 8, 2012",@,CHI,New York Knicks,L,OT,99,100,43,14,L 1,Regular Season,2011-2012,
265,1,"Sun, Dec 25, 2011",@,CHI,Los Angeles Lakers,W,,88,87,1,0,W 1,Regular Season,2011-2012,
294,30,"Sun, Feb 12, 2012",@,CHI,Boston Celtics,L,,91,95,23,7,L 1,Regular Season,2011-2012,
269,5,"Sun, Jan 1, 2012",,CHI,Memphis Grizzlies,W,,104,64,4,1,W 3,Regular Season,2011-2012,
286,22,"Sun, Jan 29, 2012",@,CHI,Miami Heat,L,,93,97,17,5,L 1,Regular Season,2011-2012,
303,39,"Sun, Mar 4, 2012",@,CHI,Philadelphia 76ers,W,,96,91,31,8,W 6,Regular Season,2011-2012,
304,4,"Sun, May 6, 2012",@,CHI,Philadelphia 76ers,L,,82,89,1,3,L 3,Playoffs,2011-2012,
323,59,"Thu, Apr 12, 2012",,CHI,Miami Heat,W,OT,96,86,45,14,W 2,Regular Season,2011-2012,
327,63,"Thu, Apr 19, 2012",@,CHI,Miami Heat,L,,72,83,47,16,L 1,Regular Season,2011-2012,
330,66,"Thu, Apr 26, 2012",,CHI,Cleveland Cavaliers,W,,107,75,50,16,W 3,Regular Season,2011-2012,
320,56,"Thu, Apr 5, 2012",,CHI,Boston Celtics,W,,93,86,43,13,W 1,Regular Season,2011-2012,
267,3,"Thu, Dec 29, 2011",@,CHI,Sacramento Kings,W,,108,98,2,1,W 1,Regular Season,2011-2012,
296,32,"Thu, Feb 16, 2012",,CHI,Boston Celtics,W,,89,80,25,7,W 2,Regular Season,2011-2012,
289,25,"Thu, Feb 2, 2012",@,CHI,New York Knicks,W,,105,102,19,6,W 1,Regular Season,2011-2012,
306,42,"Thu, Mar 8, 2012",,CHI,Orlando Magic,L,,94,99,33,9,L 1,Regular Season,2011-2012,
307,6,"Thu, May 10, 2012",@,CHI,Philadelphia 76ers,L,,78,79,2,4,L 1,Playoffs,2011-2012,
322,58,"Tue, Apr 10, 2012",,CHI,New York Knicks,W,,98,86,44,14,W 1,Regular Season,2011-2012,
295,31,"Tue, Feb 14, 2012",,CHI,Sacramento Kings,W,,121,115,24,7,W 1,Regular Season,2011-2012,
300,36,"Tue, Feb 28, 2012",,CHI,New Orleans Hornets,W,,99,95,28,8,W 3,Regular Season,2011-2012,
275,11,"Tue, Jan 10, 2012",@,CHI,Minnesota Timberwolves,W,,111,100,9,2,W 2,Regular Season,2011-2012,
280,16,"Tue, Jan 17, 2012",,CHI,Phoenix Suns,W,,118,97,13,3,W 1,Regular Season,2011-2012,
270,6,"Tue, Jan 3, 2012",,CHI,Atlanta Hawks,W,,76,74,5,1,W 4,Regular Season,2011-2012,
271,2,"Tue, May 1, 2012",,CHI,Philadelphia 76ers,L,,92,109,1,1,L 1,Playoffs,2011-2012,
272,5,"Tue, May 8, 2012",,CHI,Philadelphia 76ers,W,,77,69,2,3,W 1,Playoffs,2011-2012,
326,62,"Wed, Apr 18, 2012",@,CHI,Charlotte Bobcats,W,,100,68,47,15,W 1,Regular Season,2011-2012,
329,65,"Wed, Apr 25, 2012",@,CHI,Indiana Pacers,W,,92,87,49,16,W 2,Regular Season,2011-2012,
288,24,"Wed, Feb 1, 2012",@,CHI,Philadelphia 76ers,L,,82,98,18,6,L 1,Regular Season,2011-2012,
299,35,"Wed, Feb 22, 2012",,CHI,Milwaukee Bucks,W,,110,91,27,8,W 2,Regular Season,2011-2012,
301,37,"Wed, Feb 29, 2012",@,CHI,San Antonio Spurs,W,,96,89,29,8,W 4,Regular Season,2011-2012,
292,28,"Wed, Feb 8, 2012",@,CHI,New Orleans Hornets,W,,90,67,22,6,W 4,Regular Season,2011-2012,
276,12,"Wed, Jan 11, 2012",,CHI,Washington Wizards,W,,78,64,10,2,W 3,Regular Season,2011-2012,
284,20,"Wed, Jan 25, 2012",,CHI,Indiana Pacers,L,,90,95,16,4,L 1,Regular Season,2011-2012,
271,7,"Wed, Jan 4, 2012",@,CHI,Detroit Pistons,W,,99,83,6,1,W 5,Regular Season,2011-2012,
309,45,"Wed, Mar 14, 2012",,CHI,Miami Heat,W,,106,102,36,9,W 3,Regular Season,2011-2012,
313,49,"Wed, Mar 21, 2012",@,CHI,Toronto Raptors,W,,94,82,39,10,W 3,Regular Season,2011-2012,
316,52,"Wed, Mar 28, 2012",@,CHI,Atlanta Hawks,W,,98,77,41,11,W 1,Regular Season,2011-2012,
305,41,"Wed, Mar 7, 2012",@,CHI,Milwaukee Bucks,W,,106,104,33,8,W 8,Regular Season,2011-2012,
387,57,"Fri, Apr 13, 2012",@,CLE,Indiana Pacers,L,,83,102,19,38,L 2,Regular Season,2011-2012,
392,62,"Fri, Apr 20, 2012",,CLE,New York Knicks,W,,98,90,21,41,W 1,Regular Season,2011-2012,
383,53,"Fri, Apr 6, 2012",@,CLE,Toronto Raptors,W,,84,80,18,35,W 1,Regular Season,2011-2012,
333,3,"Fri, Dec 30, 2011",@,CLE,Indiana Pacers,L,OT,91,98,1,2,L 1,Regular Season,2011-2012,
355,25,"Fri, Feb 10, 2012",,CLE,Milwaukee Bucks,L,OT,112,113,10,15,L 1,Regular Season,2011-2012,
358,28,"Fri, Feb 17, 2012",,CLE,Miami Heat,L,,87,111,11,17,L 1,Regular Season,2011-2012,
351,21,"Fri, Feb 3, 2012",@,CLE,Orlando Magic,L,,94,102,8,13,L 2,Regular Season,2011-2012,
341,11,"Fri, Jan 13, 2012",@,CLE,Los Angeles Lakers,L,,92,97,5,6,L 1,Regular Season,2011-2012,
344,14,"Fri, Jan 20, 2012",,CLE,Chicago Bulls,L,,75,114,6,8,L 2,Regular Season,2011-2012,
348,18,"Fri, Jan 27, 2012",,CLE,New Jersey Nets,L,,96,99,7,11,L 1,Regular Season,2011-2012,
337,7,"Fri, Jan 6, 2012",@,CLE,Minnesota Timberwolves,W,,98,87,4,3,W 1,Regular Season,2011-2012,
364,34,"Fri, Mar 2, 2012",,CLE,Chicago Bulls,L,,91,112,13,21,L 4,Regular Season,2011-2012,
375,45,"Fri, Mar 23, 2012",@,CLE,Orlando Magic,L,,80,93,17,28,L 2,Regular Season,2011-2012,
379,49,"Fri, Mar 30, 2012",,CLE,Milwaukee Bucks,L,,84,121,17,32,L 6,Regular Season,2011-2012,
368,38,"Fri, Mar 9, 2012",@,CLE,Oklahoma City Thunder,W,,96,90,15,23,W 2,Regular Season,2011-2012,
394,64,"Mon, Apr 23, 2012",@,CLE,Memphis Grizzlies,L,,101,109,21,43,L 2,Regular Season,2011-2012,
331,1,"Mon, Dec 26, 2011",,CLE,Toronto Raptors,L,,96,104,0,1,L 1,Regular Season,2011-2012,
342,12,"Mon, Jan 16, 2012",@,CLE,Charlotte Bobcats,W,,102,94,6,6,W 1,Regular Season,2011-2012,
373,43,"Mon, Mar 19, 2012",@,CLE,New Jersey Nets,W,,105,100,17,26,W 1,Regular Season,2011-2012,
366,36,"Mon, Mar 5, 2012",,CLE,Utah Jazz,L,,100,109,13,23,L 6,Regular Season,2011-2012,
388,58,"Sat, Apr 14, 2012",@,CLE,Washington Wizards,W,,98,89,20,38,W 1,Regular Season,2011-2012,
356,26,"Sat, Feb 11, 2012",,CLE,Philadelphia 76ers,L,,84,99,10,16,L 2,Regular Season,2011-2012,
352,22,"Sat, Feb 4, 2012",,CLE,Dallas Mavericks,W,,91,88,9,13,W 1,Regular Season,2011-2012,
345,15,"Sat, Jan 21, 2012",@,CLE,Atlanta Hawks,L,,94,121,6,9,L 3,Regular Season,2011-2012,
365,35,"Sat, Mar 3, 2012",@,CLE,Washington Wizards,L,,98,101,13,22,L 5,Regular Season,2011-2012,
380,50,"Sat, Mar 31, 2012",@,CLE,New York Knicks,L,,75,91,17,33,L 7,Regular Season,2011-2012,
389,59,"Sun, Apr 15, 2012",,CLE,Orlando Magic,L,,84,100,20,39,L 1,Regular Season,2011-2012,
393,63,"Sun, Apr 22, 2012",@,CLE,San Antonio Spurs,L,,98,114,21,42,L 1,Regular Season,2011-2012,
384,54,"Sun, Apr 8, 2012",@,CLE,New Jersey Nets,L,OT,117,122,18,36,L 1,Regular Season,2011-2012,
359,29,"Sun, Feb 19, 2012",,CLE,Sacramento Kings,W,,93,92,12,17,W 1,Regular Season,2011-2012,
334,4,"Sun, Jan 1, 2012",,CLE,New Jersey Nets,W,,98,82,2,2,W 1,Regular Season,2011-2012,
349,19,"Sun, Jan 29, 2012",@,CLE,Boston Celtics,W,,88,87,8,11,W 1,Regular Season,2011-2012,
338,8,"Sun, Jan 8, 2012",@,CLE,Portland Trail Blazers,L,,78,98,4,4,L 1,Regular Season,2011-2012,
369,39,"Sun, Mar 11, 2012",,CLE,Houston Rockets,W,,118,107,16,23,W 3,Regular Season,2011-2012,
372,42,"Sun, Mar 18, 2012",,CLE,Atlanta Hawks,L,,87,103,16,26,L 3,Regular Season,2011-2012,
376,46,"Sun, Mar 25, 2012",,CLE,Phoenix Suns,L,,83,108,17,29,L 3,Regular Season,2011-2012,
396,66,"Thu, Apr 26, 2012",@,CLE,Chicago Bulls,L,,75,107,21,45,L 4,Regular Season,2011-2012,
340,10,"Thu, Jan 12, 2012",@,CLE,Phoenix Suns,W,,101,90,5,5,W 1,Regular Season,2011-2012,
385,55,"Tue, Apr 10, 2012",,CLE,Charlotte Bobcats,W,,103,90,19,36,W 1,Regular Season,2011-2012,
390,60,"Tue, Apr 17, 2012",@,CLE,Detroit Pistons,L,,77,116,20,40,L 2,Regular Season,2011-2012,
381,51,"Tue, Apr 3, 2012",,CLE,San Antonio Spurs,L,,90,125,17,34,L 8,Regular Season,2011-2012,
360,30,"Tue, Feb 21, 2012",,CLE,Detroit Pistons,W,,101,100,13,17,W 2,Regular Season,2011-2012,
362,32,"Tue, Feb 28, 2012",,CLE,Boston Celtics,L,,83,86,13,19,L 2,Regular Season,2011-2012,
353,23,"Tue, Feb 7, 2012",@,CLE,Miami Heat,L,,91,107,9,14,L 1,Regular Season,2011-2012,
339,9,"Tue, Jan 10, 2012",@,CLE,Utah Jazz,L,,105,113,4,5,L 2,Regular Season,2011-2012,
343,13,"Tue, Jan 17, 2012",,CLE,Golden State Warriors,L,,95,105,6,7,L 1,Regular Season,2011-2012,
346,16,"Tue, Jan 24, 2012",@,CLE,Miami Heat,L,,85,92,6,10,L 4,Regular Season,2011-2012,
335,5,"Tue, Jan 3, 2012",,CLE,Charlotte Bobcats,W,,115,101,3,2,W 2,Regular Season,2011-2012,
350,20,"Tue, Jan 31, 2012",,CLE,Boston Celtics,L,,90,93,8,12,L 1,Regular Season,2011-2012,
370,40,"Tue, Mar 13, 2012",,CLE,Toronto Raptors,L,,88,96,16,24,L 1,Regular Season,2011-2012,
377,47,"Tue, Mar 27, 2012",@,CLE,Philadelphia 76ers,L,,85,103,17,30,L 4,Regular Season,2011-2012,
386,56,"Wed, Apr 11, 2012",,CLE,Indiana Pacers,L,OT,98,104,19,37,L 1,Regular Season,2011-2012,
391,61,"Wed, Apr 18, 2012",,CLE,Philadelphia 76ers,L,,87,103,20,41,L 3,Regular Season,2011-2012,
395,65,"Wed, Apr 25, 2012",,CLE,Washington Wizards,L,,85,96,21,44,L 3,Regular Season,2011-2012,
382,52,"Wed, Apr 4, 2012",@,CLE,Milwaukee Bucks,L,,98,107,17,35,L 9,Regular Season,2011-2012,
332,2,"Wed, Dec 28, 2011",@,CLE,Detroit Pistons,W,,105,89,1,1,W 1,Regular Season,2011-2012,
357,27,"Wed, Feb 15, 2012",,CLE,Indiana Pacers,W,,98,87,11,16,W 1,Regular Season,2011-2012,
361,31,"Wed, Feb 22, 2012",,CLE,New Orleans Hornets,L,,84,89,13,18,L 1,Regular Season,2011-2012,
363,33,"Wed, Feb 29, 2012",@,CLE,New York Knicks,L,,103,120,13,20,L 3,Regular Season,2011-2012,
354,24,"Wed, Feb 8, 2012",,CLE,Los Angeles Clippers,W,,99,92,10,14,W 1,Regular Season,2011-2012,
347,17,"Wed, Jan 25, 2012",,CLE,New York Knicks,W,,91,81,7,10,W 1,Regular Season,2011-2012,
336,6,"Wed, Jan 4, 2012",@,CLE,Toronto Raptors,L,,77,92,3,3,L 1,Regular Season,2011-2012,
371,41,"Wed, Mar 14, 2012",@,CLE,Milwaukee Bucks,L,,105,115,16,25,L 2,Regular Season,2011-2012,
374,44,"Wed, Mar 21, 2012",@,CLE,Atlanta Hawks,L,OT,102,103,17,27,L 1,Regular Season,2011-2012,
378,48,"Wed, Mar 28, 2012",,CLE,Detroit Pistons,L,,75,87,17,31,L 5,Regular Season,2011-2012,
367,37,"Wed, Mar 7, 2012",@,CLE,Denver Nuggets,W,,100,99,14,23,W 1,Regular Season,2011-2012,
456,60,"Fri, Apr 13, 2012",@,DAL,Portland Trail Blazers,W,,97,94,34,26,W 3,Regular Season,2011-2012,
460,64,"Fri, Apr 20, 2012",,DAL,Golden State Warriors,W,,104,94,36,28,W 2,Regular Season,2011-2012,
452,56,"Fri, Apr 6, 2012",,DAL,Portland Trail Blazers,L,OT,97,99,31,25,L 1,Regular Season,2011-2012,
400,4,"Fri, Dec 30, 2011",,DAL,Toronto Raptors,W,,99,86,1,3,W 1,Regular Season,2011-2012,
423,27,"Fri, Feb 10, 2012",@,DAL,Minnesota Timberwolves,W,,104,97,16,11,W 2,Regular Season,2011-2012,
427,31,"Fri, Feb 17, 2012",@,DAL,Philadelphia 76ers,W,,82,75,20,11,W 6,Regular Season,2011-2012,
420,24,"Fri, Feb 3, 2012",,DAL,Indiana Pacers,L,,87,98,14,10,L 2,Regular Season,2011-2012,
408,12,"Fri, Jan 13, 2012",,DAL,Milwaukee Bucks,W,,102,76,7,5,W 4,Regular Season,2011-2012,
416,20,"Fri, Jan 27, 2012",,DAL,Utah Jazz,W,,116,101,12,8,W 1,Regular Season,2011-2012,
433,37,"Fri, Mar 2, 2012",@,DAL,New Orleans Hornets,L,,92,97,21,16,L 4,Regular Season,2011-2012,
445,49,"Fri, Mar 23, 2012",@,DAL,San Antonio Spurs,L,,87,104,27,22,L 2,Regular Season,2011-2012,
449,53,"Fri, Mar 30, 2012",@,DAL,Orlando Magic,W,,100,98,30,23,W 1,Regular Season,2011-2012,
438,42,"Fri, Mar 9, 2012",@,DAL,Sacramento Kings,L,,97,110,23,19,L 2,Regular Season,2011-2012,
458,62,"Mon, Apr 16, 2012",@,DAL,Utah Jazz,L,3OT,121,123,34,28,L 2,Regular Season,2011-2012,
450,54,"Mon, Apr 2, 2012",,DAL,Los Angeles Clippers,L,,75,94,30,24,L 1,Regular Season,2011-2012,
451,2,"Mon, Apr 30, 2012",@,DAL,Oklahoma City Thunder,L,,99,102,0,2,L 2,Playoffs,2011-2012,
398,2,"Mon, Dec 26, 2011",,DAL,Denver Nuggets,L,,93,115,0,2,L 2,Regular Season,2011-2012,
425,29,"Mon, Feb 13, 2012",,DAL,Los Angeles Clippers,W,,96,92,18,11,W 4,Regular Season,2011-2012,
429,33,"Mon, Feb 20, 2012",,DAL,Boston Celtics,W,,89,73,21,12,W 1,Regular Season,2011-2012,
410,14,"Mon, Jan 16, 2012",@,DAL,Los Angeles Lakers,L,,70,73,8,6,L 1,Regular Season,2011-2012,
402,6,"Mon, Jan 2, 2012",,DAL,Oklahoma City Thunder,W,,100,87,2,4,W 1,Regular Season,2011-2012,
414,18,"Mon, Jan 23, 2012",,DAL,Phoenix Suns,W,,93,87,11,7,W 3,Regular Season,2011-2012,
418,22,"Mon, Jan 30, 2012",@,DAL,Phoenix Suns,W,,122,99,14,8,W 3,Regular Season,2011-2012,
443,47,"Mon, Mar 19, 2012",@,DAL,Denver Nuggets,W,,112,95,27,20,W 4,Regular Season,2011-2012,
435,39,"Mon, Mar 5, 2012",@,DAL,Oklahoma City Thunder,L,,91,95,22,17,L 1,Regular Season,2011-2012,
461,65,"Sat, Apr 21, 2012",@,DAL,Chicago Bulls,L,,83,93,36,29,L 1,Regular Season,2011-2012,
462,1,"Sat, Apr 28, 2012",@,DAL,Oklahoma City Thunder,L,,98,99,0,1,L 1,Playoffs,2011-2012,
453,57,"Sat, Apr 7, 2012",@,DAL,Memphis Grizzlies,L,,89,94,31,26,L 2,Regular Season,2011-2012,
424,28,"Sat, Feb 11, 2012",,DAL,Portland Trail Blazers,W,2OT,97,94,17,11,W 3,Regular Season,2011-2012,
421,25,"Sat, Feb 4, 2012",@,DAL,Cleveland Cavaliers,L,,88,91,14,11,L 3,Regular Season,2011-2012,
409,13,"Sat, Jan 14, 2012",,DAL,Sacramento Kings,W,,99,60,8,5,W 5,Regular Season,2011-2012,
413,17,"Sat, Jan 21, 2012",@,DAL,New Orleans Hornets,W,,83,81,10,7,W 2,Regular Season,2011-2012,
405,9,"Sat, Jan 7, 2012",,DAL,New Orleans Hornets,W,,96,81,4,5,W 1,Regular Season,2011-2012,
439,43,"Sat, Mar 10, 2012",@,DAL,Golden State Warriors,L,,87,111,23,20,L 3,Regular Season,2011-2012,
442,46,"Sat, Mar 17, 2012",,DAL,San Antonio Spurs,W,,106,99,26,20,W 3,Regular Season,2011-2012,
446,50,"Sat, Mar 24, 2012",@,DAL,Houston Rockets,W,OT,101,99,28,22,W 1,Regular Season,2011-2012,
434,38,"Sat, Mar 3, 2012",,DAL,Utah Jazz,W,,102,96,22,16,W 1,Regular Season,2011-2012,
435,4,"Sat, May 5, 2012",,DAL,Oklahoma City Thunder,L,,97,103,0,4,L 4,Playoffs,2011-2012,
457,61,"Sun, Apr 15, 2012",@,DAL,Los Angeles Lakers,L,OT,108,112,34,27,L 1,Regular Season,2011-2012,
397,1,"Sun, Dec 25, 2011",,DAL,Miami Heat,L,,94,105,0,1,L 1,Regular Season,2011-2012,
428,32,"Sun, Feb 19, 2012",@,DAL,New York Knicks,L,,97,104,20,12,L 1,Regular Season,2011-2012,
401,5,"Sun, Jan 1, 2012",@,DAL,Minnesota Timberwolves,L,,82,99,1,4,L 1,Regular Season,2011-2012,
417,21,"Sun, Jan 29, 2012",,DAL,San Antonio Spurs,W,OT,101,100,13,8,W 2,Regular Season,2011-2012,
455,59,"Thu, Apr 12, 2012",@,DAL,Golden State Warriors,W,,112,103,33,26,W 2,Regular Season,2011-2012,
462,66,"Thu, Apr 26, 2012",@,DAL,Atlanta Hawks,L,,89,106,36,30,L 2,Regular Season,2011-2012,
399,3,"Thu, Dec 29, 2011",@,DAL,Oklahoma City Thunder,L,,102,104,0,3,L 3,Regular Season,2011-2012,
412,16,"Thu, Jan 19, 2012",@,DAL,Utah Jazz,W,,94,91,9,7,W 1,Regular Season,2011-2012,
404,8,"Thu, Jan 5, 2012",@,DAL,San Antonio Spurs,L,,71,93,3,5,L 1,Regular Season,2011-2012,
441,45,"Thu, Mar 15, 2012",,DAL,Charlotte Bobcats,W,,101,96,25,20,W 2,Regular Season,2011-2012,
448,52,"Thu, Mar 29, 2012",@,DAL,Miami Heat,L,,85,106,29,23,L 1,Regular Season,2011-2012,
437,41,"Thu, Mar 8, 2012",@,DAL,Phoenix Suns,L,,94,96,23,18,L 1,Regular Season,2011-2012,
438,3,"Thu, May 3, 2012",,DAL,Oklahoma City Thunder,L,,79,95,0,3,L 3,Playoffs,2011-2012,
454,58,"Tue, Apr 10, 2012",,DAL,Sacramento Kings,W,,110,100,32,26,W 1,Regular Season,2011-2012,
431,35,"Tue, Feb 28, 2012",,DAL,New Jersey Nets,L,,92,93,21,14,L 2,Regular Season,2011-2012,
406,10,"Tue, Jan 10, 2012",@,DAL,Detroit Pistons,W,,100,86,5,5,W 2,Regular Season,2011-2012,
440,44,"Tue, Mar 13, 2012",,DAL,Washington Wizards,W,,107,98,24,20,W 1,Regular Season,2011-2012,
447,51,"Tue, Mar 27, 2012",,DAL,Houston Rockets,W,,90,81,29,22,W 2,Regular Season,2011-2012,
436,40,"Tue, Mar 6, 2012",,DAL,New York Knicks,W,,95,85,23,17,W 1,Regular Season,2011-2012,
459,63,"Wed, Apr 18, 2012",,DAL,Houston Rockets,W,,117,110,35,28,W 1,Regular Season,2011-2012,
451,55,"Wed, Apr 4, 2012",,DAL,Memphis Grizzlies,W,,95,85,31,24,W 1,Regular Season,2011-2012,
419,23,"Wed, Feb 1, 2012",,DAL,Oklahoma City Thunder,L,,86,95,14,9,L 1,Regular Season,2011-2012,
426,30,"Wed, Feb 15, 2012",,DAL,Denver Nuggets,W,,102,84,19,11,W 5,Regular Season,2011-2012,
430,34,"Wed, Feb 22, 2012",,DAL,Los Angeles Lakers,L,,91,96,21,13,L 1,Regular Season,2011-2012,
432,36,"Wed, Feb 29, 2012",@,DAL,Memphis Grizzlies,L,,85,96,21,15,L 3,Regular Season,2011-2012,
422,26,"Wed, Feb 8, 2012",@,DAL,Denver Nuggets,W,,105,95,15,11,W 1,Regular Season,2011-2012,
407,11,"Wed, Jan 11, 2012",@,DAL,Boston Celtics,W,,90,85,6,5,W 3,Regular Season,2011-2012,
411,15,"Wed, Jan 18, 2012",@,DAL,Los Angeles Clippers,L,,89,91,8,7,L 2,Regular Season,2011-2012,
415,19,"Wed, Jan 25, 2012",,DAL,Minnesota Timberwolves,L,,90,105,11,8,L 1,Regular Season,2011-2012,
403,7,"Wed, Jan 4, 2012",,DAL,Phoenix Suns,W,,98,89,3,4,W 2,Regular Season,2011-2012,
444,48,"Wed, Mar 21, 2012",,DAL,Los Angeles Lakers,L,,93,109,27,21,L 1,Regular Season,2011-2012,
521,59,"Fri, Apr 13, 2012",@,DEN,Los Angeles Lakers,L,,97,103,32,27,L 1,Regular Season,2011-2012,
517,55,"Fri, Apr 6, 2012",,DEN,Phoenix Suns,W,,105,99,30,25,W 1,Regular Season,2011-2012,
493,31,"Fri, Feb 17, 2012",@,DEN,Memphis Grizzlies,L,,102,103,17,14,L 2,Regular Season,2011-2012,
485,23,"Fri, Feb 3, 2012",,DEN,Los Angeles Lakers,L,,89,93,15,8,L 1,Regular Season,2011-2012,
474,12,"Fri, Jan 13, 2012",,DEN,Miami Heat,W,,117,104,8,4,W 2,Regular Season,2011-2012,
478,16,"Fri, Jan 20, 2012",@,DEN,Washington Wizards,W,,108,104,11,5,W 3,Regular Season,2011-2012,
481,19,"Fri, Jan 27, 2012",,DEN,Toronto Raptors,W,,96,81,14,5,W 6,Regular Season,2011-2012,
470,8,"Fri, Jan 6, 2012",@,DEN,New Orleans Hornets,W,,96,88,6,2,W 4,Regular Season,2011-2012,
499,37,"Fri, Mar 2, 2012",@,DEN,Houston Rockets,W,,117,105,20,17,W 2,Regular Season,2011-2012,
510,48,"Fri, Mar 23, 2012",@,DEN,Utah Jazz,L,,102,121,26,22,L 1,Regular Season,2011-2012,
514,52,"Fri, Mar 30, 2012",@,DEN,Charlotte Bobcats,W,,99,88,28,24,W 1,Regular Season,2011-2012,
503,41,"Fri, Mar 9, 2012",,DEN,New Orleans Hornets,W,,110,97,23,18,W 1,Regular Season,2011-2012,
523,61,"Mon, Apr 16, 2012",@,DEN,Houston Rockets,W,,105,102,34,27,W 2,Regular Season,2011-2012,
