Year,unitid,Institution_Name,Award_Level,CIP_Classificaiton,cipcode,Total,T.M,T.F,T.C,T.C.M,T.C.F,T.AA,T.AA.M,T.AA.F,T.H,T.H.M,T.H.W,T.AS/PI,T.AS/PI.M,T.AS/PI.F,T.AI,T.AI.M,T.AI.F,T.UNK,T.UNK.M,T.UNK.W,T.NON,T.NON.M,T.NON.F
1994-1995,218663,University of South Carolina-Columbia,Bachelor's degree,Protective Services,'43.0000',136,90,46,108,78,30,26,12,14,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1994-1995,218663,University of South Carolina-Columbia,Bachelor's degree,Visual and Performing Arts,'50.0000',125,44,81,107,39,68,16,5,11,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
1994-1995,221999,Vanderbilt University,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',24,10,14,22,10,12,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
1994-1995,221999,Vanderbilt University,Bachelor's degree,Visual and Performing Arts,'50.0000',49,14,35,42,11,31,4,2,2,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
1994-1995,228246,Southern Methodist University,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',11,2,9,8,1,7,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,228246,Southern Methodist University,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',32,20,12,22,13,9,1,0,1,3,3,0,6,4,2,0,0,0,0,0,0,0,0,0
1994-1995,209551,University of Oregon,Bachelor's degree,Architecture and Related Programs,'04.0000',109,63,46,82,49,33,0,0,0,4,1,3,8,5,3,0,0,0,7,2,5,8,6,2
1994-1995,209551,University of Oregon,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',17,7,10,6,4,2,0,0,0,0,0,0,3,2,1,0,0,0,1,0,1,7,1,6
1994-1995,209551,University of Oregon,Bachelor's degree,Computer and Information Sciences,'11.0000',43,36,7,31,26,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,10,8,2
1994-1995,209551,University of Oregon,Bachelor's degree,Health Professions and Related Sciences,'51.0000',14,0,14,10,0,10,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,1,0,1
1994-1995,209551,University of Oregon,Bachelor's degree,Philosophy and Religion,'38.0000',12,7,5,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
1994-1995,217882,Clemson University,Bachelor's degree,Mathematics,'27.0000',29,17,12,26,16,10,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1994-1995,217882,Clemson University,Bachelor's degree,Social Sciences and History,'45.0000',199,114,85,171,104,67,19,8,11,1,0,1,1,0,1,1,0,1,5,1,4,1,1,0
1994-1995,218663,University of South Carolina-Columbia,Bachelor's degree,Engineering,'14.0000',205,168,37,169,141,28,15,11,4,3,2,1,6,3,3,1,1,0,0,0,0,11,10,1
1994-1995,218663,University of South Carolina-Columbia,Bachelor's degree,English Language and Literature/Letters,'23.0000',144,48,96,125,47,78,18,1,17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1994-1995,218663,University of South Carolina-Columbia,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',70,33,37,66,33,33,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,218663,University of South Carolina-Columbia,Bachelor's degree,Social Sciences and History,'45.0000',407,234,173,334,206,128,53,18,35,5,2,3,9,3,6,1,1,0,0,0,0,5,4,1
1994-1995,221999,Vanderbilt University,Bachelor's degree,Computer and Information Sciences,'11.0000',11,9,2,7,7,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,2,1,1
1994-1995,221999,Vanderbilt University,Bachelor's degree,Foreign Languages and Literatures,'16.0000',41,20,21,40,20,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,221999,Vanderbilt University,Bachelor's degree,Philosophy and Religion,'38.0000',37,25,12,33,22,11,1,1,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0
1994-1995,221999,Vanderbilt University,Bachelor's degree,Physical Sciences,'40.0000',34,25,9,27,20,7,2,1,1,2,1,1,2,2,0,0,0,0,1,1,0,0,0,0
1994-1995,221999,Vanderbilt University,Bachelor's degree,Theological Studies/Religious Vocations,'39.0000',32,15,17,26,12,14,0,0,0,1,0,1,3,2,1,0,0,0,2,1,1,0,0,0
1994-1995,228246,Southern Methodist University,Bachelor's degree,Computer and Information Sciences,'11.0000',11,8,3,8,5,3,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0
1994-1995,228246,Southern Methodist University,Bachelor's degree,Conservation and Renew. Natural Resources,'03.0000',3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,228246,Southern Methodist University,Bachelor's degree,Education,'13.0000',7,3,4,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1994-1995,228246,Southern Methodist University,Bachelor's degree,Engineering,'14.0000',39,34,5,26,22,4,2,2,0,3,3,0,8,7,1,0,0,0,0,0,0,0,0,0
1994-1995,228246,Southern Methodist University,Bachelor's degree,English Language and Literature/Letters,'23.0000',51,20,31,41,17,24,3,1,2,5,1,4,1,0,1,0,0,0,0,0,0,1,1,0
1994-1995,228246,Southern Methodist University,Bachelor's degree,Protective Services,'43.0000',1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,228246,Southern Methodist University,Bachelor's degree,Social Sciences and History,'45.0000',277,167,110,232,143,89,13,8,5,20,12,8,7,1,6,2,2,0,0,0,0,3,1,2
1994-1995,228246,Southern Methodist University,Bachelor's degree,Communications,'09.0000',176,54,122,161,48,113,6,2,4,8,4,4,1,0,1,0,0,0,0,0,0,0,0,0
1994-1995,228246,Southern Methodist University,Bachelor's degree,Foreign Languages and Literatures,'16.0000',36,7,29,30,8,22,2,0,2,4,0,4,1,0,1,0,0,0,0,0,0,0,0,0
1994-1995,228246,Southern Methodist University,Bachelor's degree,Mathematics,'27.0000',11,6,5,7,4,3,0,0,0,1,1,0,3,1,2,0,0,0,0,0,0,0,0,0
1994-1995,228246,Southern Methodist University,Bachelor's degree,Psychology,'42.0000',102,27,75,88,22,66,4,3,1,5,2,3,4,0,4,1,0,1,0,0,0,0,0,0
1994-1995,228246,Southern Methodist University,Bachelor's degree,Visual and Performing Arts,'50.0000',114,41,73,95,37,58,2,0,2,8,0,8,7,3,4,2,1,1,0,0,0,0,0,0
1994-1995,228723,Texas A & M University-College Station,Bachelor's degree,Conservation and Renew. Natural Resources,'03.0000',32,26,6,30,25,5,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,228723,Texas A & M University-College Station,Bachelor's degree,Home Economics,'19.0000',38,5,33,34,5,29,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,228723,Texas A & M University-College Station,Bachelor's degree,Marketing Opers./Market. and Distribution,'08.0000',171,136,35,157,125,32,4,3,1,6,6,0,3,1,2,0,0,0,0,0,0,1,1,0
1994-1995,228723,Texas A & M University-College Station,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',247,114,133,233,103,130,3,3,0,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,228723,Texas A & M University-College Station,Bachelor's degree,Psychology,'42.0000',377,106,271,323,96,227,13,2,11,31,6,25,9,2,7,0,0,0,0,0,0,1,0,1
1994-1995,228778,The University of Texas at Austin,Bachelor's degree,Health Professions and Related Sciences,'51.0000',352,71,281,268,50,218,5,0,5,40,11,29,33,9,24,1,0,1,0,0,0,5,1,4
1994-1995,228778,The University of Texas at Austin,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',167,94,73,140,84,56,2,0,2,10,5,5,15,5,10,0,0,0,0,0,0,0,0,0
1994-1995,228778,The University of Texas at Austin,Bachelor's degree,Mathematics,'27.0000',129,83,46,78,52,26,3,1,2,27,17,10,16,10,6,0,0,0,0,0,0,5,3,2
1994-1995,228778,The University of Texas at Austin,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',359,23,336,292,17,275,10,1,9,46,5,41,10,0,10,1,0,1,0,0,0,0,0,0
1994-1995,228778,The University of Texas at Austin,Bachelor's degree,Physical Sciences,'40.0000',101,72,29,78,52,26,1,1,0,6,6,0,9,7,2,0,0,0,0,0,0,7,6,1
1994-1995,228778,The University of Texas at Austin,Bachelor's degree,Visual and Performing Arts,'50.0000',338,117,221,283,91,192,7,4,3,26,12,14,16,6,10,0,0,0,0,0,0,6,4,2
1994-1995,230728,Utah State University,Bachelor's degree,Education,'13.0000',444,75,369,435,72,363,0,0,0,4,2,2,0,0,0,2,0,2,1,0,1,2,1,1
1994-1995,230728,Utah State University,Bachelor's degree,Marketing Opers./Market. and Distribution,'08.0000',4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,230728,Utah State University,Bachelor's degree,Mathematics,'27.0000',16,9,7,0,0,0,0,0,0,13,6,7,0,0,0,0,0,0,1,1,0,2,2,0
1994-1995,230728,Utah State University,Bachelor's degree,Philosophy and Religion,'38.0000',7,4,3,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,230728,Utah State University,Bachelor's degree,Visual and Performing Arts,'50.0000',62,32,30,58,31,27,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,3
1994-1995,243744,Stanford University,Bachelor's degree,Computer and Information Sciences,'11.0000',73,62,11,48,46,2,2,1,1,2,1,1,14,7,7,1,1,0,1,1,0,5,5,0
1994-1995,228723,Texas A & M University-College Station,Bachelor's degree,Agricultural Business and Production,'01.0000',279,204,75,244,182,62,12,7,5,12,8,4,3,1,2,0,0,0,0,0,0,8,6,2
1994-1995,228723,Texas A & M University-College Station,Bachelor's degree,Agricultural Sciences,'02.0000',435,254,181,391,226,165,3,1,2,21,12,9,2,1,1,2,1,1,0,0,0,16,13,3
1994-1995,228723,Texas A & M University-College Station,Bachelor's degree,Architecture and Related Programs,'04.0000',160,99,61,127,75,52,1,1,0,22,15,7,6,5,1,0,0,0,0,0,0,4,3,1
1994-1995,228723,Texas A & M University-College Station,Bachelor's degree,Communications,'09.0000',220,63,157,201,60,141,3,0,3,12,3,9,3,0,3,1,0,1,0,0,0,0,0,0
1994-1995,228723,Texas A & M University-College Station,Bachelor's degree,Computer and Information Sciences,'11.0000',139,109,30,96,82,14,9,4,5,6,4,2,16,11,5,0,0,0,0,0,0,12,8,4
1994-1995,228723,Texas A & M University-College Station,Bachelor's degree,Education,'13.0000',1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,228723,Texas A & M University-College Station,Bachelor's degree,Physical Sciences,'40.0000',121,83,38,100,68,32,1,1,0,13,9,4,3,3,0,1,0,1,0,0,0,3,2,1
1994-1995,228778,The University of Texas at Austin,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',426,226,200,254,129,125,14,5,9,52,28,24,96,60,36,1,1,0,0,0,0,9,3,6
1994-1995,228778,The University of Texas at Austin,Bachelor's degree,Foreign Languages and Literatures,'16.0000',187,58,129,132,41,91,6,2,4,37,11,26,4,1,3,1,0,1,0,0,0,7,3,4
1994-1995,228778,The University of Texas at Austin,Bachelor's degree,Home Economics,'19.0000',78,6,72,55,1,54,3,1,2,11,2,9,7,2,5,0,0,0,0,0,0,2,0,2
1994-1995,228778,The University of Texas at Austin,Bachelor's degree,Philosophy and Religion,'38.0000',53,36,17,42,29,13,1,0,1,5,3,2,5,4,1,0,0,0,0,0,0,0,0,0
1994-1995,228778,The University of Texas at Austin,Bachelor's degree,Social Sciences and History,'45.0000',1159,725,434,864,559,305,49,19,30,155,86,69,55,34,21,5,3,2,0,0,0,31,24,7
1994-1995,230728,Utah State University,Bachelor's degree,Agricultural Sciences,'02.0000',63,47,16,59,45,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2
1994-1995,230728,Utah State University,Bachelor's degree,Architecture and Related Programs,'04.0000',37,16,21,29,11,18,0,0,0,3,3,0,1,0,1,0,0,0,0,0,0,4,2,2
1994-1995,230728,Utah State University,Bachelor's degree,Computer and Information Sciences,'11.0000',82,56,26,48,34,14,3,3,0,2,1,1,2,0,2,0,0,0,0,0,0,27,18,9
1994-1995,230728,Utah State University,Bachelor's degree,Conservation and Renew. Natural Resources,'03.0000',46,37,9,43,34,9,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0
1994-1995,230728,Utah State University,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',24,14,10,23,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1994-1995,230728,Utah State University,Bachelor's degree,Public Administration and Services,'44.0000',37,6,31,36,5,31,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,243744,Stanford University,Bachelor's degree,Communications,'09.0000',33,18,15,21,12,9,3,1,2,5,4,1,3,1,2,1,0,1,0,0,0,0,0,0
1994-1995,243744,Stanford University,Bachelor's degree,Engineering,'14.0000',307,237,70,151,120,31,24,17,7,33,27,6,71,52,19,1,0,1,1,1,0,26,20,6
1994-1995,243744,Stanford University,Bachelor's degree,Foreign Languages and Literatures,'16.0000',39,18,21,22,13,9,3,1,2,6,0,6,8,4,4,0,0,0,0,0,0,0,0,0
1994-1995,243744,Stanford University,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',8,5,3,5,5,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1
1994-1995,243744,Stanford University,Bachelor's degree,Mathematics,'27.0000',11,7,4,5,4,1,0,0,0,1,1,0,5,2,3,0,0,0,0,0,0,0,0,0
1994-1995,207388,Oklahoma State University-Main Campus,Bachelor's degree,Social Sciences and History,'45.0000',159,84,75,141,76,65,12,6,6,1,0,1,0,0,0,3,1,2,0,0,0,2,1,1
1994-1995,207500,University of Oklahoma Norman Campus,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',10,9,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,207500,University of Oklahoma Norman Campus,Bachelor's degree,Business Management and Admin. Services,'52.0000',382,253,129,287,207,80,22,8,14,6,1,5,20,12,8,4,2,2,0,0,0,43,23,20
1994-1995,207500,University of Oklahoma Norman Campus,Bachelor's degree,English Language and Literature/Letters,'23.0000',111,40,71,99,37,62,2,0,2,1,0,1,1,0,1,5,3,2,0,0,0,3,0,3
1994-1995,207500,University of Oklahoma Norman Campus,Bachelor's degree,Home Economics,'19.0000',2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,207500,University of Oklahoma Norman Campus,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,207500,University of Oklahoma Norman Campus,Bachelor's degree,Philosophy and Religion,'38.0000',12,9,3,12,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,207500,University of Oklahoma Norman Campus,Bachelor's degree,Physical Sciences,'40.0000',47,31,16,42,29,13,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,2,1,1
1994-1995,207500,University of Oklahoma Norman Campus,Bachelor's degree,Psychology,'42.0000',119,42,77,99,37,62,3,0,3,5,2,3,8,2,6,3,1,2,0,0,0,1,0,1
1994-1995,209542,Oregon State University,Bachelor's degree,Agricultural Business and Production,'01.0000',50,33,17,42,28,14,0,0,0,0,0,0,0,0,0,1,1,0,7,4,3,0,0,0
1994-1995,209542,Oregon State University,Bachelor's degree,Communications,'09.0000',16,10,6,13,8,5,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0
1994-1995,209542,Oregon State University,Bachelor's degree,Conservation and Renew. Natural Resources,'03.0000',92,75,17,77,63,14,0,0,0,1,1,0,0,0,0,1,1,0,12,9,3,1,1,0
1994-1995,209542,Oregon State University,Bachelor's degree,Education,'13.0000',93,45,48,80,37,43,1,0,1,1,1,0,2,0,2,0,0,0,8,6,2,1,1,0
1994-1995,209542,Oregon State University,Bachelor's degree,Health Professions and Related Sciences,'51.0000',167,64,103,129,49,80,2,1,1,0,0,0,17,6,11,3,2,1,13,5,8,3,1,2
1994-1995,209542,Oregon State University,Bachelor's degree,Home Economics,'19.0000',166,18,148,130,15,115,2,0,2,1,0,1,10,1,9,2,0,2,12,1,11,9,1,8
1994-1995,209542,Oregon State University,Bachelor's degree,Mathematics,'27.0000',28,19,9,22,14,8,0,0,0,0,0,0,4,4,0,1,0,1,1,1,0,0,0,0
1994-1995,209542,Oregon State University,Bachelor's degree,Philosophy and Religion,'38.0000',8,4,4,5,3,2,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0
1994-1995,209551,University of Oregon,Bachelor's degree,English Language and Literature/Letters,'23.0000',264,95,169,233,81,152,3,1,2,6,2,4,3,2,1,1,1,0,18,8,10,0,0,0
1994-1995,209551,University of Oregon,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',19,10,9,15,7,8,0,0,0,0,0,0,1,1,0,0,0,0,3,2,1,0,0,0
1994-1995,209551,University of Oregon,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',70,34,36,57,28,29,1,1,0,1,1,0,3,1,2,1,0,1,7,3,4,0,0,0
1994-1995,209551,University of Oregon,Bachelor's degree,Psychology,'42.0000',317,111,206,261,94,167,4,0,4,3,0,3,20,5,15,1,0,1,14,8,6,14,4,10
1994-1995,209551,University of Oregon,Bachelor's degree,Public Administration and Services,'44.0000',35,11,24,29,8,21,1,1,0,1,1,0,0,0,0,0,0,0,3,0,3,1,1,0
1994-1995,209551,University of Oregon,Bachelor's degree,Social Sciences and History,'45.0000',703,385,318,543,297,246,15,13,2,18,6,12,27,18,9,9,5,4,43,19,24,48,27,21
1994-1995,243744,Stanford University,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',172,49,123,93,28,65,14,3,11,16,7,9,48,11,37,1,0,1,0,0,0,0,0,0
1994-1995,217882,Clemson University,Bachelor's degree,Architecture and Related Programs,'04.0000',105,81,24,97,76,21,3,2,1,2,0,2,0,0,0,0,0,0,1,1,0,2,2,0
1994-1995,217882,Clemson University,Bachelor's degree,Conservation and Renew. Natural Resources,'03.0000',28,28,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,217882,Clemson University,Bachelor's degree,English Language and Literature/Letters,'23.0000',92,34,58,82,31,51,8,2,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1994-1995,217882,Clemson University,Bachelor's degree,Health Professions and Related Sciences,'51.0000',159,12,147,139,9,130,12,1,11,2,1,1,1,0,1,0,0,0,5,1,4,0,0,0
1994-1995,217882,Clemson University,Bachelor's degree,Physical Sciences,'40.0000',43,30,13,37,28,9,4,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
1994-1995,218663,University of South Carolina-Columbia,Bachelor's degree,Business Management and Admin. Services,'52.0000',677,334,343,513,268,245,105,33,72,10,5,5,17,10,7,0,0,0,0,0,0,32,18,14
1994-1995,218663,University of South Carolina-Columbia,Bachelor's degree,Computer and Information Sciences,'11.0000',33,25,8,18,17,1,9,3,6,1,1,0,1,1,0,0,0,0,0,0,0,4,3,1
1994-1995,218663,University of South Carolina-Columbia,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',320,79,241,259,57,202,38,7,31,1,1,0,2,0,2,0,0,0,0,0,0,20,14,6
1994-1995,218663,University of South Carolina-Columbia,Bachelor's degree,Marketing Opers./Market. and Distribution,'08.0000',99,51,48,77,40,37,19,9,10,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0
1994-1995,218663,University of South Carolina-Columbia,Bachelor's degree,Philosophy and Religion,'38.0000',20,13,7,17,12,5,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1994-1995,221999,Vanderbilt University,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',78,43,35,67,35,32,1,1,0,1,1,0,7,4,3,0,0,0,2,2,0,0,0,0
1994-1995,221999,Vanderbilt University,Bachelor's degree,Engineering,'14.0000',185,152,33,153,128,25,11,6,5,5,4,1,9,7,2,1,1,0,0,0,0,6,6,0
1994-1995,221999,Vanderbilt University,Bachelor's degree,Mathematics,'27.0000',55,21,34,48,19,29,3,1,2,0,0,0,1,0,1,0,0,0,3,1,2,0,0,0
1994-1995,221999,Vanderbilt University,Bachelor's degree,Psychology,'42.0000',101,50,51,97,48,49,2,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
1994-1995,221999,Vanderbilt University,Bachelor's degree,Social Sciences and History,'45.0000',409,210,199,365,190,175,24,13,11,7,0,7,5,1,4,1,1,0,7,5,2,0,0,0
1994-1995,228246,Southern Methodist University,Bachelor's degree,Business Management and Admin. Services,'52.0000',320,189,131,267,161,106,9,3,6,16,8,8,19,9,10,1,1,0,0,0,0,8,7,1
1994-1995,228246,Southern Methodist University,Bachelor's degree,Physical Sciences,'40.0000',14,7,7,12,6,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1994-1995,228723,Texas A & M University-College Station,Bachelor's degree,Business Management and Admin. Services,'52.0000',1280,681,599,1115,602,513,32,7,25,72,39,33,25,16,9,7,4,3,0,0,0,29,13,16
1994-1995,228723,Texas A & M University-College Station,Bachelor's degree,Engineering,'14.0000',984,846,138,737,638,99,19,10,9,92,76,16,75,66,9,1,1,0,0,0,0,60,55,5
1994-1995,228723,Texas A & M University-College Station,Bachelor's degree,Health Professions and Related Sciences,'51.0000',195,58,137,179,55,124,5,0,5,8,3,5,2,0,2,1,0,1,0,0,0,0,0,0
1994-1995,228723,Texas A & M University-College Station,Bachelor's degree,Mathematics,'27.0000',37,12,25,32,9,23,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,1,1,0
1994-1995,228723,Texas A & M University-College Station,Bachelor's degree,Social Sciences and History,'45.0000',680,373,307,576,300,276,24,14,10,63,47,16,10,7,3,3,2,1,0,0,0,4,3,1
1994-1995,228778,The University of Texas at Austin,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',87,35,52,61,23,38,1,0,1,20,11,9,5,1,4,0,0,0,0,0,0,0,0,0
1994-1995,228778,The University of Texas at Austin,Bachelor's degree,Engineering,'14.0000',828,695,133,505,427,78,19,12,7,85,70,15,111,88,23,2,2,0,0,0,0,106,96,10
1994-1995,228778,The University of Texas at Austin,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',86,50,36,71,42,29,3,1,2,7,4,3,4,2,2,1,1,0,0,0,0,0,0,0
1994-1995,228778,The University of Texas at Austin,Bachelor's degree,Psychology,'42.0000',461,156,305,338,113,225,15,4,11,60,25,35,37,12,25,3,0,3,0,0,0,8,2,6
1994-1995,230728,Utah State University,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',37,27,10,33,25,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
1994-1995,230728,Utah State University,Bachelor's degree,Health Professions and Related Sciences,'51.0000',66,28,38,62,25,37,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,1,1,0
1994-1995,230728,Utah State University,Bachelor's degree,Home Economics,'19.0000',98,16,82,96,15,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
1994-1995,230728,Utah State University,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',75,32,43,72,32,40,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0
1994-1995,230728,Utah State University,Bachelor's degree,Psychology,'42.0000',63,26,37,57,21,36,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,2,1,1
1994-1995,230728,Utah State University,Bachelor's degree,Social Sciences and History,'45.0000',119,70,49,109,62,47,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,7,6,1
1994-1995,243744,Stanford University,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',57,16,41,35,9,26,7,2,5,5,1,4,7,2,5,2,1,1,1,1,0,0,0,0
1994-1995,243744,Stanford University,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',193,93,100,82,39,43,7,3,4,7,2,5,88,43,45,1,1,0,0,0,0,8,5,3
1994-1995,243744,Stanford University,Bachelor's degree,English Language and Literature/Letters,'23.0000',101,46,55,71,37,34,3,1,2,6,2,4,15,3,12,2,1,1,1,1,0,3,1,2
1994-1995,243744,Stanford University,Bachelor's degree,Psychology,'42.0000',129,38,91,69,21,48,12,2,10,18,3,15,24,9,15,2,0,2,1,1,0,3,2,1
1994-1995,243744,Stanford University,Bachelor's degree,Visual and Performing Arts,'50.0000',37,15,22,28,9,19,2,1,1,3,3,0,3,1,2,0,0,0,0,0,0,1,1,0
1994-1995,134097,Florida State University,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',18,6,12,13,4,9,0,0,0,1,0,1,3,2,1,0,0,0,0,0,0,1,0,1
1994-1995,134097,Florida State University,Bachelor's degree,English Language and Literature/Letters,'23.0000',246,79,167,212,69,143,18,5,13,12,3,9,2,2,0,2,0,2,0,0,0,0,0,0
1994-1995,134097,Florida State University,Bachelor's degree,Health Professions and Related Sciences,'51.0000',220,20,200,196,16,180,11,1,10,6,1,5,5,1,4,0,0,0,0,0,0,2,1,1
1994-1995,134097,Florida State University,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',25,6,19,22,6,16,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,134097,Florida State University,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',58,13,45,55,12,43,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,134097,Florida State University,Bachelor's degree,Physical Sciences,'40.0000',67,45,22,57,40,17,4,2,2,3,2,1,2,0,2,0,0,0,0,0,0,1,1,0
1994-1995,134130,University of Florida,Bachelor's degree,Agricultural Sciences,'02.0000',134,62,72,100,49,51,7,3,4,13,4,9,7,0,7,1,1,0,0,0,0,6,5,1
1994-1995,134130,University of Florida,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',16,9,7,15,8,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1994-1995,134130,University of Florida,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',255,163,92,193,124,69,9,6,3,19,15,4,30,15,15,1,0,1,0,0,0,3,3,0
1994-1995,134130,University of Florida,Bachelor's degree,Conservation and Renew. Natural Resources,'03.0000',45,26,19,43,24,19,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1994-1995,134130,University of Florida,Bachelor's degree,Psychology,'42.0000',277,104,173,235,85,150,8,2,6,17,7,10,13,10,3,1,0,1,0,0,0,3,0,3
1994-1995,134130,University of Florida,Bachelor's degree,Visual and Performing Arts,'50.0000',152,60,92,125,49,76,8,5,3,13,3,10,3,2,1,0,0,0,0,0,0,3,1,2
1994-1995,135726,University of Miami,Bachelor's degree,Architecture and Related Programs,'04.0000',69,48,21,27,20,7,0,0,0,27,18,9,4,1,3,0,0,0,3,1,2,8,8,0
1994-1995,135726,University of Miami,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',204,105,99,91,54,37,18,3,15,48,23,25,34,19,15,1,1,0,0,0,0,12,5,7
1994-1995,135726,University of Miami,Bachelor's degree,Communications,'09.0000',164,58,106,111,46,65,6,2,4,34,7,27,2,0,2,0,0,0,1,0,1,10,3,7
