IDPhoto,Model,PhotoYear,PhotoType,PhotoURLImage,PhotoURLPage,PhotoAddress,PhotoLongitude,PhotoLattitude,PhotoLocation,PhotoCity,PhotoStateRegionProvence,PhotoCountry,SwimsuitPhotographer,Swimsuit,SwimsuitManufacturer,SwimsuitPrice,ModelID,Photo,ModelsYearsPhotos,ImageType
73,Aline Nakashima,2006,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2006/06_anakashima_10.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2006/model/10/11,"Huahine, Tahiti",-151.0238481,-16.7402947,,Huahine,,Tahiti,James Macari,Swimsuit,Tyler Rose Swimwear,NA,aline_nakashima,10,11,jpg
74,Aline Nakashima,2006,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2006/06_anakashima_11.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2006/model/11/11,"Huahine, Tahiti",-151.0238481,-16.7402947,,Huahine,,Tahiti,,Swimsuit,Tyler Rose Swimwear,NA,aline_nakashima,11,11,jpg
75,Aline Nakashima,2006,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2006/06_anakashima_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2006/model/2/11,"Huahine, Tahiti",-151.0238481,-16.7402947,,Huahine,,Tahiti,,Swimsuit,Tyler Rose Swimwear,NA,aline_nakashima,2,11,jpg
76,Aline Nakashima,2006,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2006/06_anakashima_03.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2006/model/3/11,"Huahine, Tahiti",-151.0238481,-16.7402947,,Huahine,,Tahiti,,Swimsuit,Tyler Rose Swimwear,NA,aline_nakashima,3,11,jpg
77,Aline Nakashima,2006,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2006/06_anakashima_04.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2006/model/4/11,"Huahine, Tahiti",-151.0238481,-16.7402947,,Huahine,,Tahiti,,Swimsuit,Tyler Rose,NA,aline_nakashima,4,11,jpg
78,Aline Nakashima,2006,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2006/06_anakashima_05.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2006/model/5/11,"Huahine, Tahiti",-151.0238481,-16.7402947,,Huahine,,Tahiti,,Swimsuit,Tyler Rose,NA,aline_nakashima,5,11,jpg
79,Aline Nakashima,2006,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2006/06_anakashima_06.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2006/model/6/11,"Huahine, Tahiti",-151.0238481,-16.7402947,,Huahine,,Tahiti,,Swimsuit,Tyler Rose,NA,aline_nakashima,6,11,jpg
80,Aline Nakashima,2006,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2006/06_anakashima_07.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2006/model/7/11,"Huahine, Tahiti",-151.0238481,-16.7402947,,Huahine,,Tahiti,,Swimsuit,Tyler Rose,NA,aline_nakashima,7,11,jpg
81,Aline Nakashima,2006,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2006/06_anakashima_08.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2006/model/8/11,"Huahine, Tahiti",-151.0238481,-16.7402947,,Huahine,,Tahiti,,Swimsuit,Tyler Rose,NA,aline_nakashima,8,11,jpg
82,Aline Nakashima,2006,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2006/06_anakashima_09.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2006/model/9/11,"Huahine, Tahiti",-151.0238481,-16.7402947,,Huahine,,Tahiti,,Swimsuit,Triya,NA,aline_nakashima,9,11,jpg
83,Aline Nakashima,2007,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2007/07_anakashima_06.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2007/model/1/18,"Txai Resort, Ilheus, Brazil",-39.0344009,-14.7971774,Txai Resort,Ilheus,,Brazil,,Swimsuit,Elizabeth Southwood for Sauvage,NA,aline_nakashima,1,18,jpg
84,Aline Nakashima,2007,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2007/07_anakashima_07.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2007/model/10/18,"Txai Resort, Ilheus, Brazil",-39.0344009,-14.7971774,Txai Resort,Ilheus,,Brazil,,Swimsuit,Elizabeth Southwood for Sauvage,NA,aline_nakashima,10,18,jpg
85,Aline Nakashima,2007,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2007/07_anakashima_09.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2007/model/11/18,"Txai Resort, Ilheus, Brazil",-39.0344009,-14.7971774,Txai Resort,Ilheus,,Brazil,,Swimsuit,Elizabeth Southwood for Sauvage,NA,aline_nakashima,11,18,jpg
86,Aline Nakashima,2007,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2007/07_anakashima_behind_04.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2007/model/12/18,"Txai Resort, Ilheus, Brazil",-39.0344009,-14.7971774,Txai Resort,Ilheus,,Brazil,,Swimsuit,Elizabeth Southwood for Sauvage,NA,aline_nakashima,12,18,jpg
87,Aline Nakashima,2007,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2007/07_anakashima_behind_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2007/model/13/18,"Txai Resort, Ilheus, Brazil",-39.0344009,-14.7971774,Txai Resort,Ilheus,,Brazil,,Swimsuit,DONE Australia,NA,aline_nakashima,13,18,jpg
88,Aline Nakashima,2007,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2007/07_anakashima_behind_03.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2007/model/14/18,"Txai Resort, Ilheus, Brazil",-39.0344009,-14.7971774,Txai Resort,Ilheus,,Brazil,,Swimsuit,Dolce & Gabbana,NA,aline_nakashima,14,18,jpg
89,Aline Nakashima,2007,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2007/07_anakashima_behind_01.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2007/model/15/18,"Txai Resort, Ilheus, Brazil",-39.0344009,-14.7971774,Txai Resort,Ilheus,,Brazil,,Swimsuit,Dolce & Gabbana,NA,aline_nakashima,15,18,jpg
90,Aline Nakashima,2007,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2007/07_anakashima_behind_05.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2007/model/16/18,"Txai Resort, Ilheus, Brazil",-39.0344009,-14.7971774,Txai Resort,Ilheus,,Brazil,,Swimsuit,diNeila Brazil,NA,aline_nakashima,16,18,jpg
91,Aline Nakashima,2007,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2007/07_anakashima_behind_06.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2007/model/17/18,"Txai Resort, Ilheus, Brazil",-39.0344009,-14.7971774,Txai Resort,Ilheus,,Brazil,,Swimsuit,diNeila Brazil,NA,aline_nakashima,17,18,jpg
92,Aline Nakashima,2007,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2007/07_anakashima_behind_07.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2007/model/18/18,"Txai Resort, Ilheus, Brazil",-39.0344009,-14.7971774,Txai Resort,Ilheus,,Brazil,,Swimsuit,diNeila Brazil,NA,aline_nakashima,18,18,jpg
93,Aline Nakashima,2007,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2007/07_anakashima_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2007/model/2/18,"Txai Resort, Ilheus, Brazil",-39.0344009,-14.7971774,Txai Resort,Ilheus,,Brazil,,Swimsuit,Despi,NA,aline_nakashima,2,18,jpg
94,Aline Nakashima,2007,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2007/07_anakashima_04.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2007/model/3/18,"Txai Resort, Ilheus, Brazil",-39.0344009,-14.7971774,Txai Resort,Ilheus,,Brazil,,Swimsuit,Despi,NA,aline_nakashima,3,18,jpg
95,Aline Nakashima,2007,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2007/07_anakashima_08.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2007/model/4/18,"Txai Resort, Ilheus, Brazil",-39.0344009,-14.7971774,Txai Resort,Ilheus,,Brazil,,Swimsuit,Delfina Swimwear,NA,aline_nakashima,4,18,jpg
96,Aline Nakashima,2007,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2007/07_anakashima_10.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2007/model/5/18,"Txai Resort, Ilheus, Brazil",-39.0344009,-14.7971774,Txai Resort,Ilheus,,Brazil,,Swimsuit,Delfina Swimwear,NA,aline_nakashima,5,18,jpg
97,Aline Nakashima,2007,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2007/07_anakashima_05.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2007/model/6/18,"Txai Resort, Ilheus, Brazil",-39.0344009,-14.7971774,Txai Resort,Ilheus,,Brazil,,Swimsuit,Delfina,NA,aline_nakashima,6,18,jpg
98,Aline Nakashima,2007,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2007/07_anakashima_03.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2007/model/7/18,"Txai Resort, Ilheus, Brazil",-39.0344009,-14.7971774,Txai Resort,Ilheus,,Brazil,,Swimsuit,Delfina,NA,aline_nakashima,7,18,jpg
99,Aline Nakashima,2007,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2007/07_anakashima_01.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2007/model/8/18,"Txai Resort, Ilheus, Brazil",-39.0344009,-14.7971774,Txai Resort,Ilheus,,Brazil,,Swimsuit,Delfina,NA,aline_nakashima,8,18,jpg
100,Aline Nakashima,2007,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2007/07_anakashima_11.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/aline_nakashima/2007/model/9/18,"Txai Resort, Ilheus, Brazil",-39.0344009,-14.7971774,Txai Resort,Ilheus,,Brazil,,Swimsuit,Delfina,NA,aline_nakashima,9,18,jpg
101,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/beCCQdBrKP6lrA.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/1/142,"Yasawa Islands, Turtle Island, Fiji",177.358144,-16.932706,Turtle Island Resort,Turtle Island,,Fiji,,,,NA,alyssa_miller,1,142,jpg
102,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/PzTPPUkZU2qxEn.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/10/142,"Yasawa Islands, Turtle Island, Fiji",177.358144,-16.932706,Turtle Island Resort,Turtle Island,,Fiji,,,,NA,alyssa_miller,10,142,jpg
103,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/ouCwgVWsrEQv2v.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/100/142,"Grand Wailea Resort, Maui, Hawaii, United States",-156.442251,20.690606,Grand Wailea Resort,Maui,Hawaii,United States,,,,NA,alyssa_miller,100,142,jpg
104,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/dmZOSC18sfb71C.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/101/142,"Milk Studios, New York, New York, United States",-74.0059731,40.7143528,Milk Studios,New York,New York,United States,,,,NA,alyssa_miller,101,142,jpg
105,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/iKEcgEAQW3jQFN.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/11/142,"Milk Studios, New York, New York, United States",-74.0059731,40.7143528,Milk Studios,New York,New York,United States,,,,NA,alyssa_miller,11,142,jpg
106,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/s7Ty22swK4KUEN.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/12/142,"Grand Wailea Resort, Maui, Hawaii, United States",-156.442251,20.690606,Grand Wailea Resort,Maui,Hawaii,United States,,,,NA,alyssa_miller,12,142,jpg
107,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/8M7jimXuWKi7tZ.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/13/142,"Milk Studios, New York, New York, United States",-74.0059731,40.7143528,Milk Studios,New York,New York,United States,,,,NA,alyssa_miller,13,142,jpg
108,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/ur0c7Uv1ARMT9Y.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/14/142,"Yasawa Islands, Turtle Island, Fiji",177.358144,-16.932706,Turtle Island Resort,Turtle Island,,Fiji,,,,NA,alyssa_miller,14,142,jpg
109,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/7pQsuDJPUFGlbT.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/15/142,"Grand Wailea Resort, Maui, Hawaii, United States",-156.442251,20.690606,Grand Wailea Resort,Maui,Hawaii,United States,,,,NA,alyssa_miller,15,142,jpg
110,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/buxJFBwvP6Mw95.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/16/142,"Milk Studios, New York, New York, United States",-74.0059731,40.7143528,Milk Studios,New York,New York,United States,,,,NA,alyssa_miller,16,142,jpg
111,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/7GqXGJwfogEJj5.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/17/142,"Yasawa Islands, Turtle Island, Fiji",177.358144,-16.932706,Turtle Island Resort,Turtle Island,,Fiji,,,,NA,alyssa_miller,17,142,jpg
112,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/nhrw3XZE9fIZNQ.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/18/142,"Grand Wailea Resort, Maui, Hawaii, United States",-156.442251,20.690606,Grand Wailea Resort,Maui,Hawaii,United States,,,,NA,alyssa_miller,18,142,jpg
113,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/HxtCotpwOkxYCJ.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/19/142,"Yasawa Islands, Turtle Island, Fiji",177.358144,-16.932706,Turtle Island Resort,Turtle Island,,Fiji,,,,NA,alyssa_miller,19,142,jpg
114,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/6MkDFBuh9H6Wnw.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/2/142,"Grand Wailea Resort, Maui, Hawaii, United States",-156.442251,20.690606,Grand Wailea Resort,Maui,Hawaii,United States,,,,NA,alyssa_miller,2,142,jpg
115,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/NPTWmaFVNmQt78.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/20/142,"Milk Studios, New York, New York, United States",-74.0059731,40.7143528,Milk Studios,New York,New York,United States,,,,NA,alyssa_miller,20,142,jpg
116,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/TowTsoc3Yrg8Fb.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/21/142,"Grand Wailea Resort, Maui, Hawaii, United States",-156.442251,20.690606,Grand Wailea Resort,Maui,Hawaii,United States,,,,NA,alyssa_miller,21,142,jpg
117,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/xLx0qCKx282jJF.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/22/142,"Grand Wailea Resort, Maui, Hawaii, United States",-156.442251,20.690606,Grand Wailea Resort,Maui,Hawaii,United States,,,,NA,alyssa_miller,22,142,jpg
118,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/1Ls9cjgs3dYrJn.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/23/142,"Yasawa Islands, Turtle Island, Fiji",177.358144,-16.932706,Turtle Island Resort,Turtle Island,,Fiji,,,,NA,alyssa_miller,23,142,jpg
119,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/10icvfwArs6GzS.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/24/142,"Milk Studios, New York, New York, United States",-74.0059731,40.7143528,Milk Studios,New York,New York,United States,,,,NA,alyssa_miller,24,142,jpg
120,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/D8YaY16LcMr09H.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/25/142,"Milk Studios, New York, New York, United States",-74.0059731,40.7143528,Milk Studios,New York,New York,United States,,,,NA,alyssa_miller,25,142,jpg
121,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/B3sS0lfpfUm3Fj.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/26/142,"Yasawa Islands, Turtle Island, Fiji",177.358144,-16.932706,Turtle Island Resort,Turtle Island,,Fiji,,,,NA,alyssa_miller,26,142,jpg
122,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/jpqnmPpJl15TmG.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/27/142,"Grand Wailea Resort, Maui, Hawaii, United States",-156.442251,20.690606,Grand Wailea Resort,Maui,Hawaii,United States,,,,NA,alyssa_miller,27,142,jpg
123,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/uHQvH9YDoVNfOU.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/28/142,"Milk Studios, New York, New York, United States",-74.0059731,40.7143528,Milk Studios,New York,New York,United States,,,,NA,alyssa_miller,28,142,jpg
124,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/11_swimsuit-party-new-york_22.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/29/142,"New York, New York, United States",-74.0059731,40.7143528,,New York,New York,United States,,,,NA,alyssa_miller,29,142,jpg
125,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/Cp30bsk3rTWFJq.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/3/142,"Milk Studios, New York, New York, United States",-74.0059731,40.7143528,Milk Studios,New York,New York,United States,,,,NA,alyssa_miller,3,142,jpg
126,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/cR3enwnPfUHi7q.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/30/142,"Yasawa Islands, Turtle Island, Fiji",177.358144,-16.932706,Turtle Island Resort,Turtle Island,,Fiji,,,,NA,alyssa_miller,30,142,jpg
127,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/2VFJ6po4hADPmx.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/31/142,"Grand Wailea Resort, Maui, Hawaii, United States",-156.442251,20.690606,Grand Wailea Resort,Maui,Hawaii,United States,,,,NA,alyssa_miller,31,142,jpg
128,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/wNw9WVk4WrQ9EH.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/32/142,"Milk Studios, New York, New York, United States",-74.0059731,40.7143528,Milk Studios,New York,New York,United States,,,,NA,alyssa_miller,32,142,jpg
129,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/aRdlUWEVItLxO7.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/33/142,"Yasawa Islands, Turtle Island, Fiji",177.358144,-16.932706,Turtle Island Resort,Turtle Island,,Fiji,,,,NA,alyssa_miller,33,142,jpg
130,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/CgRvVIiIiXbTZg.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/34/142,"Grand Wailea Resort, Maui, Hawaii, United States",-156.442251,20.690606,Grand Wailea Resort,Maui,Hawaii,United States,,,,NA,alyssa_miller,34,142,jpg
131,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/9NZ3f0zx9XAy3Y.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/35/142,"Milk Studios, New York, New York, United States",-74.0059731,40.7143528,Milk Studios,New York,New York,United States,,,,NA,alyssa_miller,35,142,jpg
132,Alyssa Miller,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/1drd4uHsq5HWaZ.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/alyssa_miller/2011/model/36/142,"Yasawa Islands, Turtle Island, Fiji",177.358144,-16.932706,Turtle Island Resort,Turtle Island,,Fiji,,,,NA,alyssa_miller,36,142,jpg
