Player,Team,Salary,Season,Contract_End,Option,Contract Years,Total Contract,Shamsports_Player_URL
Nate Robinson,Oklahoma City Thunder,"$4,200,000.00 ",2010-2011,,,,,
Nate Robinson,Golden State Warriors,$0.00 ,2012-2013,,,,,http://www.shamsports.com/content/pages/playerProfiles/profileDisplay.jsp?id=280
Nate Robinson,Oklahoma City Thunder,$0.00 ,2012-2013,,,,,http://www.shamsports.com/content/pages/playerProfiles/profileDisplay.jsp?id=280
Nate Robinson,Golden State Warriors,$0.00 ,2013-2014,,,,,http://www.shamsports.com/content/pages/playerProfiles/profileDisplay.jsp?id=280
Nate Robinson,Oklahoma City Thunder,$0.00 ,2013-2014,,,,,http://www.shamsports.com/content/pages/playerProfiles/profileDisplay.jsp?id=280
Nate Robinson,Golden State Warriors,$0.00 ,2014-2015,,,,,http://www.shamsports.com/content/pages/playerProfiles/profileDisplay.jsp?id=280
Nate Robinson,Oklahoma City Thunder,$0.00 ,2014-2015,,,,,http://www.shamsports.com/content/pages/playerProfiles/profileDisplay.jsp?id=280
Nate Robinson,Golden State Warriors,$0.00 ,2015-2016,,,,,http://www.shamsports.com/content/pages/playerProfiles/profileDisplay.jsp?id=280
Nate Robinson,Oklahoma City Thunder,$0.00 ,2015-2016,,,,,http://www.shamsports.com/content/pages/playerProfiles/profileDisplay.jsp?id=280
Nate Robinson,Golden State Warriors,$0.00 ,2016-2017,,,,,http://www.shamsports.com/content/pages/playerProfiles/profileDisplay.jsp?id=280
Nate Robinson,Oklahoma City Thunder,$0.00 ,2016-2017,,,,,http://www.shamsports.com/content/pages/playerProfiles/profileDisplay.jsp?id=280
Nate Robinson,Golden State Warriors,"$785,487.00 ",2011-2012,,,,,http://www.shamsports.com/content/pages/playerProfiles/profileDisplay.jsp?id=280
Nate Robinson,Oklahoma City Thunder,"$4,000,000.00 ",2011-2012,,,,,http://www.shamsports.com/content/pages/playerProfiles/profileDisplay.jsp?id=280
Nate Robinson,New York Knicks,"$2,020,179.00 ",2008-2009,2008-2009 ,Team,4,"$5,580,000 ",
Nathan Jawai,Minnesota Timberwolves,"$736,420.00 ",2009-2010,,,,,
Nathan Jawai,Toronto Raptors,"$442,114.00 ",2008-2009,2009-2010,,2,"$1,178,534 ",
Nazr Mohammed,Philadelphia 76ers,"$326,000.00 ",1998-1999,,,,,
Nazr Mohammed,Philadelphia 76ers,"$690,960.00 ",1999-2000,,,,,
Nazr Mohammed,Philadelphia 76ers,"$739,200.00 ",2000-2001,2001-2002,,4,"$4,000,000 ",
Nazr Mohammed,Atlanta Hawks,"$4,500,000.00 ",2001-2002,2005-2006,,5,"$5,000,000 ",
Nazr Mohammed,Atlanta Hawks,"$4,750,000.00 ",2002-2003,2005-2006,,5,"$5,000,000 ",
Nazr Mohammed,Atlanta Hawks,"$5,000,000.00 ",2003-2004,2005-2006,,5,"$25,000,000 ",
Nazr Mohammed,San Antonio Spurs,"$5,250,000.00 ",2004-2005,2005-2006,,5,"$25,000,000 ",
Nazr Mohammed,San Antonio Spurs,"$5,500,000.00 ",2005-2006,2005-2006,,5,"$25,000,000 ",
Nazr Mohammed,Detroit Pistons,"$5,215,000.00 ",2006-2007,2010-2011 ,Team,5,"$31,000,000 ",
Nazr Mohammed,Detroit Pistons,"$5,632,200.00 ",2007-2008,2010-2011 ,Team,5,"$31,000,000 ",
Nazr Mohammed,Charlotte Bobcats,"$6,466,600.00 ",2009-2010,,,,,
Nazr Mohammed,Oklahoma City Thunder,"$6,883,800.00 ",2010-2011,,,,,
Nazr Mohammed,Oklahoma City Thunder,$0.00 ,2012-2013,,,,,http://www.shamsports.com/content/pages/playerProfiles/profileDisplay.jsp?id=357
Nazr Mohammed,Oklahoma City Thunder,$0.00 ,2013-2014,,,,,http://www.shamsports.com/content/pages/playerProfiles/profileDisplay.jsp?id=357
Nazr Mohammed,Oklahoma City Thunder,$0.00 ,2014-2015,,,,,http://www.shamsports.com/content/pages/playerProfiles/profileDisplay.jsp?id=357
Nazr Mohammed,Oklahoma City Thunder,$0.00 ,2015-2016,,,,,http://www.shamsports.com/content/pages/playerProfiles/profileDisplay.jsp?id=357
Nazr Mohammed,Oklahoma City Thunder,$0.00 ,2016-2017,,,,,http://www.shamsports.com/content/pages/playerProfiles/profileDisplay.jsp?id=357
Nazr Mohammed,Oklahoma City Thunder,"$3,750,000.00 ",2011-2012,,,,,http://www.shamsports.com/content/pages/playerProfiles/profileDisplay.jsp?id=357
Nazr Mohammed,Charlotte Bobcats,"$6,049,400.00 ",2008-2009,2010-2011 ,Team,5,"$31,000,000 ",
Ndudi Ebi,Minnesota Timberwolves,"$698,800.00 ",2003-2004,2006-2007 ,Team,4,"$3,704,000 ",
Ndudi Ebi,Minnesota Timberwolves,"$901,400.00 ",2004-2005,2006-2007 ,Team,4,"$4,443,000 ",
Negele Knight,Phoenix Suns,"$469,000.00 ",1991-1992,,,,,
Negele Knight,Phoenix Suns,"$469,000.00 ",1992-1993,,,,,
Negele Knight,San Antonio Spurs,"$496,000.00 ",1993-1994,,,,,
