Year,unitid,Institution_Name,Award_Level,CIP_Classificaiton,cipcode,Total,T.M,T.F,T.C,T.C.M,T.C.F,T.AA,T.AA.M,T.AA.F,T.H,T.H.M,T.H.W,T.AS/PI,T.AS/PI.M,T.AS/PI.F,T.AI,T.AI.M,T.AI.F,T.UNK,T.UNK.M,T.UNK.W,T.NON,T.NON.M,T.NON.F
1992-1993,209551,University of Oregon,Bachelor's degree,Social Sciences and History,'45.0000',631,329,302,484,254,230,15,10,5,12,7,5,24,10,14,9,4,5,54,29,25,33,15,18
1992-1993,209551,University of Oregon,Bachelor's degree,Visual and Performing Arts,'50.0000',221,99,122,156,72,84,1,1,0,8,5,3,14,5,9,2,1,1,30,12,18,10,3,7
1992-1993,218663,University of South Carolina-Columbia,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,218663,University of South Carolina-Columbia,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',135,60,75,100,50,50,23,6,17,1,0,1,10,4,6,0,0,0,0,0,0,1,0,1
1992-1993,218663,University of South Carolina-Columbia,Bachelor's degree,Business Management and Admin. Services,'52.0000',733,389,344,619,348,271,68,13,55,4,4,0,10,6,4,0,0,0,0,0,0,32,18,14
1992-1993,218663,University of South Carolina-Columbia,Bachelor's degree,Communications,'09.0000',239,99,140,213,88,125,17,6,11,0,0,0,3,3,0,0,0,0,0,0,0,6,2,4
1992-1993,218663,University of South Carolina-Columbia,Bachelor's degree,Computer and Information Sciences,'11.0000',34,28,6,25,21,4,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,4,4,0
1992-1993,218663,University of South Carolina-Columbia,Bachelor's degree,Education,'13.0000',22,5,17,20,5,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1992-1993,218663,University of South Carolina-Columbia,Bachelor's degree,Engineering,'14.0000',194,156,38,156,126,30,16,14,2,1,1,0,8,6,2,0,0,0,0,0,0,13,9,4
1992-1993,218663,University of South Carolina-Columbia,Bachelor's degree,Foreign Languages and Literatures,'16.0000',25,8,17,19,8,11,4,0,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1992-1993,218663,University of South Carolina-Columbia,Bachelor's degree,Health Professions and Related Sciences,'51.0000',178,31,147,153,27,126,18,2,16,2,2,0,2,0,2,0,0,0,0,0,0,3,0,3
1992-1993,218663,University of South Carolina-Columbia,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',271,61,210,243,52,191,21,4,17,4,3,1,2,1,1,0,0,0,0,0,0,1,1,0
1992-1993,218663,University of South Carolina-Columbia,Bachelor's degree,Marketing Opers./Market. and Distribution,'08.0000',121,55,66,99,44,55,18,9,9,2,1,1,1,0,1,0,0,0,0,0,0,1,1,0
1992-1993,218663,University of South Carolina-Columbia,Bachelor's degree,Mathematics,'27.0000',39,15,24,21,8,13,13,5,8,0,0,0,2,1,1,0,0,0,0,0,0,3,1,2
1992-1993,218663,University of South Carolina-Columbia,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',49,26,23,47,26,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1992-1993,218663,University of South Carolina-Columbia,Bachelor's degree,Philosophy and Religion,'38.0000',24,16,8,20,13,7,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,218663,University of South Carolina-Columbia,Bachelor's degree,Physical Sciences,'40.0000',40,26,14,27,17,10,3,1,2,1,1,0,7,6,1,0,0,0,0,0,0,2,1,1
1992-1993,218663,University of South Carolina-Columbia,Bachelor's degree,Protective Services,'43.0000',146,82,64,111,69,42,34,13,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,218663,University of South Carolina-Columbia,Bachelor's degree,Psychology,'42.0000',218,50,168,176,40,136,39,10,29,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1
1992-1993,218663,University of South Carolina-Columbia,Bachelor's degree,Social Sciences and History,'45.0000',421,245,176,353,218,135,55,23,32,1,0,1,9,3,6,0,0,0,0,0,0,3,1,2
1992-1993,218663,University of South Carolina-Columbia,Bachelor's degree,Visual and Performing Arts,'50.0000',161,56,105,147,50,97,7,4,3,0,0,0,4,1,3,0,0,0,0,0,0,3,1,2
1992-1993,123961,University of Southern California,Bachelor's degree,Architecture and Related Programs,'04.0000',85,63,22,38,29,9,4,4,0,6,5,1,27,17,10,2,2,0,0,0,0,8,6,2
1992-1993,123961,University of Southern California,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',5,3,2,3,2,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1992-1993,123961,University of Southern California,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',117,57,60,64,33,31,0,0,0,16,7,9,31,14,17,0,0,0,0,0,0,6,3,3
1992-1993,123961,University of Southern California,Bachelor's degree,Business Management and Admin. Services,'52.0000',961,610,351,487,354,133,35,15,20,74,44,30,234,128,106,3,2,1,14,8,6,114,59,55
1992-1993,123961,University of Southern California,Bachelor's degree,Communications,'09.0000',292,112,180,219,87,132,19,9,10,18,5,13,20,5,15,2,0,2,7,2,5,7,4,3
1992-1993,123961,University of Southern California,Bachelor's degree,Communications Technologies,'10.0000',111,76,35,86,60,26,5,3,2,6,4,2,5,2,3,0,0,0,4,4,0,5,3,2
1992-1993,123961,University of Southern California,Bachelor's degree,Computer and Information Sciences,'11.0000',38,30,8,11,9,2,3,1,2,1,0,1,10,10,0,0,0,0,4,4,0,9,6,3
1992-1993,123961,University of Southern California,Bachelor's degree,Education,'13.0000',52,2,50,31,1,30,1,0,1,10,1,9,9,0,9,0,0,0,1,0,1,0,0,0
1992-1993,123961,University of Southern California,Bachelor's degree,Engineering,'14.0000',218,178,40,94,77,17,5,4,1,13,12,1,58,45,13,1,1,0,4,4,0,43,35,8
1992-1993,123961,University of Southern California,Bachelor's degree,Engineering-Related Technologies,'15.0000',7,4,3,4,2,2,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0
1992-1993,123961,University of Southern California,Bachelor's degree,Foreign Languages and Literatures,'16.0000',53,18,35,31,9,22,0,0,0,5,2,3,9,3,6,0,0,0,0,0,0,8,4,4
1992-1993,123961,University of Southern California,Bachelor's degree,Health Professions and Related Sciences,'51.0000',92,1,91,60,1,59,4,0,4,10,0,10,14,0,14,1,0,1,2,0,2,1,0,1
1992-1993,123961,University of Southern California,Bachelor's degree,Home Economics,'19.0000',12,3,9,3,0,3,0,0,0,1,0,1,8,3,5,0,0,0,0,0,0,0,0,0
1992-1993,123961,University of Southern California,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',70,19,51,49,13,36,5,0,5,6,2,4,5,3,2,0,0,0,4,1,3,1,0,1
1992-1993,123961,University of Southern California,Bachelor's degree,Mathematics,'27.0000',14,8,6,7,5,2,2,1,1,1,1,0,4,1,3,0,0,0,0,0,0,0,0,0
1992-1993,123961,University of Southern California,Bachelor's degree,Philosophy and Religion,'38.0000',33,17,16,20,11,9,1,0,1,4,2,2,5,3,2,0,0,0,2,1,1,1,0,1
1992-1993,123961,University of Southern California,Bachelor's degree,Physical Sciences,'40.0000',15,10,5,10,7,3,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,1,1,0
1992-1993,123961,University of Southern California,Bachelor's degree,Psychology,'42.0000',113,33,80,65,15,50,8,0,8,15,7,8,21,9,12,0,0,0,3,2,1,1,0,1
1992-1993,123961,University of Southern California,Bachelor's degree,Public Administration and Services,'44.0000',102,64,38,55,40,15,17,8,9,17,7,10,13,9,4,0,0,0,0,0,0,0,0,0
1992-1993,123961,University of Southern California,Bachelor's degree,Social Sciences and History,'45.0000',503,294,209,342,201,141,14,4,10,41,24,17,59,33,26,5,3,2,12,8,4,30,21,9
1992-1993,123961,University of Southern California,Bachelor's degree,Visual and Performing Arts,'50.0000',159,71,88,119,53,66,7,4,3,10,7,3,9,2,7,2,1,1,5,2,3,7,2,5
1992-1993,230728,Utah State University,Bachelor's degree,Agricultural Business and Production,'01.0000',28,26,2,25,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
1992-1993,230728,Utah State University,Bachelor's degree,Agricultural Sciences,'02.0000',50,37,13,48,35,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
1992-1993,230728,Utah State University,Bachelor's degree,Architecture and Related Programs,'04.0000',38,21,17,32,16,16,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,3,1
1992-1993,230728,Utah State University,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',4,1,3,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,230728,Utah State University,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',31,20,11,27,17,10,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2,1,1
1992-1993,230728,Utah State University,Bachelor's degree,Business Management and Admin. Services,'52.0000',321,218,103,290,199,91,1,1,0,0,0,0,3,1,2,0,0,0,2,1,1,25,16,9
1992-1993,230728,Utah State University,Bachelor's degree,Communications,'09.0000',28,19,9,27,18,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1992-1993,230728,Utah State University,Bachelor's degree,Computer and Information Sciences,'11.0000',91,58,33,67,42,25,1,1,0,1,1,0,2,1,1,0,0,0,2,1,1,18,12,6
1992-1993,230728,Utah State University,Bachelor's degree,Conservation and Renew. Natural Resources,'03.0000',40,32,8,34,26,8,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,3,3,0
1992-1993,230728,Utah State University,Bachelor's degree,Education,'13.0000',409,103,306,399,98,301,1,1,0,1,0,1,3,3,0,0,0,0,0,0,0,5,1,4
1992-1993,230728,Utah State University,Bachelor's degree,Engineering,'14.0000',113,106,7,106,100,6,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,4,4,0
1992-1993,230728,Utah State University,Bachelor's degree,Engineering-Related Technologies,'15.0000',38,37,1,38,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,230728,Utah State University,Bachelor's degree,Foreign Languages and Literatures,'16.0000',30,19,11,29,18,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1992-1993,230728,Utah State University,Bachelor's degree,Health Professions and Related Sciences,'51.0000',45,23,22,42,22,20,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1
1992-1993,230728,Utah State University,Bachelor's degree,Home Economics,'19.0000',64,11,53,61,10,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
1992-1993,230728,Utah State University,Bachelor's degree,Law and Legal Studies,'22.0000',7,5,2,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,230728,Utah State University,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',72,37,35,68,34,34,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,1
1992-1993,230728,Utah State University,Bachelor's degree,Marketing Opers./Market. and Distribution,'08.0000',19,0,19,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
1992-1993,230728,Utah State University,Bachelor's degree,Mathematics,'27.0000',20,13,7,16,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2
1992-1993,230728,Utah State University,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',14,8,6,13,8,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1992-1993,230728,Utah State University,Bachelor's degree,Philosophy and Religion,'38.0000',5,5,0,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1992-1993,230728,Utah State University,Bachelor's degree,Physical Sciences,'40.0000',26,23,3,24,21,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
1992-1993,230728,Utah State University,Bachelor's degree,Psychology,'42.0000',57,28,29,54,26,28,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1992-1993,230728,Utah State University,Bachelor's degree,Public Administration and Services,'44.0000',27,4,23,25,4,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
1992-1993,230728,Utah State University,Bachelor's degree,Social Sciences and History,'45.0000',126,82,44,114,72,42,1,1,0,3,3,0,1,0,1,0,0,0,3,3,0,4,3,1
1992-1993,230728,Utah State University,Bachelor's degree,Visual and Performing Arts,'50.0000',68,37,31,63,35,28,0,0,0,1,0,1,1,1,0,0,0,0,3,1,2,0,0,0
1992-1993,221999,Vanderbilt University,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',20,9,11,13,9,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1992-1993,221999,Vanderbilt University,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',67,27,40,51,20,31,3,0,3,1,1,0,12,6,6,0,0,0,0,0,0,0,0,0
1992-1993,221999,Vanderbilt University,Bachelor's degree,Computer and Information Sciences,'11.0000',8,5,3,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,221999,Vanderbilt University,Bachelor's degree,Education,'13.0000',76,8,68,51,6,45,2,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1992-1993,221999,Vanderbilt University,Bachelor's degree,Engineering,'14.0000',168,127,41,133,107,26,16,9,7,4,2,2,13,7,6,0,0,0,1,1,0,1,1,0
1992-1993,221999,Vanderbilt University,Bachelor's degree,Foreign Languages and Literatures,'16.0000',39,13,26,35,11,24,1,0,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
1992-1993,221999,Vanderbilt University,Bachelor's degree,Mathematics,'27.0000',61,25,36,56,24,32,2,1,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
1992-1993,221999,Vanderbilt University,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',54,17,37,49,16,33,1,0,1,1,0,1,3,1,2,0,0,0,0,0,0,0,0,0
1992-1993,221999,Vanderbilt University,Bachelor's degree,Philosophy and Religion,'38.0000',15,9,6,13,8,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,221999,Vanderbilt University,Bachelor's degree,Physical Sciences,'40.0000',39,26,13,33,24,9,1,0,1,1,0,1,3,1,2,0,0,0,0,0,0,1,1,0
1992-1993,221999,Vanderbilt University,Bachelor's degree,Psychology,'42.0000',89,25,64,74,22,52,8,1,7,1,0,1,5,2,3,0,0,0,0,0,0,1,0,1
1992-1993,221999,Vanderbilt University,Bachelor's degree,Social Sciences and History,'45.0000',433,239,194,407,221,186,11,6,5,1,1,0,11,9,2,1,0,1,1,1,0,1,1,0
1992-1993,221999,Vanderbilt University,Bachelor's degree,Visual and Performing Arts,'50.0000',42,10,32,36,8,28,2,2,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
