year,team,rank,value,value_change,debt_percent,revenue,expenses,operating_income,gate_revenue,media_revenue,stadium_revenue,player_expense,other_revenue,other_expense,name,team_id,wikiurl,imageurl,revenue_multiple,ebitda_multiple,debt,debt_yield,operating_income_yield,league
2000,Detroit Lions,20.00,378.00,0.29,0.05,100.00,104.00,-4.00,24.00,66.00,NA,NA,NA,NA,Lions,det,wikipedia.org/wiki/Detroit_Lions,http://upload.wikimedia.org/wikipedia/en/thumb/3/3f/New_Lions_Logo.svg/200px-New_Lions_Logo.svg.png,3.78,0.00,18.90,0.00,-0.01,NFL
2000,Kansas City Chiefs,21.00,367.00,0.04,0.05,115.00,96.00,19.00,28.00,65.00,NA,NA,NA,NA,Chiefs,kan,wikipedia.org/wiki/Kansas_City_Chiefs,http://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/200px-Kansas_City_Chiefs_logo.svg.png,3.19,19.32,18.35,1.04,0.05,NFL
2000,Buffalo Bills,22.00,365.00,0.12,0.15,114.00,100.00,14.00,28.00,64.00,NA,NA,NA,NA,Bills,buf,wikipedia.org/wiki/Buffalo_Bills,http://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/200px-Buffalo_Bills_logo.svg.png,3.20,26.07,54.75,0.26,0.04,NFL
2000,Green Bay Packers,23.00,337.00,0.05,0.05,109.00,110.00,-1.00,25.00,64.00,NA,NA,NA,NA,Packers,gnb,wikipedia.org/wiki/Green_Bay_Packers,http://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,3.09,0.00,16.85,0.00,0.00,NFL
2000,Indianapolis Colts,24.00,332.00,0.09,0.27,107.00,102.00,5.00,23.00,64.00,NA,NA,NA,NA,Colts,clt,wikipedia.org/wiki/Indianapolis_Colts,http://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/200px-Indianapolis_Colts_logo.svg.png,3.10,66.40,89.64,0.06,0.02,NFL
2000,Philadelphia Eagles,25.00,329.00,0.04,0.43,106.00,103.00,3.00,24.00,66.00,NA,NA,NA,NA,Eagles,phi,wikipedia.org/wiki/Philadelphia_Eagles,http://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Philadelphia_Eagles_primary_logo.svg/200px-Philadelphia_Eagles_primary_logo.svg.png,3.10,109.67,141.47,0.02,0.01,NFL
2000,New Orleans Saints,26.00,324.00,0.03,0.23,105.00,95.00,10.00,23.00,63.00,NA,NA,NA,NA,Saints,nor,wikipedia.org/wiki/New_Orleans_Saints,http://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/New_Orleans_Saints.svg/200px-New_Orleans_Saints.svg.png,3.09,32.40,74.52,0.13,0.03,NFL
2000,Minnesota Vikings,27.00,322.00,0.04,0.37,104.00,97.00,7.00,26.00,64.00,NA,NA,NA,NA,Vikings,min,wikipedia.org/wiki/Minnesota_Vikings,http://upload.wikimedia.org/wikipedia/en/b/b0/Minnesota_Vikings_Logo_2013.png,3.10,46.00,119.14,0.06,0.02,NFL
2000,Atlanta Falcons,28.00,321.00,0.05,0.06,107.00,101.00,6.00,22.00,64.00,NA,NA,NA,NA,Falcons,atl,wikipedia.org/wiki/Atlanta_Falcons,http://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/100px-Atlanta_Falcons_logo.svg.png,3.00,53.50,19.26,0.31,0.02,NFL
2000,Chicago Bears,29.00,319.00,0.02,0.19,103.00,89.00,14.00,21.00,68.00,NA,NA,NA,NA,Bears,chi,wikipedia.org/wiki/Chicago_Bears,http://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/200px-Chicago_Bears_logo.svg.png,3.10,22.79,60.61,0.23,0.04,NFL
2000,Oakland Raiders,30.00,315.00,0.05,0.06,105.00,95.00,10.00,22.00,65.00,NA,NA,NA,NA,Raiders,rai,wikipedia.org/wiki/Oakland_Raiders,http://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Oakland_Raiders.svg/200px-Oakland_Raiders.svg.png,3.00,31.50,18.90,0.53,0.03,NFL
2000,Arizona Cardinals,31.00,305.00,0.01,0.13,102.00,85.00,17.00,24.00,64.00,NA,NA,NA,NA,Cardinals,crd,wikipedia.org/wiki/Arizona_Cardinals,http://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/200px-Arizona_Cardinals_logo.svg.png,2.99,17.94,39.65,0.43,0.06,NFL
1999,Dallas Cowboys,1.00,663.00,0.61,0.06,161.70,105.00,56.70,NA,NA,NA,NA,NA,NA,Cowboys,dal,wikipedia.org/wiki/Dallas_Cowboys,http://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/200px-Dallas_Cowboys.svg.png,4.10,11.69,39.78,1.43,0.09,NFL
1999,Washington Redskins,2.00,607.00,0.51,0.82,151.80,103.00,48.80,NA,NA,NA,NA,NA,NA,Redskins,was,wikipedia.org/wiki/Washington_Redskins,http://upload.wikimedia.org/wikipedia/en/thumb/6/63/Washington_Redskins_logo.svg/200px-Washington_Redskins_logo.svg.png,4.00,12.44,497.74,0.10,0.08,NFL
1999,Tampa Bay Buccaneers,3.00,502.00,0.45,0.28,128.70,87.50,41.20,NA,NA,NA,NA,NA,NA,Buccaneers,tam,wikipedia.org/wiki/Tampa_Bay_Buccaneers,http://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/200px-Tampa_Bay_Buccaneers_logo.svg.png,3.90,12.18,140.56,0.29,0.08,NFL
1999,Carolina Panthers,4.00,488.00,0.34,0.34,128.50,109.70,18.80,NA,NA,NA,NA,NA,NA,Panthers,car,wikipedia.org/wiki/Carolina_Panthers,http://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Carolina_Panthers_logo_2012.svg/200px-Carolina_Panthers_logo_2012.svg.png,3.80,25.96,165.92,0.11,0.04,NFL
1999,New England Patriots,5.00,460.00,0.83,0.37,107.60,94.10,13.50,NA,NA,NA,NA,NA,NA,Patriots,new,wikipedia.org/wiki/New_England_Patriots,http://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/200px-New_England_Patriots_logo.svg.png,4.28,34.07,170.20,0.08,0.03,NFL
1999,Miami Dolphins,6.00,446.00,0.31,0.72,127.50,94.60,32.90,NA,NA,NA,NA,NA,NA,Dolphins,mia,wikipedia.org/wiki/Miami_Dolphins,http://upload.wikimedia.org/wikipedia/en/thumb/8/81/Miami_Dolphins_2013_Logo.svg/200px-Miami_Dolphins_2013_Logo.svg.png,3.50,13.56,321.12,0.10,0.07,NFL
1999,Denver Broncos,7.00,427.00,0.33,0.49,99.30,94.30,5.00,NA,NA,NA,NA,NA,NA,Broncos,den,wikipedia.org/wiki/Denver_Broncos,http://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/200px-Denver_Broncos_logo.svg.png,4.30,85.40,209.23,0.02,0.01,NFL
1999,Jacksonville Jaguars,8.00,419.00,0.43,0.20,116.40,87.10,29.30,NA,NA,NA,NA,NA,NA,Jaguars,jax,wikipedia.org/wiki/Jacksonville_Jaguars,http://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Jaguars_2013_logo.jpg/200px-Jaguars_2013_logo.jpg,3.60,14.30,83.80,0.35,0.07,NFL
1999,Baltimore Ravens,9.00,408.00,0.24,0.45,120.00,86.80,33.20,NA,NA,NA,NA,NA,NA,Ravens,rav,wikipedia.org/wiki/Baltimore_Ravens,http://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/100px-Baltimore_Ravens_logo.svg.png,3.40,12.29,183.60,0.18,0.08,NFL
1999,Seattle Seahawks,10.00,399.00,0.23,0.32,99.90,93.50,6.40,NA,NA,NA,NA,NA,NA,Seahawks,sea,wikipedia.org/wiki/Seattle_Seahawks,http://upload.wikimedia.org/wikipedia/en/thumb/2/22/Seattle_Seahawks_Vector_Logo.svg/200px-Seattle_Seahawks_Vector_Logo.svg.png,3.99,62.34,127.68,0.05,0.02,NFL
1999,Pittsburgh Steelers,11.00,397.00,0.32,0.24,96.80,81.30,15.50,NA,NA,NA,NA,NA,NA,Steelers,pit,wikipedia.org/wiki/Pittsburgh_Steelers,http://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/200px-Pittsburgh_Steelers_logo.svg.png,4.10,25.61,95.28,0.16,0.04,NFL
1999,Cincinnati Bengals,12.00,394.00,0.27,0.16,91.70,88.30,3.40,NA,NA,NA,NA,NA,NA,Bengals,cin,wikipedia.org/wiki/Cincinnati_Bengals,http://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Cincinnati_Bengals.svg/200px-Cincinnati_Bengals.svg.png,4.30,115.88,63.04,0.05,0.01,NFL
1999,St. Louis Rams,13.00,390.00,0.21,0.05,111.30,78.10,33.20,NA,NA,NA,NA,NA,NA,Rams,ram,wikipedia.org/wiki/St._Louis_Rams,http://upload.wikimedia.org/wikipedia/en/thumb/b/b8/St_Louis_Rams_logo.svg/100px-St_Louis_Rams_logo.svg.png,3.50,11.75,19.50,1.70,0.09,NFL
1999,New York Giants,14.00,376.00,0.31,0.25,107.50,82.30,25.20,NA,NA,NA,NA,NA,NA,Giants,nyg,wikipedia.org/wiki/New_York_Giants,http://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/200px-New_York_Giants_logo.svg.png,3.50,14.92,94.00,0.27,0.07,NFL
1999,San Francisco 49ers,15.00,371.00,0.46,0.20,109.30,96.60,12.70,NA,NA,NA,NA,NA,NA,49ers,sfo,wikipedia.org/wiki/San_Francisco_49ers,http://upload.wikimedia.org/wikipedia/commons/thumb/8/83/49ers_Logo.svg/200px-49ers_Logo.svg.png,3.39,29.21,74.20,0.17,0.03,NFL
1999,Tennessee Titans,16.00,369.00,0.15,0.15,90.00,85.90,4.10,NA,NA,NA,NA,NA,NA,Titans,oti,wikipedia.org/wiki/Tennessee_Titans,http://upload.wikimedia.org/wikipedia/en/thumb/c/c1/Tennessee_Titans_logo.svg/200px-Tennessee_Titans_logo.svg.png,4.10,90.00,55.35,0.07,0.01,NFL
1999,New York Jets,17.00,363.00,0.40,0.06,103.60,91.50,12.10,NA,NA,NA,NA,NA,NA,Jets,nyj,wikipedia.org/wiki/New_York_Jets,http://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/200px-New_York_Jets_logo.svg.png,3.50,30.00,21.78,0.56,0.03,NFL
1999,Kansas City Chiefs,18.00,353.00,0.38,0.06,110.40,79.40,31.00,NA,NA,NA,NA,NA,NA,Chiefs,kan,wikipedia.org/wiki/Kansas_City_Chiefs,http://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/200px-Kansas_City_Chiefs_logo.svg.png,3.20,11.39,21.18,1.46,0.09,NFL
1999,Buffalo Bills,19.00,326.00,0.30,0.17,101.90,91.20,10.70,NA,NA,NA,NA,NA,NA,Bills,buf,wikipedia.org/wiki/Buffalo_Bills,http://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/200px-Buffalo_Bills_logo.svg.png,3.20,30.47,55.42,0.19,0.03,NFL
1999,San Diego Chargers,20.00,323.00,0.31,0.23,104.20,96.00,8.20,NA,NA,NA,NA,NA,NA,Chargers,sdg,wikipedia.org/wiki/San_Diego_Chargers,http://upload.wikimedia.org/wikipedia/en/thumb/0/06/San_Diego_Chargers_logo.svg/200px-San_Diego_Chargers_logo.svg.png,3.10,39.39,74.29,0.11,0.03,NFL
1999,Green Bay Packers,21.00,320.00,0.31,0.03,103.20,86.80,16.40,NA,NA,NA,NA,NA,NA,Packers,gnb,wikipedia.org/wiki/Green_Bay_Packers,http://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,3.10,19.51,9.60,1.71,0.05,NFL
1999,Philadelphia Eagles,22.00,318.00,0.28,0.44,102.50,83.40,19.10,NA,NA,NA,NA,NA,NA,Eagles,phi,wikipedia.org/wiki/Philadelphia_Eagles,http://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Philadelphia_Eagles_primary_logo.svg/200px-Philadelphia_Eagles_primary_logo.svg.png,3.10,16.65,139.92,0.14,0.06,NFL
1999,New Orleans Saints,23.00,315.00,0.30,0.24,101.60,90.30,11.30,NA,NA,NA,NA,NA,NA,Saints,nor,wikipedia.org/wiki/New_Orleans_Saints,http://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/New_Orleans_Saints.svg/200px-New_Orleans_Saints.svg.png,3.10,27.88,75.60,0.15,0.04,NFL
1999,Chicago Bears,24.00,313.00,0.32,0.18,100.80,81.10,19.70,NA,NA,NA,NA,NA,NA,Bears,chi,wikipedia.org/wiki/Chicago_Bears,http://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/200px-Chicago_Bears_logo.svg.png,3.11,15.89,56.34,0.35,0.06,NFL
1999,Minnesota Vikings,25.00,309.00,0.33,0.32,99.70,94.60,5.10,NA,NA,NA,NA,NA,NA,Vikings,min,wikipedia.org/wiki/Minnesota_Vikings,http://upload.wikimedia.org/wikipedia/en/b/b0/Minnesota_Vikings_Logo_2013.png,3.10,60.59,98.88,0.05,0.02,NFL
1999,Atlanta Falcons,26.00,306.00,0.31,0.07,98.70,81.90,16.80,NA,NA,NA,NA,NA,NA,Falcons,atl,wikipedia.org/wiki/Atlanta_Falcons,http://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/100px-Atlanta_Falcons_logo.svg.png,3.10,18.21,21.42,0.78,0.05,NFL
1999,Indianapolis Colts,27.00,305.00,0.34,0.21,98.30,82.50,15.80,NA,NA,NA,NA,NA,NA,Colts,clt,wikipedia.org/wiki/Indianapolis_Colts,http://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/200px-Indianapolis_Colts_logo.svg.png,3.10,19.30,64.05,0.25,0.05,NFL
1999,Arizona Cardinals,28.00,301.00,0.31,0.07,100.40,89.80,10.60,NA,NA,NA,NA,NA,NA,Cardinals,crd,wikipedia.org/wiki/Arizona_Cardinals,http://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/200px-Arizona_Cardinals_logo.svg.png,3.00,28.40,21.07,0.50,0.04,NFL
1999,Oakland Raiders,29.00,299.00,0.27,0.07,99.80,82.50,17.30,NA,NA,NA,NA,NA,NA,Raiders,rai,wikipedia.org/wiki/Oakland_Raiders,http://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Oakland_Raiders.svg/200px-Oakland_Raiders.svg.png,3.00,17.28,20.93,0.83,0.06,NFL
1998,Dallas Cowboys,1.00,412.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cowboys,dal,wikipedia.org/wiki/Dallas_Cowboys,http://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/200px-Dallas_Cowboys.svg.png,NA,NA,NA,NA,NA,NFL
1998,Washington Redskins,2.00,402.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Redskins,was,wikipedia.org/wiki/Washington_Redskins,http://upload.wikimedia.org/wikipedia/en/thumb/6/63/Washington_Redskins_logo.svg/200px-Washington_Redskins_logo.svg.png,NA,NA,NA,NA,NA,NFL
1998,Carolina Panthers,4.00,364.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Panthers,car,wikipedia.org/wiki/Carolina_Panthers,http://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Carolina_Panthers_logo_2012.svg/200px-Carolina_Panthers_logo_2012.svg.png,NA,NA,NA,NA,NA,NFL
1998,Tampa Bay Buccaneers,3.00,346.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buccaneers,tam,wikipedia.org/wiki/Tampa_Bay_Buccaneers,http://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/200px-Tampa_Bay_Buccaneers_logo.svg.png,NA,NA,NA,NA,NA,NFL
1998,Miami Dolphins,6.00,340.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dolphins,mia,wikipedia.org/wiki/Miami_Dolphins,http://upload.wikimedia.org/wikipedia/en/thumb/8/81/Miami_Dolphins_2013_Logo.svg/200px-Miami_Dolphins_2013_Logo.svg.png,NA,NA,NA,NA,NA,NFL
1998,Baltimore Ravens,9.00,329.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ravens,rav,wikipedia.org/wiki/Baltimore_Ravens,http://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/100px-Baltimore_Ravens_logo.svg.png,NA,NA,NA,NA,NA,NFL
1998,Seattle Seahawks,10.00,324.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Seahawks,sea,wikipedia.org/wiki/Seattle_Seahawks,http://upload.wikimedia.org/wikipedia/en/thumb/2/22/Seattle_Seahawks_Vector_Logo.svg/200px-Seattle_Seahawks_Vector_Logo.svg.png,NA,NA,NA,NA,NA,NFL
1998,St. Louis Rams,13.00,322.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rams,ram,wikipedia.org/wiki/St._Louis_Rams,http://upload.wikimedia.org/wikipedia/en/thumb/b/b8/St_Louis_Rams_logo.svg/100px-St_Louis_Rams_logo.svg.png,NA,NA,NA,NA,NA,NFL
1998,Denver Broncos,7.00,321.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Broncos,den,wikipedia.org/wiki/Denver_Broncos,http://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/200px-Denver_Broncos_logo.svg.png,NA,NA,NA,NA,NA,NFL
1998,Tennessee Titans,16.00,321.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Titans,oti,wikipedia.org/wiki/Tennessee_Titans,http://upload.wikimedia.org/wikipedia/en/thumb/c/c1/Tennessee_Titans_logo.svg/200px-Tennessee_Titans_logo.svg.png,NA,NA,NA,NA,NA,NFL
1998,Detroit Lions,30.00,312.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lions,det,wikipedia.org/wiki/Detroit_Lions,http://upload.wikimedia.org/wikipedia/en/thumb/3/3f/New_Lions_Logo.svg/200px-New_Lions_Logo.svg.png,NA,NA,NA,NA,NA,NFL
1998,Cincinnati Bengals,12.00,310.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bengals,cin,wikipedia.org/wiki/Cincinnati_Bengals,http://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Cincinnati_Bengals.svg/200px-Cincinnati_Bengals.svg.png,NA,NA,NA,NA,NA,NFL
1998,Pittsburgh Steelers,11.00,301.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Steelers,pit,wikipedia.org/wiki/Pittsburgh_Steelers,http://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/200px-Pittsburgh_Steelers_logo.svg.png,NA,NA,NA,NA,NA,NFL
1998,Jacksonville Jaguars,8.00,293.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jaguars,jax,wikipedia.org/wiki/Jacksonville_Jaguars,http://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Jaguars_2013_logo.jpg/200px-Jaguars_2013_logo.jpg,NA,NA,NA,NA,NA,NFL
1998,New York Giants,14.00,287.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Giants,nyg,wikipedia.org/wiki/New_York_Giants,http://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/200px-New_York_Giants_logo.svg.png,NA,NA,NA,NA,NA,NFL
1998,New York Jets,17.00,259.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jets,nyj,wikipedia.org/wiki/New_York_Jets,http://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/200px-New_York_Jets_logo.svg.png,NA,NA,NA,NA,NA,NFL
1998,Kansas City Chiefs,18.00,256.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chiefs,kan,wikipedia.org/wiki/Kansas_City_Chiefs,http://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/200px-Kansas_City_Chiefs_logo.svg.png,NA,NA,NA,NA,NA,NFL
1998,San Francisco 49ers,15.00,254.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49ers,sfo,wikipedia.org/wiki/San_Francisco_49ers,http://upload.wikimedia.org/wikipedia/commons/thumb/8/83/49ers_Logo.svg/200px-49ers_Logo.svg.png,NA,NA,NA,NA,NA,NFL
1998,Buffalo Bills,19.00,251.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bills,buf,wikipedia.org/wiki/Buffalo_Bills,http://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/200px-Buffalo_Bills_logo.svg.png,NA,NA,NA,NA,NA,NFL
1998,New England Patriots,5.00,251.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Patriots,new,wikipedia.org/wiki/New_England_Patriots,http://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/200px-New_England_Patriots_logo.svg.png,NA,NA,NA,NA,NA,NFL
1998,Philadelphia Eagles,22.00,248.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eagles,phi,wikipedia.org/wiki/Philadelphia_Eagles,http://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Philadelphia_Eagles_primary_logo.svg/200px-Philadelphia_Eagles_primary_logo.svg.png,NA,NA,NA,NA,NA,NFL
1998,San Diego Chargers,20.00,247.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chargers,sdg,wikipedia.org/wiki/San_Diego_Chargers,http://upload.wikimedia.org/wikipedia/en/thumb/0/06/San_Diego_Chargers_logo.svg/200px-San_Diego_Chargers_logo.svg.png,NA,NA,NA,NA,NA,NFL
1998,Green Bay Packers,21.00,244.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Packers,gnb,wikipedia.org/wiki/Green_Bay_Packers,http://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,NA,NA,NA,NA,NA,NFL
1998,New Orleans Saints,23.00,242.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saints,nor,wikipedia.org/wiki/New_Orleans_Saints,http://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/New_Orleans_Saints.svg/200px-New_Orleans_Saints.svg.png,NA,NA,NA,NA,NA,NFL
1998,Chicago Bears,24.00,237.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bears,chi,wikipedia.org/wiki/Chicago_Bears,http://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/200px-Chicago_Bears_logo.svg.png,NA,NA,NA,NA,NA,NFL
1998,Oakland Raiders,29.00,235.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raiders,rai,wikipedia.org/wiki/Oakland_Raiders,http://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Oakland_Raiders.svg/200px-Oakland_Raiders.svg.png,NA,NA,NA,NA,NA,NFL
1998,Atlanta Falcons,26.00,234.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Falcons,atl,wikipedia.org/wiki/Atlanta_Falcons,http://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/100px-Atlanta_Falcons_logo.svg.png,NA,NA,NA,NA,NA,NFL
1998,Minnesota Vikings,25.00,232.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vikings,min,wikipedia.org/wiki/Minnesota_Vikings,http://upload.wikimedia.org/wikipedia/en/b/b0/Minnesota_Vikings_Logo_2013.png,NA,NA,NA,NA,NA,NFL
1998,Arizona Cardinals,28.00,230.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cardinals,crd,wikipedia.org/wiki/Arizona_Cardinals,http://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/200px-Arizona_Cardinals_logo.svg.png,NA,NA,NA,NA,NA,NFL
1998,Indianapolis Colts,27.00,228.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Colts,clt,wikipedia.org/wiki/Indianapolis_Colts,http://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/200px-Indianapolis_Colts_logo.svg.png,NA,NA,NA,NA,NA,NFL
1997,Dallas Cowboys,1.00,320.00,NA,NA,121.30,91.10,30.20,23.30,47.00,41.50,61.10,9.50,30.00,Cowboys,dal,wikipedia.org/wiki/Dallas_Cowboys,http://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/200px-Dallas_Cowboys.svg.png,2.64,10.60,NA,NA,0.09,NFL
1997,St. Louis Rams,2.00,243.00,NA,NA,85.80,69.40,16.40,24.60,44.70,12.00,51.90,4.50,17.50,Rams,ram,wikipedia.org/wiki/St._Louis_Rams,http://upload.wikimedia.org/wikipedia/en/thumb/b/b8/St_Louis_Rams_logo.svg/100px-St_Louis_Rams_logo.svg.png,2.83,14.82,NA,NA,0.07,NFL
1997,Miami Dolphins,3.00,242.00,NA,NA,95.40,74.70,20.70,26.20,44.40,20.00,49.50,4.80,25.20,Dolphins,mia,wikipedia.org/wiki/Miami_Dolphins,http://upload.wikimedia.org/wikipedia/en/thumb/8/81/Miami_Dolphins_2013_Logo.svg/200px-Miami_Dolphins_2013_Logo.svg.png,2.54,11.69,NA,NA,0.09,NFL
1997,Carolina Panthers,4.00,240.00,NA,NA,75.10,73.40,1.70,32.50,19.40,16.20,49.90,7.00,23.50,Panthers,car,wikipedia.org/wiki/Carolina_Panthers,http://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Carolina_Panthers_logo_2012.svg/200px-Carolina_Panthers_logo_2012.svg.png,3.20,141.18,NA,NA,0.01,NFL
1997,Jacksonville Jaguars,5.00,239.00,NA,NA,67.30,72.10,-4.80,30.80,20.00,11.60,53.10,4.90,19.00,Jaguars,jax,wikipedia.org/wiki/Jacksonville_Jaguars,http://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Jaguars_2013_logo.jpg/200px-Jaguars_2013_logo.jpg,3.55,0.00,NA,NA,-0.02,NFL
1997,Baltimore Ravens,6.00,235.00,NA,NA,75.80,66.80,9.00,24.40,43.90,3.00,47.80,4.50,19.00,Ravens,rav,wikipedia.org/wiki/Baltimore_Ravens,http://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/100px-Baltimore_Ravens_logo.svg.png,3.10,26.11,NA,NA,0.04,NFL
1997,San Francisco 49ers,7.00,218.00,NA,NA,85.90,82.30,3.60,25.90,46.70,9.30,58.80,4.00,23.50,49ers,sfo,wikipedia.org/wiki/San_Francisco_49ers,http://upload.wikimedia.org/wikipedia/commons/thumb/8/83/49ers_Logo.svg/200px-49ers_Logo.svg.png,2.54,60.56,NA,NA,0.02,NFL
