Player,DBPediaCollege_Name,Position,FormalStatedMajor,CollegeMajor,DBPediaURI_Player,DBPediaData_Player,DBPediaURI_College,DBPediaData_College,Conference,DBPediaURI_Conference,DBPediaData_Conference,Division,DraftYear,idPlayer,DraftYear.y,gradeNFL,Height.numeric,Weight,fortyYardDash,benchPress,verticalJump,broadJump,twentyYardShuttle,threeConeDrill,Wonderlic,DBPediaURI_DraftYear,DBPediaData_DraftYear
Tavon Austin,West Virginia University,WR,Athletic Coaching Education,"Leisure, Sport, Recreation Studies and Management",http://live.dbpedia.org/resource/Tavon_Austin,http://live.dbpedia.org/data/Tavon_Austin.json,http://live.dbpedia.org/resource/West_Virginia_University,http://live.dbpedia.org/data/West_Virginia_University.json,Big 12 Conference,http://live.dbpedia.org/resource/Big_12_Conference,http://live.dbpedia.org/data/Big_12_Conference.json,Division I,2013,25248,2013,85.4,5.67,174,4.34,14,32,120,4.01,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Terrance Williams,Baylor University,WR,General Studies,General Studies,http://live.dbpedia.org/resource/Terrance_Williams,http://live.dbpedia.org/data/Terrance_Williams.json,http://live.dbpedia.org/resource/Baylor_University,http://live.dbpedia.org/data/Baylor_University.json,Big 12 Conference,http://live.dbpedia.org/resource/Big_12_Conference,http://live.dbpedia.org/data/Big_12_Conference.json,Division I,2013,25249,2013,83.6,6.17,208,4.52,11,32.5,119,4.32,7.01,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Terron Armstead,University of Arkansas Pine Bluff,OT,Technology Engineering,Engineering,http://live.dbpedia.org/resource/Terron_Armstead,http://live.dbpedia.org/data/Terron_Armstead.json,http://live.dbpedia.org/resource/University_of_Arkansas-Pine_Bluff,http://live.dbpedia.org/data/University_of_Arkansas-Pine_Bluff.json,Southwestern Athletic Conference,http://live.dbpedia.org/resource/Southwestern_Athletic_Conference,http://live.dbpedia.org/data/Southwestern_Athletic_Conference.json,Division I-AA,2013,25250,2013,73,6.42,306,4.71,31,34.5,112,4.72,7.62,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Terry Hawthorne,University of Illinois at Urbana-Champaign,CB,General Studies,General Studies,http://live.dbpedia.org/resource/Terry_Hawthorne,http://live.dbpedia.org/data/Terry_Hawthorne.json,http://live.dbpedia.org/resource/University_of_Illinois_at_Urbana-Champaign,http://live.dbpedia.org/data/University_of_Illinois_at_Urbana-Champaign.json,Big Ten Conference,http://live.dbpedia.org/resource/Big_Ten_Conference,http://live.dbpedia.org/data/Big_Ten_Conference.json,Division I,2013,25251,2013,69,6,195,4.44,13,35.5,116,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Tharold Simon,Louisiana State University,CB,General Studies,General Studies,http://live.dbpedia.org/resource/Tharold_Simon,http://live.dbpedia.org/data/Tharold_Simon.json,http://live.dbpedia.org/resource/Louisiana_State_University,http://live.dbpedia.org/data/Louisiana_State_University.json,Southeastern Conference,http://live.dbpedia.org/resource/Southeastern_Conference,http://live.dbpedia.org/data/Southeastern_Conference.json,Division I,2013,25252,2013,70,6.17,202,4.51,9,34,128,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Theo Riddick,Notre Dame University,RB,"Film, Television and Theatre","Broadcasting, Journalism & Media",http://live.dbpedia.org/resource/Theo_Riddick,http://live.dbpedia.org/data/Theo_Riddick.json,http://live.dbpedia.org/resource/University_of_Notre_Dame,http://live.dbpedia.org/data/University_of_Notre_Dame.json,NCAA Division I FBS independent schools,http://live.dbpedia.org/resource/NCAA_Division_I_FBS_independent_schools,http://live.dbpedia.org/data/NCAA_Division_I_FBS_independent_schools.json,Division I,2013,25253,2013,51,5.83,201,4.68,NA,32,118,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Tom Wort,University of Oklahoma,ILB,Sociology,Sociology,http://live.dbpedia.org/resource/Tom_Wort,http://live.dbpedia.org/data/Tom_Wort.json,http://live.dbpedia.org/resource/University_of_Oklahoma,http://live.dbpedia.org/data/University_of_Oklahoma.json,Big 12 Conference,http://live.dbpedia.org/resource/Big_12_Conference,http://live.dbpedia.org/data/Big_12_Conference.json,Division I,2013,25254,2013,57,6,235,4.78,21,31.5,111,4.51,7.41,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Tommy Bohanon,Wake Forest University,FB,Communication,Communications,http://live.dbpedia.org/resource/Tommy_Bohanon,http://live.dbpedia.org/data/Tommy_Bohanon.json,http://live.dbpedia.org/resource/Wake_Forest_University,http://live.dbpedia.org/data/Wake_Forest_University.json,Atlantic Coast Conference,http://live.dbpedia.org/resource/Atlantic_Coast_Conference,http://live.dbpedia.org/data/Atlantic_Coast_Conference.json,Division I,2013,25255,2013,54,6.08,246,4.88,36,35,119,4.42,7.27,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Tony Jefferson,University of Oklahoma,FS,Multidisciplinary Studies,General Studies,http://live.dbpedia.org/resource/Tony_Jefferson,http://live.dbpedia.org/data/Tony_Jefferson.json,http://live.dbpedia.org/resource/University_of_Oklahoma,http://live.dbpedia.org/data/University_of_Oklahoma.json,Big 12 Conference,http://live.dbpedia.org/resource/Big_12_Conference,http://live.dbpedia.org/data/Big_12_Conference.json,Division I,2013,25256,2013,73.2,5.92,213,4.75,16,NA,NA,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Tourek Williams,Florida International University,DE,Undisclosed,Undeclared/Undisclosed,http://live.dbpedia.org/resource/Tourek_Williams,http://live.dbpedia.org/data/Tourek_Williams.json,http://live.dbpedia.org/resource/Florida_International_University,http://live.dbpedia.org/data/Florida_International_University.json,Sun Belt Conference,http://live.dbpedia.org/resource/Sun_Belt_Conference,http://live.dbpedia.org/data/Sun_Belt_Conference.json,Division I,2013,25257,2013,67.3,6.25,260,4.92,25,33,112,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Travis Bond,University of North Carolina at Chapel Hill,OG,Exercise and Sport Science,"Physical Therapy, Sports Science, Kinesiology",http://live.dbpedia.org/resource/Travis_Bond,http://live.dbpedia.org/data/Travis_Bond.json,http://live.dbpedia.org/resource/University_of_North_Carolina_at_Chapel_Hill,http://live.dbpedia.org/data/University_of_North_Carolina_at_Chapel_Hill.json,Atlantic Coast Conference,http://live.dbpedia.org/resource/Atlantic_Coast_Conference,http://live.dbpedia.org/data/Atlantic_Coast_Conference.json,Division I,2013,25258,2013,54.6,6.5,329,5.27,22,22.5,98,4.96,7.85,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Travis Frederick,University of Wisconsin at Madison,C,Computer Engineering,Science and Technology,http://live.dbpedia.org/resource/Travis_Frederick,http://live.dbpedia.org/data/Travis_Frederick.json,http://live.dbpedia.org/resource/University_of_Wisconsin%E2%80%93Madison,http://live.dbpedia.org/data/University_of_Wisconsin%E2%80%93Madison.json,Big Ten Conference,http://live.dbpedia.org/resource/Big_Ten_Conference,http://live.dbpedia.org/data/Big_Ten_Conference.json,Division I,2013,25259,2013,78.7,6.33,312,5.58,21,28.5,97,4.76,7.81,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Travis Kelce,University of Cincinnati,TE,Exploratory Studies,General Studies,http://live.dbpedia.org/resource/Travis_Kelce,http://live.dbpedia.org/data/Travis_Kelce.json,http://live.dbpedia.org/resource/University_of_Cincinnati,http://live.dbpedia.org/data/University_of_Cincinnati.json,Big East Conference,http://live.dbpedia.org/resource/Big_East_Conference,http://live.dbpedia.org/data/Big_East_Conference.json,Division I,2013,25260,2013,80,6.42,255,NA,NA,NA,NA,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Trevardo Williams,University of Connecticut,DE,Exploratory Studies,General Studies,http://live.dbpedia.org/resource/Trevardo_Williams,http://live.dbpedia.org/data/Trevardo_Williams.json,http://live.dbpedia.org/resource/University_of_Connecticut,http://live.dbpedia.org/data/University_of_Connecticut.json,Big East Conference,http://live.dbpedia.org/resource/Big_East_Conference,http://live.dbpedia.org/data/Big_East_Conference.json,Division I,2013,25261,2013,66.1,6.08,241,4.57,30,38,124,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Ty Powell,Harding University,DE,Kinesiology,"Physical Therapy, Sports Science, Kinesiology",http://live.dbpedia.org/resource/Ty_Powell,http://live.dbpedia.org/data/Ty_Powell.json,http://live.dbpedia.org/resource/Harding_University,http://live.dbpedia.org/data/Harding_University.json,Great American Conference,http://live.dbpedia.org/resource/Great_American_Conference,http://live.dbpedia.org/data/Great_American_Conference.json,Division II,2013,25262,2013,68,6.17,249,4.64,28,37,122,4.4,6.98,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Tyler Bray,University of Tennessee,QB,Sociology,Sociology,http://live.dbpedia.org/resource/Tyler_Bray,http://live.dbpedia.org/data/Tyler_Bray.json,http://live.dbpedia.org/resource/University_of_Tennessee,http://live.dbpedia.org/data/University_of_Tennessee.json,Southeastern Conference,http://live.dbpedia.org/resource/Southeastern_Conference,http://live.dbpedia.org/data/Southeastern_Conference.json,Division I,2013,25263,2013,67.8,6.5,232,5.05,NA,NA,100,4.51,7.2,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Tyler Eifert,Notre Dame University,TE,Finance,Finance,http://live.dbpedia.org/resource/Tyler_Eifert,http://live.dbpedia.org/data/Tyler_Eifert.json,http://live.dbpedia.org/resource/University_of_Notre_Dame,http://live.dbpedia.org/data/University_of_Notre_Dame.json,NCAA Division I FBS independent schools,http://live.dbpedia.org/resource/NCAA_Division_I_FBS_independent_schools,http://live.dbpedia.org/data/NCAA_Division_I_FBS_independent_schools.json,Division I,2013,25264,2013,83.3,6.42,250,4.68,22,35.5,119,4.32,6.92,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Tyler Wilson,"University of Arkansas, Little Rock",QB,Sport Management,"Leisure, Sport, Recreation Studies and Management",http://live.dbpedia.org/resource/Tyler_Wilson_(American_football),http://live.dbpedia.org/data/Tyler_Wilson_(American_football).json,http://live.dbpedia.org/resource/University_of_Arkansas,http://live.dbpedia.org/data/University_of_Arkansas.json,Southeastern Conference,http://live.dbpedia.org/resource/Southeastern_Conference,http://live.dbpedia.org/data/Southeastern_Conference.json,Division I,2013,25265,2013,83.5,6.17,215,4.95,NA,28.5,112,4.39,7.22,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Tyrann Mathieu,Louisiana State University,CB,Sport Administration,"Leisure, Sport, Recreation Studies and Management",http://live.dbpedia.org/resource/Tyrann_Mathieu,http://live.dbpedia.org/data/Tyrann_Mathieu.json,http://live.dbpedia.org/resource/Louisiana_State_University,http://live.dbpedia.org/data/Louisiana_State_University.json,Southeastern Conference,http://live.dbpedia.org/resource/Southeastern_Conference,http://live.dbpedia.org/data/Southeastern_Conference.json,Division I,2013,25266,2013,73,5.75,186,4.5,4,34,117,4.14,6.87,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Tyrone Goard,Eastern Kentucky University,WR,Undisclosed,Undeclared/Undisclosed,http://live.dbpedia.org/resource/Tyrone_Goard,http://live.dbpedia.org/data/Tyrone_Goard.json,http://live.dbpedia.org/resource/Eastern_Kentucky_University,http://live.dbpedia.org/data/Eastern_Kentucky_University.json,Ohio Valley Conference,http://live.dbpedia.org/resource/Ohio_Valley_Conference,http://live.dbpedia.org/data/Ohio_Valley_Conference.json,Division I-AA,2013,25267,2013,56,6.58,205,4.5,10,36,123,4.39,6.9,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Vance McDonald,Rice University,TE,Kinesiology,"Physical Therapy, Sports Science, Kinesiology",http://live.dbpedia.org/resource/Vance_McDonald,http://live.dbpedia.org/data/Vance_McDonald.json,http://live.dbpedia.org/resource/Rice_University,http://live.dbpedia.org/data/Rice_University.json,Conference USA,http://live.dbpedia.org/resource/Conference_USA,http://live.dbpedia.org/data/Conference_USA.json,Division I,2013,25268,2013,76,6.33,267,4.69,31,33.5,119,4.53,7.08,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Vinston Painter,Virginia Tech,OT,"Apparel, Housing, and Resource Management",Housing Management,http://live.dbpedia.org/resource/Vinston_Painter,http://live.dbpedia.org/data/Vinston_Painter.json,http://live.dbpedia.org/resource/Virginia_Polytechnic_Institute_and_State_University,http://live.dbpedia.org/data/Virginia_Polytechnic_Institute_and_State_University.json,Atlantic Coast Conference,http://live.dbpedia.org/resource/Atlantic_Coast_Conference,http://live.dbpedia.org/data/Atlantic_Coast_Conference.json,Division I,2013,25269,2013,51,6.33,306,4.95,32,30.5,97,4.56,7.71,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Walter Stewart,University of Cincinnati,DE,Sociology,Sociology,,,http://live.dbpedia.org/resource/University_of_Cincinnati,http://live.dbpedia.org/data/University_of_Cincinnati.json,Big East Conference,http://live.dbpedia.org/resource/Big_East_Conference,http://live.dbpedia.org/data/Big_East_Conference.json,Division I,2013,25270,2013,61,6.33,246,NA,NA,NA,NA,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Will Davis,Utah State University,CB,General Studies,General Studies,"http://live.dbpedia.org/resource/Will_Davis_(American_football,_born_1990)","http://live.dbpedia.org/data/Will_Davis_(American_football,_born_1990).json",http://live.dbpedia.org/resource/Utah_State_University,http://live.dbpedia.org/data/Utah_State_University.json,Mountain West Conference,http://live.dbpedia.org/resource/Mountain_West_Conference,http://live.dbpedia.org/data/Mountain_West_Conference.json,Division I,2013,24964,2013,71,5.92,186,4.51,16,35.5,127,4.02,6.52,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
William Gholston,Michigan State University,DE,Human Development and Family Studies,"Child, Family and Community Studies/Development",http://live.dbpedia.org/resource/William_Gholston,http://live.dbpedia.org/data/William_Gholston.json,http://live.dbpedia.org/resource/Michigan_State_University,http://live.dbpedia.org/data/Michigan_State_University.json,Big Ten Conference,http://live.dbpedia.org/resource/Big_Ten_Conference,http://live.dbpedia.org/data/Big_Ten_Conference.json,Division I,2013,25271,2013,74.1,6.5,281,4.96,23,28.5,110,4.59,7.2,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Xavier Nixon,University of Florida,OT,Sociology,Sociology,http://live.dbpedia.org/resource/Xavier_Nixon,http://live.dbpedia.org/data/Xavier_Nixon.json,http://live.dbpedia.org/resource/University_of_Florida,http://live.dbpedia.org/data/University_of_Florida.json,Southeastern Conference,http://live.dbpedia.org/resource/Southeastern_Conference,http://live.dbpedia.org/data/Southeastern_Conference.json,Division I,2013,25272,2013,67.2,6.5,321,NA,NA,NA,NA,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Xavier Rhodes,Florida State University,CB,History,"History, Geography",http://live.dbpedia.org/resource/Xavier_Rhodes,http://live.dbpedia.org/data/Xavier_Rhodes.json,http://live.dbpedia.org/resource/Florida_State_University,http://live.dbpedia.org/data/Florida_State_University.json,Atlantic Coast Conference,http://live.dbpedia.org/resource/Atlantic_Coast_Conference,http://live.dbpedia.org/data/Atlantic_Coast_Conference.json,Division I,2013,25273,2013,86.2,6.08,210,4.43,14,40.5,132,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Zac Dysert,Miami University,QB,Physical Education,"Physical Therapy, Sports Science, Kinesiology",http://live.dbpedia.org/resource/Zac_Dysert,http://live.dbpedia.org/data/Zac_Dysert.json,http://live.dbpedia.org/resource/Miami_University,http://live.dbpedia.org/data/Miami_University.json,Mid-American Conference,http://live.dbpedia.org/resource/Mid-American_Conference,http://live.dbpedia.org/data/Mid-American_Conference.json,Division I,2013,25274,2013,83.5,6.25,231,NA,NA,NA,NA,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Zac Stacy,Vanderbilt University,RB,Special Education,Education,http://live.dbpedia.org/resource/Zac_Stacy,http://live.dbpedia.org/data/Zac_Stacy.json,http://live.dbpedia.org/resource/Vanderbilt_University,http://live.dbpedia.org/data/Vanderbilt_University.json,Southeastern Conference,http://live.dbpedia.org/resource/Southeastern_Conference,http://live.dbpedia.org/data/Southeastern_Conference.json,Division I,2013,25275,2013,69,5.67,216,4.55,27,33,122,4.17,6.7,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Zach Allen,North Carolina State University,OG,Undisclosed,Undeclared/Undisclosed,http://live.dbpedia.org/resource/Zach_Allen,http://live.dbpedia.org/data/Zach_Allen.json,http://live.dbpedia.org/resource/North_Carolina_State_University,http://live.dbpedia.org/data/North_Carolina_State_University.json,Atlantic Coast Conference,http://live.dbpedia.org/resource/Atlantic_Coast_Conference,http://live.dbpedia.org/data/Atlantic_Coast_Conference.json,Division I,2013,25276,2013,51,6.17,332,5.43,32,NA,NA,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Zach Boren,Ohio State University,FB,Sport Studies,"Leisure, Sport, Recreation Studies and Management",http://live.dbpedia.org/resource/Zach_Boren,http://live.dbpedia.org/data/Zach_Boren.json,http://live.dbpedia.org/resource/Ohio_State_University,http://live.dbpedia.org/data/Ohio_State_University.json,Big Ten Conference,http://live.dbpedia.org/resource/Big_Ten_Conference,http://live.dbpedia.org/data/Big_Ten_Conference.json,Division I,2013,25277,2013,64,5.92,238,5,15,32,109,4.44,7.28,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
