Season,League,Team,Arena,Capacity,"City, State/Province",Wikipedia_URL,Nickname,Address,Latitude-Longitude,Date Opened,Date Closed,Date Demolished,Year Renovated
1993-94,NBA,Miami Heat,Miami Arena,"15,200","Miami, Florida",http://en.wikipedia.org/wiki/Miami_Arena,,"701 Arena Boulevard
Miami, Florida 33136",25°46?51?N 80°11?44?W,7/13/88,8/3/08,10/21/08,
1992-93,NBA,Miami Heat,Miami Arena,"15,200","Miami, Florida",http://en.wikipedia.org/wiki/Miami_Arena,,"701 Arena Boulevard
Miami, Florida 33136",25°46?51?N 80°11?44?W,7/13/88,8/3/08,10/21/08,
1991-92,NBA,Miami Heat,Miami Arena,"15,200","Miami, Florida",http://en.wikipedia.org/wiki/Miami_Arena,,"701 Arena Boulevard
Miami, Florida 33136",25°46?51?N 80°11?44?W,7/13/88,8/3/08,10/21/08,
1990-91,NBA,Miami Heat,Miami Arena,"15,200","Miami, Florida",http://en.wikipedia.org/wiki/Miami_Arena,,"701 Arena Boulevard
Miami, Florida 33136",25°46?51?N 80°11?44?W,7/13/88,8/3/08,10/21/08,
1989-90,NBA,Miami Heat,Miami Arena,"15,200","Miami, Florida",http://en.wikipedia.org/wiki/Miami_Arena,,"701 Arena Boulevard
Miami, Florida 33136",25°46?51?N 80°11?44?W,7/13/88,8/3/08,10/21/08,
1988-89,NBA,Miami Heat,Miami Arena,"15,200","Miami, Florida",http://en.wikipedia.org/wiki/Miami_Arena,,"701 Arena Boulevard
Miami, Florida 33136",25°46?51?N 80°11?44?W,7/13/88,8/3/08,10/21/08,
2012-13,NBA,Milwaukee Bucks,BMO Harris Bradley Center,"18,717","Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/BMO_Harris_Bradley_Center,,"1001 North Fourth Street
Milwaukee, WI 53203-1314",43°2?37?N 87°55?1?W,10/1/88,,,
2011-12,NBA,Milwaukee Bucks,Bradley Center,"18,717","Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/BMO_Harris_Bradley_Center,,"1001 North Fourth Street
Milwaukee, WI 53203-1314",43°2?37?N 87°55?1?W,10/1/88,,,
2010-11,NBA,Milwaukee Bucks,Bradley Center,"18,717","Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/BMO_Harris_Bradley_Center,,"1001 North Fourth Street
Milwaukee, WI 53203-1314",43°2?37?N 87°55?1?W,10/1/88,,,
2009-10,NBA,Milwaukee Bucks,Bradley Center,"18,717","Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/BMO_Harris_Bradley_Center,,"1001 North Fourth Street
Milwaukee, WI 53203-1314",43°2?37?N 87°55?1?W,10/1/88,,,
2008-09,NBA,Milwaukee Bucks,Bradley Center,"18,717","Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/BMO_Harris_Bradley_Center,,"1001 North Fourth Street
Milwaukee, WI 53203-1314",43°2?37?N 87°55?1?W,10/1/88,,,
2007-08,NBA,Milwaukee Bucks,Bradley Center,"18,717","Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/BMO_Harris_Bradley_Center,,"1001 North Fourth Street
Milwaukee, WI 53203-1314",43°2?37?N 87°55?1?W,10/1/88,,,
2006-07,NBA,Milwaukee Bucks,Bradley Center,"18,717","Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/BMO_Harris_Bradley_Center,,"1001 North Fourth Street
Milwaukee, WI 53203-1314",43°2?37?N 87°55?1?W,10/1/88,,,
2005-06,NBA,Milwaukee Bucks,Bradley Center,"18,717","Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/BMO_Harris_Bradley_Center,,"1001 North Fourth Street
Milwaukee, WI 53203-1314",43°2?37?N 87°55?1?W,10/1/88,,,
2004-05,NBA,Milwaukee Bucks,Bradley Center,"18,717","Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/BMO_Harris_Bradley_Center,,"1001 North Fourth Street
Milwaukee, WI 53203-1314",43°2?37?N 87°55?1?W,10/1/88,,,
2003-04,NBA,Milwaukee Bucks,Bradley Center,"18,717","Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/BMO_Harris_Bradley_Center,,"1001 North Fourth Street
Milwaukee, WI 53203-1314",43°2?37?N 87°55?1?W,10/1/88,,,
2002-03,NBA,Milwaukee Bucks,Bradley Center,"18,717","Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/BMO_Harris_Bradley_Center,,"1001 North Fourth Street
Milwaukee, WI 53203-1314",43°2?37?N 87°55?1?W,10/1/88,,,
2001-02,NBA,Milwaukee Bucks,Bradley Center,"18,717","Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/BMO_Harris_Bradley_Center,,"1001 North Fourth Street
Milwaukee, WI 53203-1314",43°2?37?N 87°55?1?W,10/1/88,,,
2000-01,NBA,Milwaukee Bucks,Bradley Center,"18,717","Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/BMO_Harris_Bradley_Center,,"1001 North Fourth Street
Milwaukee, WI 53203-1314",43°2?37?N 87°55?1?W,10/1/88,,,
1999-00,NBA,Milwaukee Bucks,Bradley Center,"18,717","Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/BMO_Harris_Bradley_Center,,"1001 North Fourth Street
Milwaukee, WI 53203-1314",43°2?37?N 87°55?1?W,10/1/88,,,
1998-99,NBA,Milwaukee Bucks,Bradley Center,"18,717","Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/BMO_Harris_Bradley_Center,,"1001 North Fourth Street
Milwaukee, WI 53203-1314",43°2?37?N 87°55?1?W,10/1/88,,,
1997-98,NBA,Milwaukee Bucks,Bradley Center,"18,717","Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/BMO_Harris_Bradley_Center,,"1001 North Fourth Street
Milwaukee, WI 53203-1314",43°2?37?N 87°55?1?W,10/1/88,,,
1996-97,NBA,Milwaukee Bucks,Bradley Center,"18,717","Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/BMO_Harris_Bradley_Center,,"1001 North Fourth Street
Milwaukee, WI 53203-1314",43°2?37?N 87°55?1?W,10/1/88,,,
1995-96,NBA,Milwaukee Bucks,Bradley Center,"18,717","Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/BMO_Harris_Bradley_Center,,"1001 North Fourth Street
Milwaukee, WI 53203-1314",43°2?37?N 87°55?1?W,10/1/88,,,
1994-95,NBA,Milwaukee Bucks,Bradley Center,"18,717","Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/BMO_Harris_Bradley_Center,,"1001 North Fourth Street
Milwaukee, WI 53203-1314",43°2?37?N 87°55?1?W,10/1/88,,,
1993-94,NBA,Milwaukee Bucks,Bradley Center,"18,717","Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/BMO_Harris_Bradley_Center,,"1001 North Fourth Street
Milwaukee, WI 53203-1314",43°2?37?N 87°55?1?W,10/1/88,,,
1992-93,NBA,Milwaukee Bucks,Bradley Center,"18,717","Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/BMO_Harris_Bradley_Center,,"1001 North Fourth Street
Milwaukee, WI 53203-1314",43°2?37?N 87°55?1?W,10/1/88,,,
1991-92,NBA,Milwaukee Bucks,Bradley Center,"18,717","Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/BMO_Harris_Bradley_Center,,"1001 North Fourth Street
Milwaukee, WI 53203-1314",43°2?37?N 87°55?1?W,10/1/88,,,
1990-91,NBA,Milwaukee Bucks,Bradley Center,"18,717","Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/BMO_Harris_Bradley_Center,,"1001 North Fourth Street
Milwaukee, WI 53203-1314",43°2?37?N 87°55?1?W,10/1/88,,,
1989-90,NBA,Milwaukee Bucks,Bradley Center,"18,717","Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/BMO_Harris_Bradley_Center,,"1001 North Fourth Street
Milwaukee, WI 53203-1314",43°2?37?N 87°55?1?W,10/1/88,,,
1988-89,NBA,Milwaukee Bucks,Milwaukee Arena ,10783,"Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/U.S._Cellular_Arena,MECCA Arena,"400 W Kilbourn Avenue, Milwaukee, Wisconsin 53203",43°2?32?N 87°55?1?W,4/9/50,,,
1987-88,NBA,Milwaukee Bucks,Milwaukee Arena ,10783,"Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/U.S._Cellular_Arena,MECCA Arena,"400 W Kilbourn Avenue, Milwaukee, Wisconsin 53203",43°2?32?N 87°55?1?W,4/9/50,,,
1986-87,NBA,Milwaukee Bucks,Milwaukee Arena ,10783,"Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/U.S._Cellular_Arena,MECCA Arena,"400 W Kilbourn Avenue, Milwaukee, Wisconsin 53203",43°2?32?N 87°55?1?W,4/9/50,,,
1985-86,NBA,Milwaukee Bucks,Milwaukee Arena ,10783,"Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/U.S._Cellular_Arena,MECCA Arena,"400 W Kilbourn Avenue, Milwaukee, Wisconsin 53203",43°2?32?N 87°55?1?W,4/9/50,,,
1984-85,NBA,Milwaukee Bucks,Milwaukee Arena ,10783,"Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/U.S._Cellular_Arena,MECCA Arena,"400 W Kilbourn Avenue, Milwaukee, Wisconsin 53203",43°2?32?N 87°55?1?W,4/9/50,,,
1983-84,NBA,Milwaukee Bucks,Milwaukee Arena ,10783,"Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/U.S._Cellular_Arena,MECCA Arena,"400 W Kilbourn Avenue, Milwaukee, Wisconsin 53203",43°2?32?N 87°55?1?W,4/9/50,,,
1982-83,NBA,Milwaukee Bucks,Milwaukee Arena ,10783,"Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/U.S._Cellular_Arena,MECCA Arena,"400 W Kilbourn Avenue, Milwaukee, Wisconsin 53203",43°2?32?N 87°55?1?W,4/9/50,,,
1981-82,NBA,Milwaukee Bucks,Milwaukee Arena ,10783,"Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/U.S._Cellular_Arena,MECCA Arena,"400 W Kilbourn Avenue, Milwaukee, Wisconsin 53203",43°2?32?N 87°55?1?W,4/9/50,,,
1980-81,NBA,Milwaukee Bucks,Milwaukee Arena ,10783,"Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/U.S._Cellular_Arena,MECCA Arena,"400 W Kilbourn Avenue, Milwaukee, Wisconsin 53203",43°2?32?N 87°55?1?W,4/9/50,,,
1979-80,NBA,Milwaukee Bucks,Milwaukee Arena ,10783,"Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/U.S._Cellular_Arena,MECCA Arena,"400 W Kilbourn Avenue, Milwaukee, Wisconsin 53203",43°2?32?N 87°55?1?W,4/9/50,,,
1978-79,NBA,Milwaukee Bucks,Milwaukee Arena ,10783,"Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/U.S._Cellular_Arena,MECCA Arena,"400 W Kilbourn Avenue, Milwaukee, Wisconsin 53203",43°2?32?N 87°55?1?W,4/9/50,,,
1977-78,NBA,Milwaukee Bucks,Milwaukee Arena ,10783,"Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/U.S._Cellular_Arena,MECCA Arena,"400 W Kilbourn Avenue, Milwaukee, Wisconsin 53203",43°2?32?N 87°55?1?W,4/9/50,,,
1976-77,NBA,Milwaukee Bucks,Milwaukee Arena ,10783,"Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/U.S._Cellular_Arena,MECCA Arena,"400 W Kilbourn Avenue, Milwaukee, Wisconsin 53203",43°2?32?N 87°55?1?W,4/9/50,,,
1975-76,NBA,Milwaukee Bucks,Milwaukee Arena ,10783,"Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/U.S._Cellular_Arena,MECCA Arena,"400 W Kilbourn Avenue, Milwaukee, Wisconsin 53203",43°2?32?N 87°55?1?W,4/9/50,,,
1974-75,NBA,Milwaukee Bucks,Milwaukee Arena ,10783,"Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/U.S._Cellular_Arena,MECCA Arena,"400 W Kilbourn Avenue, Milwaukee, Wisconsin 53203",43°2?32?N 87°55?1?W,4/9/50,,,
1973-74,NBA,Milwaukee Bucks,Milwaukee Arena ,10783,"Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/U.S._Cellular_Arena,MECCA Arena,"400 W Kilbourn Avenue, Milwaukee, Wisconsin 53203",43°2?32?N 87°55?1?W,4/9/50,,,
1972-73,NBA,Milwaukee Bucks,Milwaukee Arena ,10783,"Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/U.S._Cellular_Arena,MECCA Arena,"400 W Kilbourn Avenue, Milwaukee, Wisconsin 53203",43°2?32?N 87°55?1?W,4/9/50,,,
1971-72,NBA,Milwaukee Bucks,Milwaukee Arena ,10783,"Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/U.S._Cellular_Arena,MECCA Arena,"400 W Kilbourn Avenue, Milwaukee, Wisconsin 53203",43°2?32?N 87°55?1?W,4/9/50,,,
1970-71,NBA,Milwaukee Bucks,Milwaukee Arena ,10783,"Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/U.S._Cellular_Arena,MECCA Arena,"400 W Kilbourn Avenue, Milwaukee, Wisconsin 53203",43°2?32?N 87°55?1?W,4/9/50,,,
1969-70,NBA,Milwaukee Bucks,Milwaukee Arena ,10783,"Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/U.S._Cellular_Arena,MECCA Arena,"400 W Kilbourn Avenue, Milwaukee, Wisconsin 53203",43°2?32?N 87°55?1?W,4/9/50,,,
1968-69,NBA,Milwaukee Bucks,Milwaukee Arena ,10783,"Milwaukee, Wisconsin",http://en.wikipedia.org/wiki/U.S._Cellular_Arena,MECCA Arena,"400 W Kilbourn Avenue, Milwaukee, Wisconsin 53203",43°2?32?N 87°55?1?W,4/9/50,,,
2012-13,NBA,Minnesota Timberwolves,Target Center,"19,356","Minneapolis, Minnesota",http://en.wikipedia.org/wiki/Target_Center,,"600 First Avenue North
Minneapolis, Minnesota 55403-1416",44°58?46?N 93°16?34?W,10/13/90,,,
2011-12,NBA,Minnesota Timberwolves,Target Center,"19,356","Minneapolis, Minnesota",http://en.wikipedia.org/wiki/Target_Center,,"600 First Avenue North
Minneapolis, Minnesota 55403-1416",44°58?46?N 93°16?34?W,10/13/90,,,
2010-11,NBA,Minnesota Timberwolves,Target Center,"19,356","Minneapolis, Minnesota",http://en.wikipedia.org/wiki/Target_Center,,"600 First Avenue North
Minneapolis, Minnesota 55403-1416",44°58?46?N 93°16?34?W,10/13/90,,,
2009-10,NBA,Minnesota Timberwolves,Target Center,"19,356","Minneapolis, Minnesota",http://en.wikipedia.org/wiki/Target_Center,,"600 First Avenue North
Minneapolis, Minnesota 55403-1416",44°58?46?N 93°16?34?W,10/13/90,,,
2008-09,NBA,Minnesota Timberwolves,Target Center,"19,356","Minneapolis, Minnesota",http://en.wikipedia.org/wiki/Target_Center,,"600 First Avenue North
Minneapolis, Minnesota 55403-1416",44°58?46?N 93°16?34?W,10/13/90,,,
2007-08,NBA,Minnesota Timberwolves,Target Center,"19,356","Minneapolis, Minnesota",http://en.wikipedia.org/wiki/Target_Center,,"600 First Avenue North
Minneapolis, Minnesota 55403-1416",44°58?46?N 93°16?34?W,10/13/90,,,
2006-07,NBA,Minnesota Timberwolves,Target Center,"19,356","Minneapolis, Minnesota",http://en.wikipedia.org/wiki/Target_Center,,"600 First Avenue North
Minneapolis, Minnesota 55403-1416",44°58?46?N 93°16?34?W,10/13/90,,,
2005-06,NBA,Minnesota Timberwolves,Target Center,"19,356","Minneapolis, Minnesota",http://en.wikipedia.org/wiki/Target_Center,,"600 First Avenue North
Minneapolis, Minnesota 55403-1416",44°58?46?N 93°16?34?W,10/13/90,,,
2004-05,NBA,Minnesota Timberwolves,Target Center,"19,356","Minneapolis, Minnesota",http://en.wikipedia.org/wiki/Target_Center,,"600 First Avenue North
Minneapolis, Minnesota 55403-1416",44°58?46?N 93°16?34?W,10/13/90,,,
2003-04,NBA,Minnesota Timberwolves,Target Center,"19,356","Minneapolis, Minnesota",http://en.wikipedia.org/wiki/Target_Center,,"600 First Avenue North
Minneapolis, Minnesota 55403-1416",44°58?46?N 93°16?34?W,10/13/90,,,
2002-03,NBA,Minnesota Timberwolves,Target Center,"19,356","Minneapolis, Minnesota",http://en.wikipedia.org/wiki/Target_Center,,"600 First Avenue North
Minneapolis, Minnesota 55403-1416",44°58?46?N 93°16?34?W,10/13/90,,,
2001-02,NBA,Minnesota Timberwolves,Target Center,"19,356","Minneapolis, Minnesota",http://en.wikipedia.org/wiki/Target_Center,,"600 First Avenue North
Minneapolis, Minnesota 55403-1416",44°58?46?N 93°16?34?W,10/13/90,,,
2000-01,NBA,Minnesota Timberwolves,Target Center,"19,356","Minneapolis, Minnesota",http://en.wikipedia.org/wiki/Target_Center,,"600 First Avenue North
Minneapolis, Minnesota 55403-1416",44°58?46?N 93°16?34?W,10/13/90,,,
1999-00,NBA,Minnesota Timberwolves,Target Center,"19,356","Minneapolis, Minnesota",http://en.wikipedia.org/wiki/Target_Center,,"600 First Avenue North
Minneapolis, Minnesota 55403-1416",44°58?46?N 93°16?34?W,10/13/90,,,
1998-99,NBA,Minnesota Timberwolves,Target Center,"19,356","Minneapolis, Minnesota",http://en.wikipedia.org/wiki/Target_Center,,"600 First Avenue North
Minneapolis, Minnesota 55403-1416",44°58?46?N 93°16?34?W,10/13/90,,,
1997-98,NBA,Minnesota Timberwolves,Target Center,"19,356","Minneapolis, Minnesota",http://en.wikipedia.org/wiki/Target_Center,,"600 First Avenue North
Minneapolis, Minnesota 55403-1416",44°58?46?N 93°16?34?W,10/13/90,,,
1996-97,NBA,Minnesota Timberwolves,Target Center,"19,356","Minneapolis, Minnesota",http://en.wikipedia.org/wiki/Target_Center,,"600 First Avenue North
Minneapolis, Minnesota 55403-1416",44°58?46?N 93°16?34?W,10/13/90,,,
1995-96,NBA,Minnesota Timberwolves,Target Center,"19,356","Minneapolis, Minnesota",http://en.wikipedia.org/wiki/Target_Center,,"600 First Avenue North
Minneapolis, Minnesota 55403-1416",44°58?46?N 93°16?34?W,10/13/90,,,
1994-95,NBA,Minnesota Timberwolves,Target Center,"19,356","Minneapolis, Minnesota",http://en.wikipedia.org/wiki/Target_Center,,"600 First Avenue North
Minneapolis, Minnesota 55403-1416",44°58?46?N 93°16?34?W,10/13/90,,,
1993-94,NBA,Minnesota Timberwolves,Target Center,"19,356","Minneapolis, Minnesota",http://en.wikipedia.org/wiki/Target_Center,,"600 First Avenue North
Minneapolis, Minnesota 55403-1416",44°58?46?N 93°16?34?W,10/13/90,,,
1992-93,NBA,Minnesota Timberwolves,Target Center,"19,356","Minneapolis, Minnesota",http://en.wikipedia.org/wiki/Target_Center,,"600 First Avenue North
Minneapolis, Minnesota 55403-1416",44°58?46?N 93°16?34?W,10/13/90,,,
1991-92,NBA,Minnesota Timberwolves,Target Center,"19,356","Minneapolis, Minnesota",http://en.wikipedia.org/wiki/Target_Center,,"600 First Avenue North
Minneapolis, Minnesota 55403-1416",44°58?46?N 93°16?34?W,10/13/90,,,
1990-91,NBA,Minnesota Timberwolves,Target Center,"19,356","Minneapolis, Minnesota",http://en.wikipedia.org/wiki/Target_Center,,"600 First Avenue North
Minneapolis, Minnesota 55403-1416",44°58?46?N 93°16?34?W,10/13/90,,,
1989-90,NBA,Minnesota Timberwolves,Hubert H. Humphrey Metrodome,"50,000","Minneapolis, Minnesota",http://en.wikipedia.org/wiki/Hubert_H._Humphrey_Metrodome,,"900 South 5th Street
Minneapolis, Minnesota 55415",44°58?26?N 93°15?29?W,4/3/82,,,
2012-13,NBA,New Orleans Hornets,New Orleans Arena,"17,188","New Orleans, Louisiana",http://en.wikipedia.org/wiki/New_Orleans_Arena,,"1501 Girod Street
New Orleans, Louisiana 70113",29°56?56?N 90°4?55?W,19-Oct-99,,,
2011-12,NBA,New Orleans Hornets,New Orleans Arena,"17,188","New Orleans, Louisiana",http://en.wikipedia.org/wiki/New_Orleans_Arena,,"1501 Girod Street
New Orleans, Louisiana 70113",29°56?56?N 90°4?55?W,19-Oct-99,,,
2010-11,NBA,New Orleans Hornets,New Orleans Arena,"17,188","New Orleans, Louisiana",http://en.wikipedia.org/wiki/New_Orleans_Arena,,"1501 Girod Street
New Orleans, Louisiana 70113",29°56?56?N 90°4?55?W,19-Oct-99,,,
2009-10,NBA,New Orleans Hornets,New Orleans Arena,"17,188","New Orleans, Louisiana",http://en.wikipedia.org/wiki/New_Orleans_Arena,,"1501 Girod Street
New Orleans, Louisiana 70113",29°56?56?N 90°4?55?W,19-Oct-99,,,
2008-09,NBA,New Orleans Hornets,New Orleans Arena,"17,188","New Orleans, Louisiana",http://en.wikipedia.org/wiki/New_Orleans_Arena,,"1501 Girod Street
New Orleans, Louisiana 70113",29°56?56?N 90°4?55?W,19-Oct-99,,,
2007-08,NBA,New Orleans Hornets,New Orleans Arena,"17,188","New Orleans, Louisiana",http://en.wikipedia.org/wiki/New_Orleans_Arena,,"1501 Girod Street
New Orleans, Louisiana 70113",29°56?56?N 90°4?55?W,19-Oct-99,,,
2006-07,NBA,New Orleans/Oklahoma City Hornets,Ford Center,"19,164","Oklahoma City, Oklahoma",http://en.wikipedia.org/wiki/Chesapeake_Energy_Arena,,"100 West Reno Avenue, Oklahoma City, OK 73102",35°27?48?N 97°30?54?W,6/8/02,,,
2005-06,NBA,New Orleans/Oklahoma City Hornets,Ford Center,"19,164","Oklahoma City, Oklahoma",http://en.wikipedia.org/wiki/Chesapeake_Energy_Arena,,"100 West Reno Avenue, Oklahoma City, OK 73102",35°27?48?N 97°30?54?W,6/8/02,,,
2004-05,NBA,New Orleans Hornets,New Orleans Arena,"17,188","New Orleans, Louisiana",http://en.wikipedia.org/wiki/New_Orleans_Arena,,"1501 Girod Street
New Orleans, Louisiana 70113",29°56?56?N 90°4?55?W,19-Oct-99,,,
2003-04,NBA,New Orleans Hornets,New Orleans Arena,"17,188","New Orleans, Louisiana",http://en.wikipedia.org/wiki/New_Orleans_Arena,,"1501 Girod Street
New Orleans, Louisiana 70113",29°56?56?N 90°4?55?W,19-Oct-99,,,
2002-03,NBA,New Orleans Hornets,New Orleans Arena,"17,188","New Orleans, Louisiana",http://en.wikipedia.org/wiki/New_Orleans_Arena,,"1501 Girod Street
New Orleans, Louisiana 70113",29°56?56?N 90°4?55?W,19-Oct-99,,,
2001-02,NBA,Charlotte Hornets,Charlotte Coliseum,"24,042","Charlotte, North Carolina",http://en.wikipedia.org/wiki/Charlotte_Coliseum,,"100 Paul Buck Boulevard
Charlotte, North Carolina 28266",35°11?11?N 80°54?46?W,8/11/88,10/26/05,6/3/07,
2000-01,NBA,Charlotte Hornets,Charlotte Coliseum,"24,042","Charlotte, North Carolina",http://en.wikipedia.org/wiki/Charlotte_Coliseum,,"100 Paul Buck Boulevard
Charlotte, North Carolina 28266",35°11?11?N 80°54?46?W,8/11/88,10/26/05,6/3/07,
1999-00,NBA,Charlotte Hornets,Charlotte Coliseum,"24,042","Charlotte, North Carolina",http://en.wikipedia.org/wiki/Charlotte_Coliseum,,"100 Paul Buck Boulevard
Charlotte, North Carolina 28266",35°11?11?N 80°54?46?W,8/11/88,10/26/05,6/3/07,
1998-99,NBA,Charlotte Hornets,Charlotte Coliseum,"24,042","Charlotte, North Carolina",http://en.wikipedia.org/wiki/Charlotte_Coliseum,,"100 Paul Buck Boulevard
Charlotte, North Carolina 28266",35°11?11?N 80°54?46?W,8/11/88,10/26/05,6/3/07,
1997-98,NBA,Charlotte Hornets,Charlotte Coliseum,"24,042","Charlotte, North Carolina",http://en.wikipedia.org/wiki/Charlotte_Coliseum,,"100 Paul Buck Boulevard
Charlotte, North Carolina 28266",35°11?11?N 80°54?46?W,8/11/88,10/26/05,6/3/07,
1996-97,NBA,Charlotte Hornets,Charlotte Coliseum,"24,042","Charlotte, North Carolina",http://en.wikipedia.org/wiki/Charlotte_Coliseum,,"100 Paul Buck Boulevard
Charlotte, North Carolina 28266",35°11?11?N 80°54?46?W,8/11/88,10/26/05,6/3/07,
