Player,Team,Agency,Primary_Agent,Secondary_Agent,2011_2012_Salary,Id.Date,Draftexpress_Player_Bio_URL,Draftexpress_Comprehensive_Player_Stats_UR,Draftexpress_Agent_URL,Draftexpress_Team_URL
Arnett Moultrie,,No Affiliated Agency,Derek Lafayette,,$0.00,6/30/2012,http://draftexpress.com/profile/Arnett-Moultrie-5754/,http://draftexpress.com/profile/Arnett-Moultrie-5754/stats,http://draftexpress.com/agents/agency/NO-AFFILIATED-AGENCY-0/,
Ashton Gibbs,,ASM Sports,Andy Miller,,$0.00,6/30/2012,http://draftexpress.com/profile/Ashton-Gibbs-6328/,http://draftexpress.com/profile/Ashton-Gibbs-6328/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,
Ater Majok,Lakers,SIG Sports,Michael Lelchitski,,$0.00,6/30/2012,http://draftexpress.com/profile/Ater-Majok-5255/,http://draftexpress.com/profile/Ater-Majok-5255/stats,http://draftexpress.com/agents/agency/SIG-Sports-105/,http://draftexpress.com/clubhouse/Lakers-28/
Augusto Cesar Lima,,Lagardere Unlimited,Dan Fegan,,$0.00,6/30/2012,http://draftexpress.com/profile/Augusto-Cesar-Lima-5131/,http://draftexpress.com/profile/Augusto-Cesar-Lima-5131/stats,http://draftexpress.com/agents/agency/Lagardere-Unlimited-90/,
Austin Rivers,Hornets,FAME,David Falk,,$0.00,6/30/2012,http://draftexpress.com/profile/Austin-Rivers-5743/,http://draftexpress.com/profile/Austin-Rivers-5743/stats,http://draftexpress.com/agents/agency/FAME-44/,http://draftexpress.com/clubhouse/-0/
Axel Toupane,,Comsport,Bouna Ndiaye,,$0.00,6/30/2012,http://draftexpress.com/profile/Axel-Toupane-40291/,http://draftexpress.com/profile/Axel-Toupane-40291/stats,http://draftexpress.com/agents/agency/Comsport-25/,
Ben Uzoh,Raptors,BDA Sports,Ugo Udezue,,$0.00,6/30/2012,http://draftexpress.com/profile/Ben-Uzoh-5838/,http://draftexpress.com/profile/Ben-Uzoh-5838/stats,http://draftexpress.com/agents/agency/BDA-Sports-2/,http://draftexpress.com/clubhouse/Raptors-5/
Bernard James,,Rogue Sports,Happy Walters,,$0.00,6/30/2012,http://draftexpress.com/profile/Bernard-James-6515/,http://draftexpress.com/profile/Bernard-James-6515/stats,http://draftexpress.com/agents/agency/Rogue-Sports-93/,
Birkan Batuk,,Octagon,Alex Saratsis,,$0.00,6/30/2012,http://draftexpress.com/profile/Birkan-Batuk-6200/,http://draftexpress.com/profile/Birkan-Batuk-6200/stats,http://draftexpress.com/agents/agency/Octagon-10/,
Bobby Simmons,Clippers,Priority Sports,Mark Bartelstein,Brad Ames,$0.00,6/30/2012,http://draftexpress.com/profile/Bobby-Simmons-4340/,http://draftexpress.com/profile/Bobby-Simmons-4340/stats,http://draftexpress.com/agents/agency/Priority-Sports-11/,http://draftexpress.com/clubhouse/Clippers-27/
Bojan Bogdanovic,Nets,Pinnacle Management,Marc Cornstein,,$0.00,6/30/2012,http://draftexpress.com/profile/Bojan-Bogdanovic-1104/,http://draftexpress.com/profile/Bojan-Bogdanovic-1104/stats,http://draftexpress.com/agents/agency/Pinnacle-Management-31/,http://draftexpress.com/clubhouse/Nets-2/
Bradford Burgess,,Interperformances,Ronald Shade,,$0.00,6/30/2012,http://draftexpress.com/profile/Bradford-Burgess-6495/,http://draftexpress.com/profile/Bradford-Burgess-6495/stats,http://draftexpress.com/agents/agency/Interperformances-9/,
Cameron Moore,,Rogue Sports,Happy Walters,,$0.00,6/30/2012,http://draftexpress.com/profile/Cameron-Moore-16186/,http://draftexpress.com/profile/Cameron-Moore-16186/stats,http://draftexpress.com/agents/agency/Rogue-Sports-93/,
Carlon Brown,,Stratosphere Sports,Todd Eley,,$0.00,6/30/2012,http://draftexpress.com/profile/Carlon-Brown-20989/,http://draftexpress.com/profile/Carlon-Brown-20989/stats,http://draftexpress.com/agents/agency/Stratosphere-Sports-42/,
Charlie Westbrook,,Reid Entertainment,Michael Whitaker,,$0.00,6/30/2012,http://draftexpress.com/profile/Charlie-Westbrook-17339/,http://draftexpress.com/profile/Charlie-Westbrook-17339/stats,http://draftexpress.com/agents/agency/Reid-Entertainment-47/,
Chris Douglas-Roberts,Bucks,Creative Artists Agency,Leon Rose,,$0.00,6/30/2012,http://draftexpress.com/profile/Chris-Douglas-Roberts-506/,http://draftexpress.com/profile/Chris-Douglas-Roberts-506/stats,http://draftexpress.com/agents/agency/Creative-Artists-Agency-3/,http://draftexpress.com/clubhouse/Bucks-10/
Chu Chu Maduabum,Nuggets,BDA Sports,Ugo Udezue,,$0.00,6/30/2012,http://draftexpress.com/profile/Chu Chu-Maduabum-6398/,http://draftexpress.com/profile/Chu Chu-Maduabum-6398/stats,http://draftexpress.com/agents/agency/BDA-Sports-2/,http://draftexpress.com/clubhouse/Nuggets-21/
Damian Lillard,Trailblazers,Goodwin Sports Management,Aaron Goodwin,,$0.00,6/30/2012,http://draftexpress.com/profile/Damian-Lillard-6152/,http://draftexpress.com/profile/Damian-Lillard-6152/stats,http://draftexpress.com/agents/agency/Goodwin-Sports-Management-7/,http://draftexpress.com/clubhouse/-0/
Dario Hunt,,Premier Sports,Greg Nunn,,$0.00,6/30/2012,http://draftexpress.com/profile/Dario-Hunt-6498/,http://draftexpress.com/profile/Dario-Hunt-6498/stats,http://draftexpress.com/agents/agency/Premier-Sports-114/,
Dario Saric,,Self,SELF,,$0.00,6/30/2012,http://draftexpress.com/profile/Dario-Saric-5706/,http://draftexpress.com/profile/Dario-Saric-5706/stats,http://draftexpress.com/agents/agency/Self-82/,
Darius Miller,,The Neustadt Group,Doug Neustadt,,$0.00,6/30/2012,http://draftexpress.com/profile/Darius-Miller-5260/,http://draftexpress.com/profile/Darius-Miller-5260/stats,http://draftexpress.com/agents/agency/The-Neustadt-Group-26/,
Darryl Bryant,,Walton Sports,Jared Hodges,,$0.00,6/30/2012,http://draftexpress.com/profile/Darryl-Bryant-16499/,http://draftexpress.com/profile/Darryl-Bryant-16499/stats,http://draftexpress.com/agents/agency/Walton-Sports-109/,
David Jelinek,,PP Group,Phillip Parun,,$0.00,6/30/2012,http://draftexpress.com/profile/David-Jelinek-1348/,http://draftexpress.com/profile/David-Jelinek-1348/stats,http://draftexpress.com/agents/agency/PP-Group-110/,
David Loubeau,,Walton Sports,Jared Hodges,Austin Walton,$0.00,6/30/2012,http://draftexpress.com/profile/David-Loubeau-6483/,http://draftexpress.com/profile/David-Loubeau-6483/stats,http://draftexpress.com/agents/agency/Walton-Sports-109/,
Davis Bertans,Spurs,Entersport,Marc Fleisher,,$0.00,6/30/2012,http://draftexpress.com/profile/Davis-Bertans-6320/,http://draftexpress.com/profile/Davis-Bertans-6320/stats,http://draftexpress.com/agents/agency/Entersport-21/,http://draftexpress.com/clubhouse/Spurs-20/
Dee Bost,,No Affiliated Agency,Max Ergul,,$0.00,6/30/2012,http://draftexpress.com/profile/Dee-Bost-5877/,http://draftexpress.com/profile/Dee-Bost-5877/stats,http://draftexpress.com/agents/agency/NO-AFFILIATED-AGENCY-0/,
Deividas Dulkys,,Entersport,Marc Fleisher,,$0.00,6/30/2012,http://draftexpress.com/profile/Deividas-Dulkys-19920/,http://draftexpress.com/profile/Deividas-Dulkys-19920/stats,http://draftexpress.com/agents/agency/Entersport-21/,
Dejan Musli,,BeoBasket,Misko Raznatovic,,$0.00,6/30/2012,http://draftexpress.com/profile/Dejan-Musli-1405/,http://draftexpress.com/profile/Dejan-Musli-1405/stats,http://draftexpress.com/agents/agency/BeoBasket-53/,
Devon Van Oostrum,,ASM Sports,Andy Miller,,$0.00,6/30/2012,http://draftexpress.com/profile/Devon-Van-Oostrum-6110/,http://draftexpress.com/profile/Devon-Van-Oostrum-6110/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,
Dion Waiters,,Landmark Sports Agency,Rob Pelinka,,$0.00,6/30/2012,http://draftexpress.com/profile/Dion-Waiters-5738/,http://draftexpress.com/profile/Dion-Waiters-5738/stats,http://draftexpress.com/agents/agency/Landmark-Sports-Agency-71/,
Dominic Cheek,,Rogue Sports,Happy Walters,,$0.00,6/30/2012,http://draftexpress.com/profile/Dominic-Cheek-5240/,http://draftexpress.com/profile/Dominic-Cheek-5240/stats,http://draftexpress.com/agents/agency/Rogue-Sports-93/,
Dominique Ferguson,,Evolution Group,Brian Samuels,,$0.00,6/30/2012,http://draftexpress.com/profile/Dominique-Ferguson-5716/,http://draftexpress.com/profile/Dominique-Ferguson-5716/stats,http://draftexpress.com/agents/agency/Evolution-Group-133/,
Dominique Sutton,,Wasserman Media Group,Makhtar Ndiaye,,$0.00,6/30/2012,http://draftexpress.com/profile/Dominique-Sutton-18291/,http://draftexpress.com/profile/Dominique-Sutton-18291/stats,http://draftexpress.com/agents/agency/Wasserman-Media-Group-14/,
Donatas Motiejunas,Rockets,Interperformances,Herb Rudoy,Luciano Capicchioni,$0.00,6/30/2012,http://draftexpress.com/profile/Donatas-Motiejunas-1300/,http://draftexpress.com/profile/Donatas-Motiejunas-1300/stats,http://draftexpress.com/agents/agency/Interperformances-9/,http://draftexpress.com/clubhouse/Rockets-17/
Doron Lamb,,Wasserman Media Group,Arn Tellem,,$0.00,6/30/2012,http://draftexpress.com/profile/Doron-Lamb-5213/,http://draftexpress.com/profile/Doron-Lamb-5213/stats,http://draftexpress.com/agents/agency/Wasserman-Media-Group-14/,
Draymond Green,,Interperformances,Ronald Shade,,$0.00,6/30/2012,http://draftexpress.com/profile/Draymond-Green-5859/,http://draftexpress.com/profile/Draymond-Green-5859/stats,http://draftexpress.com/agents/agency/Interperformances-9/,
Dusan Cantekin,,BeoBasket,Misko Raznatovic,,$0.00,6/30/2012,http://draftexpress.com/profile/Dusan-Cantekin-6360/,http://draftexpress.com/profile/Dusan-Cantekin-6360/stats,http://draftexpress.com/agents/agency/BeoBasket-53/,
Earl Boykins,Rockets,Mark Termini Associates Inc.,Mark Termini,,$0.00,6/30/2012,http://draftexpress.com/profile/Earl-Boykins-1759/,http://draftexpress.com/profile/Earl-Boykins-1759/stats,http://draftexpress.com/agents/agency/Mark-Termini-Associates-Inc.-72/,http://draftexpress.com/clubhouse/Rockets-17/
Eli Holman,,Rize Management,Scott Nichols,,$0.00,6/30/2012,http://draftexpress.com/profile/Eli-Holman-6231/,http://draftexpress.com/profile/Eli-Holman-6231/stats,http://draftexpress.com/agents/agency/Rize-Management-75/,
Erazem Lorbek,Spurs,ProTalent,Maurizio Balducci,Doug Neustadt,$0.00,6/30/2012,http://draftexpress.com/profile/Erazem-Lorbek-30/,http://draftexpress.com/profile/Erazem-Lorbek-30/stats,http://draftexpress.com/agents/agency/ProTalent-52/,http://draftexpress.com/clubhouse/Spurs-20/
Evan Fournier,,Comsport,Bouna Ndiaye,,$0.00,6/30/2012,http://draftexpress.com/profile/Evan-Fournier-5719/,http://draftexpress.com/profile/Evan-Fournier-5719/stats,http://draftexpress.com/agents/agency/Comsport-25/,
Evangelos Mantzaris,,No Affiliated Agency,U1st,,$0.00,6/30/2012,http://draftexpress.com/profile/Evangelos-Mantzaris-40119/,http://draftexpress.com/profile/Evangelos-Mantzaris-40119/stats,http://draftexpress.com/agents/agency/NO-AFFILIATED-AGENCY-0/,
Fab Melo,,Wasserman Media Group,Arn Tellem,,$0.00,6/30/2012,http://draftexpress.com/profile/Fab-Melo-5715/,http://draftexpress.com/profile/Fab-Melo-5715/stats,http://draftexpress.com/agents/agency/Wasserman-Media-Group-14/,
Festus Ezeli,,BDA Sports,Ugo Udezue,,$0.00,6/30/2012,http://draftexpress.com/profile/Festus-Ezeli-5774/,http://draftexpress.com/profile/Festus-Ezeli-5774/stats,http://draftexpress.com/agents/agency/BDA-Sports-2/,
Francisco Elson,76ers,BDA Sports,Calvin Andrews,,$0.00,6/30/2012,http://draftexpress.com/profile/Francisco-Elson-2356/,http://draftexpress.com/profile/Francisco-Elson-2356/stats,http://draftexpress.com/agents/agency/BDA-Sports-2/,http://draftexpress.com/clubhouse/76-ers-4/
Furkan Aldemir,,BeoBasket,Misko Raznatovic,,$0.00,6/30/2012,http://draftexpress.com/profile/Furkan-Aldemir-6146/,http://draftexpress.com/profile/Furkan-Aldemir-6146/stats,http://draftexpress.com/agents/agency/BeoBasket-53/,
Garrett Stutz,,Excel Sports Management,Sean Kennedy,,$0.00,6/30/2012,http://draftexpress.com/profile/Garrett-Stutz-16420/,http://draftexpress.com/profile/Garrett-Stutz-16420/stats,http://draftexpress.com/agents/agency/Excel-Sports-Management-5/,
Gerald Robinson,,ASM Sports,Andrew Vye,,$0.00,6/30/2012,http://draftexpress.com/profile/Gerald-Robinson-6500/,http://draftexpress.com/profile/Gerald-Robinson-6500/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,
Greg Mangano,,Entersport,Marc Fleisher,,$0.00,6/30/2012,http://draftexpress.com/profile/Greg-Mangano-6492/,http://draftexpress.com/profile/Greg-Mangano-6492/stats,http://draftexpress.com/agents/agency/Entersport-21/,
Hamed Haddadi,Grizzlies,Pinnacle Management,Marc Cornstein,,$0.00,6/30/2012,http://draftexpress.com/profile/Hamed-Haddadi-5511/,http://draftexpress.com/profile/Hamed-Haddadi-5511/stats,http://draftexpress.com/agents/agency/Pinnacle-Management-31/,http://draftexpress.com/clubhouse/Grizzlies-18/
Harrison Barnes,Warriors,24/7 Sports Management,Jeffrey Wechsler,,$0.00,6/30/2012,http://draftexpress.com/profile/Harrison-Barnes-5705/,http://draftexpress.com/profile/Harrison-Barnes-5705/stats,http://draftexpress.com/agents/agency/24-7-Sports-Management-68/,http://draftexpress.com/clubhouse/-0/
Henry Sims,,Stratosphere Sports,Todd Eley,,$0.00,6/30/2012,http://draftexpress.com/profile/Henry-Sims-1326/,http://draftexpress.com/profile/Henry-Sims-1326/stats,http://draftexpress.com/agents/agency/Stratosphere-Sports-42/,
Hollis Thompson,,Original Creative Representation,Seth Cohen,,$0.00,6/30/2012,http://draftexpress.com/profile/Hollis-Thompson-5823/,http://draftexpress.com/profile/Hollis-Thompson-5823/stats,http://draftexpress.com/agents/agency/Original-Creative-Representation-126/,
Ilkan Karaman,Nets,BeoBasket,Misko Raznatovic,,$0.00,6/30/2012,http://draftexpress.com/profile/Ilkan-Karaman-6165/,http://draftexpress.com/profile/Ilkan-Karaman-6165/stats,http://draftexpress.com/agents/agency/BeoBasket-53/,http://draftexpress.com/clubhouse/-0/
Jae Crowder,,Alliance Sports Management,Glenn Schwartzman,,$0.00,6/30/2012,http://draftexpress.com/profile/Jae-Crowder-10084/,http://draftexpress.com/profile/Jae-Crowder-10084/stats,http://draftexpress.com/agents/agency/Alliance-Sports-Management--27/,
Jakub Parzenski,,Championship Sports,Kenny Grant,Mike Main,$0.00,6/30/2012,http://draftexpress.com/profile/Jakub-Parzenski-39880/,http://draftexpress.com/profile/Jakub-Parzenski-39880/stats,http://draftexpress.com/agents/agency/Championship-Sports-41/,
Jakub Wojciechowski,,Zucker International,Guy Zucker,,$0.00,6/30/2012,http://draftexpress.com/profile/Jakub-Wojciechowski-1349/,http://draftexpress.com/profile/Jakub-Wojciechowski-1349/stats,http://draftexpress.com/agents/agency/Zucker-International-30/,
James Birsen,,BeoBasket,Misko Raznatovic,,$0.00,6/30/2012,http://draftexpress.com/profile/James-Birsen-6426/,http://draftexpress.com/profile/James-Birsen-6426/stats,http://draftexpress.com/agents/agency/BeoBasket-53/,
JaMychal Green,,Ariston Group,Michael Hodges,,$0.00,6/30/2012,http://draftexpress.com/profile/JaMychal-Green-5124/,http://draftexpress.com/profile/JaMychal-Green-5124/stats,http://draftexpress.com/agents/agency/Ariston-Group-123/,
Jared Cunningham,,Excel Sports Management,Sam Goldfeder,,$0.00,6/30/2012,http://draftexpress.com/profile/Jared-Cunningham-6484/,http://draftexpress.com/profile/Jared-Cunningham-6484/stats,http://draftexpress.com/agents/agency/Excel-Sports-Management-5/,
Jared Sullinger,Celtics,FAME,David Falk,,$0.00,6/30/2012,http://draftexpress.com/profile/Jared-Sullinger-5029/,http://draftexpress.com/profile/Jared-Sullinger-5029/stats,http://draftexpress.com/agents/agency/FAME-44/,http://draftexpress.com/clubhouse/-0/
Jarrod Jones,,Walton Sports,Austin Walton,Jared Hodges,$0.00,6/30/2012,http://draftexpress.com/profile/Jarrod-Jones-5784/,http://draftexpress.com/profile/Jarrod-Jones-5784/stats,http://draftexpress.com/agents/agency/Walton-Sports-109/,
Jeff Green,Celtics,FAME,David Falk,,$0.00,6/30/2012,http://draftexpress.com/profile/Jeff-Green-368/,http://draftexpress.com/profile/Jeff-Green-368/stats,http://draftexpress.com/agents/agency/FAME-44/,http://draftexpress.com/clubhouse/Celtics-1/
Jeff Taylor,,BDA Sports,Todd Ramasar,,$0.00,6/30/2012,http://draftexpress.com/profile/Jeff-Taylor-1351/,http://draftexpress.com/profile/Jeff-Taylor-1351/stats,http://draftexpress.com/agents/agency/BDA-Sports-2/,
Jeremy Lamb,,Excel Sports Management,Jeff Schwartz,,$0.00,6/30/2012,http://draftexpress.com/profile/Jeremy-Lamb-6380/,http://draftexpress.com/profile/Jeremy-Lamb-6380/stats,http://draftexpress.com/agents/agency/Excel-Sports-Management-5/,
Jesse Sanders,,SportStars,Sam Porter,,$0.00,6/30/2012,http://draftexpress.com/profile/Jesse-Sanders-19122/,http://draftexpress.com/profile/Jesse-Sanders-19122/stats,http://draftexpress.com/agents/agency/SportStars-79/,
Joel Przybilla,Trailblazers,BDA Sports,Bill Duffy,,$0.00,6/30/2012,http://draftexpress.com/profile/Joel-Przybilla-4001/,http://draftexpress.com/profile/Joel-Przybilla-4001/stats,http://draftexpress.com/agents/agency/BDA-Sports-2/,http://draftexpress.com/clubhouse/Trailblazers-23/
Joffrey Lauvergne,,Arete Sports Agency,Andre Buck,,$0.00,6/30/2012,http://draftexpress.com/profile/Joffrey-Lauvergne-6304/,http://draftexpress.com/profile/Joffrey-Lauvergne-6304/stats,http://draftexpress.com/agents/agency/Arete-Sports-Agency-136/,
John Henson,,Williams & Connolly,Jim Tanner,,$0.00,6/30/2012,http://draftexpress.com/profile/John-Henson-5236/,http://draftexpress.com/profile/John-Henson-5236/stats,http://draftexpress.com/agents/agency/Williams-&-Connolly-15/,
John Jenkins,,BDA Sports,Bill Duffy,,$0.00,6/30/2012,http://draftexpress.com/profile/John-Jenkins-5826/,http://draftexpress.com/profile/John-Jenkins-5826/stats,http://draftexpress.com/agents/agency/BDA-Sports-2/,
John Shurna,,Priority Sports,Brad Ames,,$0.00,6/30/2012,http://draftexpress.com/profile/John-Shurna-5726/,http://draftexpress.com/profile/John-Shurna-5726/stats,http://draftexpress.com/agents/agency/Priority-Sports-11/,
Jon Diebler,Trailblazers,Octagon,Lance Young,,$0.00,6/30/2012,http://draftexpress.com/profile/Jon-Diebler-1410/,http://draftexpress.com/profile/Jon-Diebler-1410/stats,http://draftexpress.com/agents/agency/Octagon-10/,http://draftexpress.com/clubhouse/Trailblazers-23/
Jonas Bergstedt,,No Affiliated Agency,Benjamin Stevic,,$0.00,6/30/2012,http://draftexpress.com/profile/Jonas-Bergstedt-47487/,http://draftexpress.com/profile/Jonas-Bergstedt-47487/stats,http://draftexpress.com/agents/agency/NO-AFFILIATED-AGENCY-0/,
Jonas Valanciunas,Raptors,East Players,Sarunas Broga,Leon Rose,$0.00,6/30/2012,http://draftexpress.com/profile/Jonas-Valanciunas-5622/,http://draftexpress.com/profile/Jonas-Valanciunas-5622/stats,http://draftexpress.com/agents/agency/East-Players-89/,http://draftexpress.com/clubhouse/Raptors-5/
Jordan Taylor,,Wasserman Media Group,Arn Tellem,,$0.00,6/30/2012,http://draftexpress.com/profile/Jordan-Taylor-6358/,http://draftexpress.com/profile/Jordan-Taylor-6358/stats,http://draftexpress.com/agents/agency/Wasserman-Media-Group-14/,
Jordan Theodore,,Athlete Advocates,Jeffrey Dobin,Ryan Scarpa,$0.00,6/30/2012,http://draftexpress.com/profile/Jordan-Theodore-17426/,http://draftexpress.com/profile/Jordan-Theodore-17426/stats,http://draftexpress.com/agents/agency/Athlete-Advocates-119/,
Jorge Gutierrez,,Wasserman Media Group,Arn Tellem,,$0.00,6/30/2012,http://draftexpress.com/profile/Jorge-Gutierrez-20736/,http://draftexpress.com/profile/Jorge-Gutierrez-20736/stats,http://draftexpress.com/agents/agency/Wasserman-Media-Group-14/,
Josep Franch,,Xpheres,Igor Crespo,,$0.00,6/30/2012,http://draftexpress.com/profile/Josep-Franch-5132/,http://draftexpress.com/profile/Josep-Franch-5132/stats,http://draftexpress.com/agents/agency/Xpheres-107/,
Julian Mavunga,,No Affiliated Agency,Johnny Foster,,$0.00,6/30/2012,http://draftexpress.com/profile/Julian-Mavunga-18821/,http://draftexpress.com/profile/Julian-Mavunga-18821/stats,http://draftexpress.com/agents/agency/NO-AFFILIATED-AGENCY-0/,
Justin Hamilton,,ASM Sports,Justin Zanik,,$0.00,6/30/2012,http://draftexpress.com/profile/Justin-Hamilton-19074/,http://draftexpress.com/profile/Justin-Hamilton-19074/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,
Keith Wright,,Excel Sports Management,Derrick Powell,,$0.00,6/30/2012,http://draftexpress.com/profile/Keith-Wright-6494/,http://draftexpress.com/profile/Keith-Wright-6494/stats,http://draftexpress.com/agents/agency/Excel-Sports-Management-5/,
Kelenna Azubuike,Mavericks,Excel Sports Management,Sam Goldfeder,,$0.00,6/30/2012,http://draftexpress.com/profile/Kelenna-Azubuike-124/,http://draftexpress.com/profile/Kelenna-Azubuike-124/stats,http://draftexpress.com/agents/agency/Excel-Sports-Management-5/,http://draftexpress.com/clubhouse/Mavericks-16/
Kendall Marshall,,Octagon,Alex Saratsis,,$0.00,6/30/2012,http://draftexpress.com/profile/Kendall-Marshall-5095/,http://draftexpress.com/profile/Kendall-Marshall-5095/stats,http://draftexpress.com/agents/agency/Octagon-10/,
Kendrick Perkins,Thunder,Wasserman Media Group,Arn Tellem,,$0.00,6/30/2012,http://draftexpress.com/profile/Kendrick-Perkins-3919/,http://draftexpress.com/profile/Kendrick-Perkins-3919/stats,http://draftexpress.com/agents/agency/Wasserman-Media-Group-14/,http://draftexpress.com/clubhouse/Thunder-24/
Kenny Frease,,Worldwide Hoops,Justin Haynes,,$0.00,6/30/2012,http://draftexpress.com/profile/Kenny-Frease-5534/,http://draftexpress.com/profile/Kenny-Frease-5534/stats,http://draftexpress.com/agents/agency/Worldwide-Hoops-120/,
Kenny Gabriel,,Rogue Sports,Happy Walters,,$0.00,6/30/2012,http://draftexpress.com/profile/Kenny-Gabriel-19022/,http://draftexpress.com/profile/Kenny-Gabriel-19022/stats,http://draftexpress.com/agents/agency/Rogue-Sports-93/,
Kent Bazemore,,Walton Sports,Austin Walton,,$0.00,6/30/2012,http://draftexpress.com/profile/Kent-Bazemore-6485/,http://draftexpress.com/profile/Kent-Bazemore-6485/stats,http://draftexpress.com/agents/agency/Walton-Sports-109/,
Kenyon Martin,Clippers,ASM Sports,Andy Miller,,$0.00,6/30/2012,http://draftexpress.com/profile/Kenyon-Martin-3444/,http://draftexpress.com/profile/Kenyon-Martin-3444/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,http://draftexpress.com/clubhouse/Clippers-27/
Kevin Murphy,,Octagon,Lance Young,,$0.00,6/30/2012,http://draftexpress.com/profile/Kevin-Murphy-17023/,http://draftexpress.com/profile/Kevin-Murphy-17023/stats,http://draftexpress.com/agents/agency/Octagon-10/,
Khris Middleton,,Excel Sports Management,Michael Lindeman,Jeff Schwartz,$0.00,6/30/2012,http://draftexpress.com/profile/Khris-Middleton-6332/,http://draftexpress.com/profile/Khris-Middleton-6332/stats,http://draftexpress.com/agents/agency/Excel-Sports-Management-5/,
Kim English,,Creative Artists Agency,Leon Rose,,$0.00,6/30/2012,http://draftexpress.com/profile/Kim-English-5730/,http://draftexpress.com/profile/Kim-English-5730/stats,http://draftexpress.com/agents/agency/Creative-Artists-Agency-3/,
Kostas Papanikolaou,,No Affiliated Agency,George Sfairopoulos,,$0.00,6/30/2012,http://draftexpress.com/profile/Kostas-Papanikolaou-6147/,http://draftexpress.com/profile/Kostas-Papanikolaou-6147/stats,http://draftexpress.com/agents/agency/NO-AFFILIATED-AGENCY-0/,
Kyle O'Quinn,,EBSA Sports,Alberto Ebanks,,$0.00,6/30/2012,http://draftexpress.com/profile/Kyle-O-Quinn-6516/,http://draftexpress.com/profile/Kyle-O-Quinn-6516/stats,http://draftexpress.com/agents/agency/EBSA-Sports-116/,
Kyle Singler,Pistons,Wasserman Media Group,Greg Lawrence,,$0.00,6/30/2012,http://draftexpress.com/profile/Kyle-Singler-1071/,http://draftexpress.com/profile/Kyle-Singler-1071/stats,http://draftexpress.com/agents/agency/Wasserman-Media-Group-14/,http://draftexpress.com/clubhouse/Pistons-8/
Leo Westermann,,BeoBasket,Pedja Materic,,$0.00,6/30/2012,http://draftexpress.com/profile/Leo-Westermann-6149/,http://draftexpress.com/profile/Leo-Westermann-6149/stats,http://draftexpress.com/agents/agency/BeoBasket-53/,
Leon Radosevic,,Excel Sports Management,Jeff Schwartz,,$0.00,6/30/2012,http://draftexpress.com/profile/Leon-Radosevic-5136/,http://draftexpress.com/profile/Leon-Radosevic-5136/stats,http://draftexpress.com/agents/agency/Excel-Sports-Management-5/,
Lester Hudson,Cavaliers,"Keith Glass, Inc.",Keith Glass,,$0.00,6/30/2012,http://draftexpress.com/profile/Lester-Hudson-5065/,http://draftexpress.com/profile/Lester-Hudson-5065/stats,"http://draftexpress.com/agents/agency/Keith-Glass,-Inc.-39/",http://draftexpress.com/clubhouse/Cavaliers-7/
Lucas Nogueira,,Lagardere Unlimited,Dan Fegan,,$0.00,6/30/2012,http://draftexpress.com/profile/Lucas-Nogueira-5957/,http://draftexpress.com/profile/Lucas-Nogueira-5957/stats,http://draftexpress.com/agents/agency/Lagardere-Unlimited-90/,
Luka Mitrovic,,Entersport,Marc Fleisher,,$0.00,6/30/2012,http://draftexpress.com/profile/Luka-Mitrovic-39938/,http://draftexpress.com/profile/Luka-Mitrovic-39938/stats,http://draftexpress.com/agents/agency/Entersport-21/,
Maalik Wayns,,ASM Sports,Andy Miller,,$0.00,6/30/2012,http://draftexpress.com/profile/Maalik-Wayns-5243/,http://draftexpress.com/profile/Maalik-Wayns-5243/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,
Marcus Banks,Hornets,Excel Sports Management,Mike Higgins,,$0.00,6/30/2012,http://draftexpress.com/profile/Marcus-Banks-1578/,http://draftexpress.com/profile/Marcus-Banks-1578/stats,http://draftexpress.com/agents/agency/Excel-Sports-Management-5/,http://draftexpress.com/clubhouse/Hornets-19/
Marcus Denmon,,BDA Sports,Todd Ramasar,,$0.00,6/30/2012,http://draftexpress.com/profile/Marcus-Denmon-6491/,http://draftexpress.com/profile/Marcus-Denmon-6491/stats,http://draftexpress.com/agents/agency/BDA-Sports-2/,
Marquis Teague,,ASM Sports,Andy Miller,,$0.00,6/30/2012,http://draftexpress.com/profile/Marquis-Teague-5720/,http://draftexpress.com/profile/Marquis-Teague-5720/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,
Mateusz Ponitka,,Entersport,Marc Fleisher,,$0.00,6/30/2012,http://draftexpress.com/profile/Mateusz-Ponitka-6130/,http://draftexpress.com/profile/Mateusz-Ponitka-6130/stats,http://draftexpress.com/agents/agency/Entersport-21/,
Meyers Leonard,Trailblazers,Excel Sports Management,Jeff Schwartz,Michael Lindeman,$0.00,6/30/2012,http://draftexpress.com/profile/Meyers-Leonard-5756/,http://draftexpress.com/profile/Meyers-Leonard-5756/stats,http://draftexpress.com/agents/agency/Excel-Sports-Management-5/,http://draftexpress.com/clubhouse/-0/
