Year,Model,Photo.Type,URL.Image,URL.Page,Model.ID,Photo,Models.Years.Photos,Image.Type
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_15.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/15/46,jessica_white,15,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_16.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/16/46,jessica_white,16,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_17.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/17/46,jessica_white,17,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_18.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/18/46,jessica_white,18,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_19.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/19/46,jessica_white,19,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_20.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/20/46,jessica_white,20,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_21.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/21/46,jessica_white,21,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_22.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/22/46,jessica_white,22,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_23.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/23/46,jessica_white,23,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_24.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/24/46,jessica_white,24,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_25.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/25/46,jessica_white,25,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_behind_01.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/26/46,jessica_white,26,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_behind_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/27/46,jessica_white,27,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_behind_03.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/28/46,jessica_white,28,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_behind_04.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/29/46,jessica_white,29,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_behind_05.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/30/46,jessica_white,30,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_behind_06.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/31/46,jessica_white,31,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_behind_07.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/32/46,jessica_white,32,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_behind_08.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/33/46,jessica_white,33,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_behind_09.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/34/46,jessica_white,34,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_behind_10.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/35/46,jessica_white,35,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_behind_11.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/36/46,jessica_white,36,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_behind_12.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/37/46,jessica_white,37,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_behind_13.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/38/46,jessica_white,38,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_behind_14.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/39/46,jessica_white,39,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_behind_15.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/40/46,jessica_white,40,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_behind_16.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/41/46,jessica_white,41,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_behind_17.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/42/46,jessica_white,42,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_behind_18.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/43/46,jessica_white,43,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_behind_19.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/44/46,jessica_white,44,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_behind_20.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/45/46,jessica_white,45,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_behind_21.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/46/46,jessica_white,46,46,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_01.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/1/51,julie_henderson,1,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/2/51,julie_henderson,2,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_03.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/3/51,julie_henderson,3,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_04.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/4/51,julie_henderson,4,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_05.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/5/51,julie_henderson,5,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_06.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/6/51,julie_henderson,6,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_07.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/7/51,julie_henderson,7,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_08.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/8/51,julie_henderson,8,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_09.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/9/51,julie_henderson,9,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_10.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/10/51,julie_henderson,10,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_11.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/11/51,julie_henderson,11,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_12.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/12/51,julie_henderson,12,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_13.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/13/51,julie_henderson,13,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_14.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/14/51,julie_henderson,14,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_15.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/15/51,julie_henderson,15,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_16.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/16/51,julie_henderson,16,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_17.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/17/51,julie_henderson,17,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_18.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/18/51,julie_henderson,18,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_19.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/19/51,julie_henderson,19,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_20.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/20/51,julie_henderson,20,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_22.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/21/51,julie_henderson,21,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_23.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/22/51,julie_henderson,22,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_24.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/23/51,julie_henderson,23,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_25.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/24/51,julie_henderson,24,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_26.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/25/51,julie_henderson,25,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_27.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/26/51,julie_henderson,26,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_28.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/27/51,julie_henderson,27,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_29.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/28/51,julie_henderson,28,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_30.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/29/51,julie_henderson,29,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_31.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/30/51,julie_henderson,30,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_32.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/31/51,julie_henderson,31,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_33.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/32/51,julie_henderson,32,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_34.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/33/51,julie_henderson,33,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_35.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/34/51,julie_henderson,34,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_36.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/35/51,julie_henderson,35,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_37.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/36/51,julie_henderson,36,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_01.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/37/51,julie_henderson,37,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/38/51,julie_henderson,38,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_03.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/39/51,julie_henderson,39,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_04.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/40/51,julie_henderson,40,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_05.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/41/51,julie_henderson,41,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_06.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/42/51,julie_henderson,42,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_07.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/43/51,julie_henderson,43,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_08.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/44/51,julie_henderson,44,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_09.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/45/51,julie_henderson,45,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_10.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/46/51,julie_henderson,46,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_11.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/47/51,julie_henderson,47,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_12.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/48/51,julie_henderson,48,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_13.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/49/51,julie_henderson,49,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_14.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/50/51,julie_henderson,50,51,jpg
2008,Julie Henderson,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_15.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/51/51,julie_henderson,51,51,jpg
2008,Marisa Miller,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_marisa-miller_01.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/marisa_miller/2008/model/1/37,marisa_miller,1,37,jpg
2008,Marisa Miller,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_marisa-miller_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/marisa_miller/2008/model/2/37,marisa_miller,2,37,jpg
2008,Marisa Miller,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_marisa-miller_03.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/marisa_miller/2008/model/3/37,marisa_miller,3,37,jpg
2008,Marisa Miller,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_marisa-miller_04.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/marisa_miller/2008/model/4/37,marisa_miller,4,37,jpg
2008,Marisa Miller,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_marisa-miller_05.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/marisa_miller/2008/model/5/37,marisa_miller,5,37,jpg
2008,Marisa Miller,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_marisa-miller_06.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/marisa_miller/2008/model/6/37,marisa_miller,6,37,jpg
2008,Marisa Miller,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_marisa-miller_07.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/marisa_miller/2008/model/7/37,marisa_miller,7,37,jpg
2008,Marisa Miller,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_marisa-miller_08.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/marisa_miller/2008/model/8/37,marisa_miller,8,37,jpg
2008,Marisa Miller,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_marisa-miller_09.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/marisa_miller/2008/model/9/37,marisa_miller,9,37,jpg
2008,Marisa Miller,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_marisa-miller_10.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/marisa_miller/2008/model/10/37,marisa_miller,10,37,jpg
2008,Marisa Miller,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_marisa-miller_11.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/marisa_miller/2008/model/11/37,marisa_miller,11,37,jpg
2008,Marisa Miller,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_marisa-miller_12.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/marisa_miller/2008/model/12/37,marisa_miller,12,37,jpg
