Year,unitid,Institution_Name,Award_Level,CIP_Classificaiton,cipcode,Total,T.M,T.F,T.C,T.C.M,T.C.F,T.AA,T.AA.M,T.AA.F,T.H,T.H.M,T.H.W,T.AS/PI,T.AS/PI.M,T.AS/PI.F,T.AI,T.AI.M,T.AI.F,T.UNK,T.UNK.M,T.UNK.W,T.NON,T.NON.M,T.NON.F
1997-1998,139959,University of Georgia,Bachelor's degree,Social Sciences and History,'45',499,315,184,443,286,157,27,11,16,7,5,2,17,9,8,1,1,0,0,0,0,4,3,1
1997-1998,139959,University of Georgia,Bachelor's degree,Visual and Performing Arts,'50',195,71,124,171,62,109,5,5,0,1,1,0,9,2,7,1,1,0,0,0,0,8,0,8
1997-1998,157289,University of Louisville,Bachelor's degree,Area- Ethnic and Cultural Studies,'05',8,2,6,2,0,2,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,157289,University of Louisville,Bachelor's degree,Biological Science/Life Sciences,'26',71,29,42,56,24,32,7,2,5,0,0,0,7,3,4,0,0,0,0,0,0,1,0,1
1997-1998,157289,University of Louisville,Bachelor's degree,Business Management and Administrative Services,'52',301,151,150,257,132,125,24,6,18,6,5,1,6,4,2,1,0,1,0,0,0,7,4,3
1997-1998,157289,University of Louisville,Bachelor's degree,Communications,'09',72,38,34,62,33,29,6,2,4,1,1,0,1,1,0,0,0,0,0,0,0,2,1,1
1997-1998,157289,University of Louisville,Bachelor's degree,Computer and Information Sciences,'11',5,4,1,3,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,157289,University of Louisville,Bachelor's degree,Education,'13',77,36,41,60,27,33,14,6,8,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0
1997-1998,157289,University of Louisville,Bachelor's degree,Engineering,'14',205,170,35,175,148,27,11,7,4,2,1,1,12,9,3,0,0,0,0,0,0,5,5,0
1997-1998,157289,University of Louisville,Bachelor's degree,English Language and Literature/Letters,'23',72,20,52,61,17,44,10,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1997-1998,157289,University of Louisville,Bachelor's degree,Foreign Languages and Literatures,'16',12,4,8,7,3,4,1,0,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0
1997-1998,157289,University of Louisville,Bachelor's degree,Health Professions and Related Sciences,'51',158,32,126,136,25,111,13,2,11,1,0,1,6,3,3,2,2,0,0,0,0,0,0,0
1997-1998,157289,University of Louisville,Bachelor's degree,Liberal Arts and Studies- General Sciences and Humanities,'24',58,8,50,49,8,41,8,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1997-1998,157289,University of Louisville,Bachelor's degree,Mathematics,'27',23,10,13,20,9,11,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,157289,University of Louisville,Bachelor's degree,Parks- Recreation- Leisure and Fitness Studies,'31',84,48,36,70,41,29,9,4,5,3,2,1,1,0,1,0,0,0,0,0,0,1,1,0
1997-1998,157289,University of Louisville,Bachelor's degree,Philosophy and Religion,'38',4,2,2,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,157289,University of Louisville,Bachelor's degree,Physical Sciences,'40',27,23,4,22,18,4,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,1,1,0
1997-1998,157289,University of Louisville,Bachelor's degree,Protective Services,'43',74,36,38,64,33,31,9,3,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1997-1998,157289,University of Louisville,Bachelor's degree,Psychology,'42',146,37,109,110,29,81,23,2,21,2,1,1,9,3,6,1,1,0,0,0,0,1,1,0
1997-1998,157289,University of Louisville,Bachelor's degree,Social Sciences and History,'45',236,104,132,189,91,98,38,6,32,2,2,0,4,3,1,1,0,1,0,0,0,2,2,0
1997-1998,157289,University of Louisville,Bachelor's degree,Visual and Performing Arts,'50',61,18,43,57,16,41,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
1997-1998,135726,University of Miami,Bachelor's degree,Architecture and Related Programs,'04',48,34,14,17,11,6,3,1,2,22,19,3,1,0,1,0,0,0,0,0,0,5,3,2
1997-1998,135726,University of Miami,Bachelor's degree,Area- Ethnic and Cultural Studies,'05',4,3,1,3,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,135726,University of Miami,Bachelor's degree,Biological Science/Life Sciences,'26',160,70,90,74,34,40,17,4,13,31,16,15,29,12,17,0,0,0,0,0,0,9,4,5
1997-1998,135726,University of Miami,Bachelor's degree,Business Management and Administrative Services,'52',347,191,156,151,89,62,26,11,15,91,40,51,12,7,5,0,0,0,0,0,0,67,44,23
1997-1998,135726,University of Miami,Bachelor's degree,Communications,'09',139,38,101,66,24,42,16,5,11,37,4,33,4,1,3,0,0,0,0,0,0,16,4,12
1997-1998,135726,University of Miami,Bachelor's degree,Computer and Information Sciences,'11',29,25,4,12,11,1,5,4,1,5,5,0,2,0,2,0,0,0,0,0,0,5,5,0
1997-1998,135726,University of Miami,Bachelor's degree,Conservation and Renewable Natural Resources,'03',4,2,2,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,135726,University of Miami,Bachelor's degree,Education,'13',41,17,24,28,13,15,2,0,2,9,3,6,0,0,0,0,0,0,0,0,0,2,1,1
1997-1998,135726,University of Miami,Bachelor's degree,Engineering,'14',132,104,28,48,34,14,12,8,4,36,30,6,12,12,0,0,0,0,0,0,0,24,20,4
1997-1998,135726,University of Miami,Bachelor's degree,English Language and Literature/Letters,'23',55,9,46,34,9,25,4,0,4,13,0,13,4,0,4,0,0,0,0,0,0,0,0,0
1997-1998,135726,University of Miami,Bachelor's degree,Foreign Languages and Literatures,'16',4,0,4,1,0,1,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,135726,University of Miami,Bachelor's degree,Health Professions and Related Sciences,'51',188,46,142,69,12,57,26,5,21,67,16,51,17,8,9,2,1,1,0,0,0,7,4,3
1997-1998,135726,University of Miami,Bachelor's degree,Law and Legal Studies,'22',4,1,3,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,135726,University of Miami,Bachelor's degree,Liberal Arts and Studies- General Sciences and Humanities,'24',28,12,16,8,2,6,6,4,2,13,6,7,1,0,1,0,0,0,0,0,0,0,0,0
1997-1998,135726,University of Miami,Bachelor's degree,Mathematics,'27',13,5,8,5,3,2,5,1,4,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0
1997-1998,135726,University of Miami,Bachelor's degree,Philosophy and Religion,'38',6,4,2,3,2,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,135726,University of Miami,Bachelor's degree,Physical Sciences,'40',39,23,16,28,15,13,1,1,0,9,7,2,0,0,0,0,0,0,0,0,0,1,0,1
1997-1998,135726,University of Miami,Bachelor's degree,Protective Services,'43',32,18,14,13,7,6,9,4,5,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,135726,University of Miami,Bachelor's degree,Psychology,'42',126,25,101,54,14,40,10,2,8,45,8,37,3,0,3,0,0,0,0,0,0,14,1,13
1997-1998,135726,University of Miami,Bachelor's degree,Public Administration and Services,'44',2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1997-1998,135726,University of Miami,Bachelor's degree,Social Sciences and History,'45',81,33,48,41,15,26,6,3,3,30,13,17,2,2,0,0,0,0,0,0,0,2,0,2
1997-1998,135726,University of Miami,Bachelor's degree,Visual and Performing Arts,'50',175,82,93,104,54,50,8,1,7,36,14,22,5,3,2,2,1,1,2,1,1,18,8,10
1997-1998,170976,University of Michigan-Ann Arbor,Bachelor's degree,Architecture and Related Programs,'04',78,49,29,53,31,22,0,0,0,1,1,0,11,7,4,1,1,0,4,3,1,8,6,2
1997-1998,170976,University of Michigan-Ann Arbor,Bachelor's degree,Area- Ethnic and Cultural Studies,'05',76,18,58,46,8,38,9,3,6,2,0,2,12,4,8,0,0,0,5,3,2,2,0,2
1997-1998,170976,University of Michigan-Ann Arbor,Bachelor's degree,Biological Science/Life Sciences,'26',438,208,230,281,127,154,18,5,13,11,6,5,99,53,46,2,1,1,15,7,8,12,9,3
1997-1998,170976,University of Michigan-Ann Arbor,Bachelor's degree,Business Management and Administrative Services,'52',286,182,104,184,128,56,11,5,6,9,7,2,37,20,17,1,0,1,7,3,4,37,19,18
1997-1998,170976,University of Michigan-Ann Arbor,Bachelor's degree,Communications,'09',100,31,69,72,22,50,9,1,8,9,5,4,5,2,3,1,0,1,3,1,2,1,0,1
1997-1998,170976,University of Michigan-Ann Arbor,Bachelor's degree,Computer and Information Sciences,'11',65,48,17,44,34,10,1,1,0,0,0,0,10,7,3,1,1,0,1,1,0,8,4,4
1997-1998,170976,University of Michigan-Ann Arbor,Bachelor's degree,Conservation and Renewable Natural Resources,'03',93,37,56,84,34,50,1,0,1,1,0,1,2,0,2,1,0,1,4,3,1,0,0,0
1997-1998,170976,University of Michigan-Ann Arbor,Bachelor's degree,Education,'13',117,34,83,87,27,60,12,3,9,6,2,4,9,1,8,2,1,1,1,0,1,0,0,0
1997-1998,170976,University of Michigan-Ann Arbor,Bachelor's degree,Engineering,'14',917,710,207,618,482,136,47,28,19,37,30,7,112,87,25,6,2,4,18,16,2,79,65,14
1997-1998,170976,University of Michigan-Ann Arbor,Bachelor's degree,English Language and Literature/Letters,'23',354,118,236,259,84,175,34,8,26,15,8,7,26,12,14,5,0,5,12,5,7,3,1,2
1997-1998,170976,University of Michigan-Ann Arbor,Bachelor's degree,Foreign Languages and Literatures,'16',119,43,76,84,30,54,4,1,3,7,2,5,16,7,9,2,0,2,4,2,2,2,1,1
1997-1998,170976,University of Michigan-Ann Arbor,Bachelor's degree,Health Professions and Related Sciences,'51',196,12,184,158,6,152,11,1,10,6,0,6,12,3,9,2,0,2,5,0,5,2,2,0
1997-1998,170976,University of Michigan-Ann Arbor,Bachelor's degree,Liberal Arts and Studies- General Sciences and Humanities,'24',153,84,69,112,65,47,19,8,11,5,3,2,8,3,5,0,0,0,6,3,3,3,2,1
1997-1998,170976,University of Michigan-Ann Arbor,Bachelor's degree,Mathematics,'27',69,42,27,46,30,16,3,1,2,4,2,2,9,3,6,1,1,0,3,3,0,3,2,1
1997-1998,170976,University of Michigan-Ann Arbor,Bachelor's degree,Multi/Interdisciplinary Studies,'30',172,62,110,114,47,67,10,1,9,18,6,12,16,5,11,0,0,0,5,2,3,9,1,8
1997-1998,170976,University of Michigan-Ann Arbor,Bachelor's degree,Parks- Recreation- Leisure and Fitness Studies,'31',140,63,77,108,51,57,16,5,11,5,3,2,7,1,6,1,1,0,2,1,1,1,1,0
1997-1998,170976,University of Michigan-Ann Arbor,Bachelor's degree,Philosophy and Religion,'38',50,32,18,40,27,13,0,0,0,2,2,0,3,0,3,0,0,0,5,3,2,0,0,0
1997-1998,170976,University of Michigan-Ann Arbor,Bachelor's degree,Physical Sciences,'40',68,47,21,54,37,17,2,1,1,1,1,0,6,6,0,0,0,0,2,0,2,3,2,1
1997-1998,170976,University of Michigan-Ann Arbor,Bachelor's degree,Psychology,'42',552,154,398,392,118,274,37,3,34,18,6,12,64,20,44,2,0,2,16,5,11,23,2,21
1997-1998,170976,University of Michigan-Ann Arbor,Bachelor's degree,Social Sciences and History,'45',892,483,409,608,328,280,64,26,38,52,31,21,92,51,41,4,2,2,33,19,14,39,26,13
1997-1998,170976,University of Michigan-Ann Arbor,Bachelor's degree,Visual and Performing Arts,'50',329,134,195,259,108,151,13,6,7,11,4,7,28,11,17,3,0,3,8,3,5,7,2,5
1997-1998,181464,University of Nebraska-Lincoln,Bachelor's degree,Agricultural Business and Production,'01',131,109,22,121,102,19,0,0,0,0,0,0,0,0,0,2,2,0,6,4,2,2,1,1
1997-1998,181464,University of Nebraska-Lincoln,Bachelor's degree,Agricultural Sciences,'02',128,89,39,118,85,33,0,0,0,2,1,1,0,0,0,0,0,0,5,2,3,3,1,2
1997-1998,181464,University of Nebraska-Lincoln,Bachelor's degree,Architecture and Related Programs,'04',71,34,37,67,32,35,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0
1997-1998,181464,University of Nebraska-Lincoln,Bachelor's degree,Area- Ethnic and Cultural Studies,'05',5,0,5,4,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1997-1998,181464,University of Nebraska-Lincoln,Bachelor's degree,Biological Science/Life Sciences,'26',143,76,67,131,72,59,2,0,2,1,1,0,5,2,3,0,0,0,2,1,1,2,0,2
1997-1998,181464,University of Nebraska-Lincoln,Bachelor's degree,Business Management and Administrative Services,'52',554,353,201,438,288,150,7,5,2,5,4,1,16,6,10,1,0,1,11,7,4,76,43,33
1997-1998,181464,University of Nebraska-Lincoln,Bachelor's degree,Communications,'09',224,90,134,198,75,123,7,7,0,4,3,1,3,1,2,1,1,0,4,0,4,7,3,4
1997-1998,181464,University of Nebraska-Lincoln,Bachelor's degree,Computer and Information Sciences,'11',32,25,7,18,17,1,1,0,1,0,0,0,2,1,1,0,0,0,1,1,0,10,6,4
1997-1998,181464,University of Nebraska-Lincoln,Bachelor's degree,Conservation and Renewable Natural Resources,'03',58,37,21,56,35,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
1997-1998,181464,University of Nebraska-Lincoln,Bachelor's degree,Education,'13',267,94,173,251,86,165,3,3,0,3,1,2,0,0,0,1,0,1,8,4,4,1,0,1
1997-1998,181464,University of Nebraska-Lincoln,Bachelor's degree,Engineering,'14',242,213,29,214,188,26,3,2,1,1,1,0,12,10,2,1,1,0,3,3,0,8,8,0
1997-1998,181464,University of Nebraska-Lincoln,Bachelor's degree,Engineering-Related Technologies,'15',94,90,4,85,82,3,2,2,0,0,0,0,2,2,0,0,0,0,4,4,0,1,0,1
1997-1998,181464,University of Nebraska-Lincoln,Bachelor's degree,English Language and Literature/Letters,'23',104,44,60,94,42,52,1,0,1,2,1,1,1,0,1,3,0,3,3,1,2,0,0,0
1997-1998,181464,University of Nebraska-Lincoln,Bachelor's degree,Foreign Languages and Literatures,'16',36,14,22,30,12,18,0,0,0,3,2,1,0,0,0,0,0,0,2,0,2,1,0,1
1997-1998,181464,University of Nebraska-Lincoln,Bachelor's degree,Health Professions and Related Sciences,'51',74,11,63,71,10,61,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0
1997-1998,181464,University of Nebraska-Lincoln,Bachelor's degree,Home Economics- General,'19',198,21,177,181,17,164,7,3,4,1,0,1,4,1,3,0,0,0,3,0,3,2,0,2
1997-1998,181464,University of Nebraska-Lincoln,Bachelor's degree,Liberal Arts and Studies- General Sciences and Humanities,'24',9,4,5,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
1997-1998,181464,University of Nebraska-Lincoln,Bachelor's degree,Mathematics,'27',24,18,6,19,13,6,0,0,0,1,1,0,3,3,0,0,0,0,0,0,0,1,1,0
1997-1998,181464,University of Nebraska-Lincoln,Bachelor's degree,Multi/Interdisciplinary Studies,'30',6,3,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,181464,University of Nebraska-Lincoln,Bachelor's degree,Parks- Recreation- Leisure and Fitness Studies,'31',26,16,10,24,15,9,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1997-1998,181464,University of Nebraska-Lincoln,Bachelor's degree,Philosophy and Religion,'38',7,4,3,6,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,181464,University of Nebraska-Lincoln,Bachelor's degree,Physical Sciences,'40',34,27,7,32,26,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
1997-1998,181464,University of Nebraska-Lincoln,Bachelor's degree,Psychology,'42',202,71,131,182,60,122,6,6,0,6,2,4,1,1,0,0,0,0,5,2,3,2,0,2
1997-1998,181464,University of Nebraska-Lincoln,Bachelor's degree,Social Sciences and History,'45',203,109,94,180,94,86,2,2,0,3,2,1,4,2,2,0,0,0,11,7,4,3,2,1
1997-1998,181464,University of Nebraska-Lincoln,Bachelor's degree,Visual and Performing Arts,'50',68,25,43,55,19,36,1,1,0,4,2,2,1,0,1,1,0,1,3,2,1,3,1,2
1997-1998,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Area- Ethnic and Cultural Studies,'05',148,49,99,120,42,78,13,1,12,0,0,0,11,4,7,0,0,0,0,0,0,4,2,2
1997-1998,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Biological Science/Life Sciences,'26',381,164,217,296,135,161,40,11,29,5,2,3,35,14,21,3,2,1,0,0,0,2,0,2
1997-1998,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Business Management and Administrative Services,'52',392,213,179,340,191,149,24,8,16,5,5,0,16,5,11,0,0,0,0,0,0,7,4,3
1997-1998,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Communications,'09',515,173,342,427,153,274,68,17,51,4,1,3,10,1,9,4,0,4,0,0,0,2,1,1
1997-1998,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Education,'13',184,61,123,160,50,110,20,9,11,1,1,0,3,1,2,0,0,0,0,0,0,0,0,0
1997-1998,199120,University of North Carolina at Chapel Hill,Bachelor's degree,English Language and Literature/Letters,'23',236,78,158,209,74,135,19,2,17,2,0,2,5,2,3,0,0,0,0,0,0,1,0,1
1997-1998,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Foreign Languages and Literatures,'16',47,8,39,37,8,29,4,0,4,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0
1997-1998,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Health Professions and Related Sciences,'51',356,58,298,310,51,259,19,2,17,2,1,1,24,4,20,1,0,1,0,0,0,0,0,0
1997-1998,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Home Economics- General,'19',9,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Liberal Arts and Studies- General Sciences and Humanities,'24',7,3,4,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Mathematics,'27',83,53,30,66,46,20,10,2,8,0,0,0,6,5,1,0,0,0,0,0,0,1,0,1
1997-1998,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Multi/Interdisciplinary Studies,'30',10,7,3,9,6,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1997-1998,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Parks- Recreation- Leisure and Fitness Studies,'31',29,9,20,26,7,19,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1997-1998,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Philosophy and Religion,'38',30,20,10,28,18,10,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Physical Sciences,'40',152,92,60,113,74,39,11,4,7,1,1,0,26,13,13,0,0,0,0,0,0,1,0,1
1997-1998,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Protective Services,'43',1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Psychology,'42',373,98,275,304,84,220,45,5,40,4,2,2,16,7,9,1,0,1,0,0,0,3,0,3
1997-1998,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Public Administration and Services,'44',28,9,19,18,8,10,9,1,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1997-1998,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Social Sciences and History,'45',618,358,260,518,312,206,56,27,29,10,6,4,23,10,13,4,1,3,0,0,0,7,2,5
1997-1998,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Visual and Performing Arts,'50',70,21,49,55,18,37,7,2,5,3,1,2,3,0,3,0,0,0,0,0,0,2,0,2
1997-1998,152080,University of Notre Dame,Bachelor's degree,Architecture and Related Programs,'04',37,19,18,21,9,12,4,3,1,5,4,1,2,1,1,1,1,0,0,0,0,4,1,3
1997-1998,152080,University of Notre Dame,Bachelor's degree,Area- Ethnic and Cultural Studies,'05',45,17,28,42,16,26,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1997-1998,152080,University of Notre Dame,Bachelor's degree,Biological Science/Life Sciences,'26',92,42,50,82,37,45,2,1,1,4,3,1,4,1,3,0,0,0,0,0,0,0,0,0
1997-1998,152080,University of Notre Dame,Bachelor's degree,Business Management and Administrative Services,'52',595,365,230,483,306,177,23,15,8,40,21,19,30,10,20,4,2,2,0,0,0,15,11,4
1997-1998,152080,University of Notre Dame,Bachelor's degree,Computer and Information Sciences,'11',34,29,5,31,26,5,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,152080,University of Notre Dame,Bachelor's degree,Engineering,'14',187,151,36,153,124,29,2,2,0,12,11,1,9,5,4,3,1,2,0,0,0,8,8,0
1997-1998,152080,University of Notre Dame,Bachelor's degree,English Language and Literature/Letters,'23',91,37,54,81,34,47,2,1,1,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0
1997-1998,152080,University of Notre Dame,Bachelor's degree,Foreign Languages and Literatures,'16',36,14,22,35,14,21,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1997-1998,152080,University of Notre Dame,Bachelor's degree,Health Professions and Related Sciences,'51',171,99,72,143,85,58,1,0,1,9,4,5,18,10,8,0,0,0,0,0,0,0,0,0
1997-1998,152080,University of Notre Dame,Bachelor's degree,Liberal Arts and Studies- General Sciences and Humanities,'24',40,19,21,35,16,19,0,0,0,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0
1997-1998,152080,University of Notre Dame,Bachelor's degree,Mathematics,'27',44,19,25,38,18,20,0,0,0,2,0,2,3,1,2,0,0,0,0,0,0,1,0,1
1997-1998,152080,University of Notre Dame,Bachelor's degree,Philosophy and Religion,'38',24,14,10,21,13,8,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0
1997-1998,152080,University of Notre Dame,Bachelor's degree,Physical Sciences,'40',17,13,4,16,13,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1997-1998,152080,University of Notre Dame,Bachelor's degree,Psychology,'42',139,40,99,112,30,82,6,2,4,11,4,7,7,3,4,2,1,1,0,0,0,1,0,1
1997-1998,152080,University of Notre Dame,Bachelor's degree,Social Sciences and History,'45',328,160,168,284,140,144,11,4,7,23,13,10,6,2,4,1,0,1,0,0,0,3,1,2
1997-1998,152080,University of Notre Dame,Bachelor's degree,Theological Studies and Religious Vocations,'39',8,3,5,7,3,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1997-1998,152080,University of Notre Dame,Bachelor's degree,Visual and Performing Arts,'50',55,21,34,40,13,27,2,1,1,8,5,3,3,1,2,0,0,0,0,0,0,2,1,1
1997-1998,207500,University of Oklahoma Norman Campus,Bachelor's degree,Architecture and Related Programs,'04',67,54,13,47,38,9,4,4,0,0,0,0,2,2,0,5,4,1,0,0,0,9,6,3
1997-1998,207500,University of Oklahoma Norman Campus,Bachelor's degree,Area- Ethnic and Cultural Studies,'05',23,11,12,11,3,8,4,2,2,0,0,0,0,0,0,5,4,1,0,0,0,3,2,1
1997-1998,207500,University of Oklahoma Norman Campus,Bachelor's degree,Biological Science/Life Sciences,'26',155,88,67,107,65,42,4,2,2,5,1,4,23,14,9,12,5,7,0,0,0,4,1,3
1997-1998,207500,University of Oklahoma Norman Campus,Bachelor's degree,Business Management and Administrative Services,'52',510,331,179,329,219,110,28,14,14,17,10,7,45,28,17,33,20,13,0,0,0,58,40,18
1997-1998,207500,University of Oklahoma Norman Campus,Bachelor's degree,Communications,'09',205,88,117,171,78,93,17,7,10,5,1,4,2,0,2,8,1,7,0,0,0,2,1,1
1997-1998,207500,University of Oklahoma Norman Campus,Bachelor's degree,Communications Technologies,'10',6,5,1,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207500,University of Oklahoma Norman Campus,Bachelor's degree,Computer and Information Sciences,'11',17,14,3,11,9,2,2,1,1,0,0,0,2,2,0,1,1,0,0,0,0,1,1,0
1997-1998,207500,University of Oklahoma Norman Campus,Bachelor's degree,Education,'13',264,79,185,226,66,160,9,2,7,7,4,3,6,1,5,12,3,9,0,0,0,4,3,1
1997-1998,207500,University of Oklahoma Norman Campus,Bachelor's degree,Engineering,'14',249,207,42,133,113,20,7,5,2,10,7,3,20,14,6,6,6,0,0,0,0,73,62,11
1997-1998,207500,University of Oklahoma Norman Campus,Bachelor's degree,English Language and Literature/Letters,'23',101,42,59,86,40,46,3,0,3,3,1,2,1,0,1,6,1,5,0,0,0,2,0,2
1997-1998,207500,University of Oklahoma Norman Campus,Bachelor's degree,Foreign Languages and Literatures,'16',53,20,33,45,16,29,0,0,0,3,1,2,2,2,0,1,1,0,0,0,0,2,0,2
1997-1998,207500,University of Oklahoma Norman Campus,Bachelor's degree,Liberal Arts and Studies- General Sciences and Humanities,'24',22,8,14,18,7,11,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0
1997-1998,207500,University of Oklahoma Norman Campus,Bachelor's degree,Marketing Operations/Marketing and Distribution,'08',84,56,28,61,42,19,3,3,0,1,0,1,2,0,2,3,2,1,0,0,0,14,9,5
1997-1998,207500,University of Oklahoma Norman Campus,Bachelor's degree,Mathematics,'27',19,14,5,13,11,2,1,1,0,0,0,0,3,1,2,0,0,0,0,0,0,2,1,1
1997-1998,207500,University of Oklahoma Norman Campus,Bachelor's degree,Philosophy and Religion,'38',14,11,3,12,9,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
1997-1998,207500,University of Oklahoma Norman Campus,Bachelor's degree,Physical Sciences,'40',102,71,31,76,55,21,7,4,3,1,1,0,10,6,4,3,0,3,0,0,0,5,5,0
1997-1998,207500,University of Oklahoma Norman Campus,Bachelor's degree,Protective Services,'43',1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207500,University of Oklahoma Norman Campus,Bachelor's degree,Psychology,'42',138,49,89,96,36,60,10,2,8,8,5,3,8,0,8,11,4,7,0,0,0,5,2,3
1997-1998,207500,University of Oklahoma Norman Campus,Bachelor's degree,Public Administration and Services,'44',53,16,37,39,12,27,4,4,0,3,0,3,0,0,0,7,0,7,0,0,0,0,0,0
1997-1998,207500,University of Oklahoma Norman Campus,Bachelor's degree,Social Sciences and History,'45',285,151,134,229,122,107,21,8,13,11,5,6,7,2,5,12,10,2,0,0,0,5,4,1
1997-1998,207500,University of Oklahoma Norman Campus,Bachelor's degree,Visual and Performing Arts,'50',178,91,87,148,76,72,7,3,4,3,1,2,3,2,1,10,7,3,0,0,0,7,2,5
1997-1998,209551,University of Oregon,Bachelor's degree,Architecture and Related Programs,'04',91,53,38,71,41,30,1,1,0,4,4,0,4,1,3,0,0,0,7,5,2,4,1,3
1997-1998,209551,University of Oregon,Bachelor's degree,Area- Ethnic and Cultural Studies,'05',13,6,7,7,5,2,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,3,0,3
1997-1998,209551,University of Oregon,Bachelor's degree,Biological Science/Life Sciences,'26',115,65,50,96,55,41,0,0,0,3,0,3,11,8,3,2,0,2,2,1,1,1,1,0
