ID_School,ID_Sport,Season,Number,Player,First_Name,Last_Name,Position,Height,Weight,Year,Hometown/Prior_School,Player_URL
ORE,FBALL,2008-2009,72,Hamani Stevens,Hamani,Stevens,C,6/4/13,288,Fr.,"Hemet, Calif. (Hemet HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550466
ORE,FBALL,2008-2009,74,Darrion Weems,Darrion,Weems,OL,6/5/13,310,RFr.,"Winnetka, Calif. (Taft HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149823
ORE,FBALL,2008-2009,76,Charlie Carmichael,Charlie,Carmichael,OT,6/4/13,295,RFr.,"Sherman Oaks, Calif. (Notre Dame HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149780
ORE,FBALL,2008-2009,77,Carson York,Carson,York,OL,6/5/13,285,Fr.,"Coeur d’Alene, Idaho (Lake City HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550510
ORE,FBALL,2008-2009,78,Jacob Hucko,Jacob,Hucko,OT,6/7/13,312,Sr.,"Buena Park, Calif. (Cerritos HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=70425
ORE,FBALL,2008-2009,79,Mark Asper,Mark,Asper,OL,6/7/13,323,RFr.,"Idaho Falls, Idaho (Bonneville HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1148913
ORE,FBALL,2008-2009,80,Josh Syria,Josh,Syria,P,6/3/13,249,Sr.,"Wenatchee, Wash. (Wofford College) (Wenatchee HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149324
ORE,FBALL,2008-2009,81,Mark Speck,Mark,Speck,P,6/1/13,200,Fr.,"Bend, Ore. (Bend HS)",0
ORE,FBALL,2008-2009,82,Dion Jordan,Dion,Jordan,WR,6/7/13,215,Fr.,"Chandler, Ariz. (Chandler HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550429
ORE,FBALL,2008-2009,83,Ed Dickson,Ed,Dickson,TE,6/5/13,243,Jr.,"Bellflower, Calif. (Bellflower HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=175551
ORE,FBALL,2008-2009,84,Mychal Rivera,Mychal,Rivera,TE,6/4/13,242,Fr.,"Van Nuys, Calif. (Birmingham HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550463
ORE,FBALL,2008-2009,85,Matt Evensen,Matt,Evensen,PK,6/2/13,197,Sr.,"Portland, Ore. (Franklin HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529200
ORE,FBALL,2008-2009,86,Chris DiVincenzo,Chris,DiVincenzo,DE,6/5/13,203,So.,"Porter Ranch, Calif. (Notre Dame HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=3656267
ORE,FBALL,2008-2009,86,Garrett Embry,Garrett,Embry,WR,6/1/13,200,Fr.,"Roswell, Ga. (Roswell HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550415
ORE,FBALL,2008-2009,87,Zach Taylor,Zach,Taylor,LS,6/5/13,225,Jr.,"Austin, Texas (Blinn) (Westlake HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550473
ORE,FBALL,2008-2009,88,Brandon Bair,Brandon,Bair,DE,6/7/13,250,So.,"St. Anthony, Idaho (South Fremont HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529193
ORE,FBALL,2008-2009,89,Mike DiVincenzo,Mike,DiVincenzo,DE,6/2/13,250,Jr.,"Porter Ranch, Calif. (Notre Dame HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529198
ORE,FBALL,2008-2009,89,Aaron Pflugrad,Aaron,Pflugrad,WR,5/10/13,174,So.,"Eugene, Ore. (Sheldon HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149814
ORE,FBALL,2008-2009,90,Blake Ferras,Blake,Ferras,DT,6/6/13,290,Jr.,"San Jose, Calif. (City College of San Francisco) (Leland HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550418
ORE,FBALL,2008-2009,90,Will Murphy,Will,Murphy,WR,6/2/13,165,Fr.,"Albany, Ore. (West Albany HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=3744204
ORE,FBALL,2008-2009,91,Rory Cavaille,Rory,Cavaille,WR,6/3/13,207,Jr.,"Shelton, Wash. (Shelton HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529228
ORE,FBALL,2008-2009,91,Ra'Shon Harris,Ra'Shon,Harris,DT,6/5/13,300,Sr.,"Pittsburgh, Calif. (Pittsburgh HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=70424
ORE,FBALL,2008-2009,92,Justin Dougherty,Justin,Dougherty,PK,6/6/13,220,RJr.,"Ridgefield, Wash. (Univ. of Puget Sound) (Ridgefield HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=3656211
ORE,FBALL,2008-2009,93,Rob Beard,Rob,Beard,PK,6/1/00,214,Fr.,"Fullerton, Calif. (Troy HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550967
ORE,FBALL,2008-2009,94,Mike Mackie,Mike,Mackie,WR,6/5/13,208,RFr.,"Glen Rock, N.J. (Choate Rosemary Hall HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1212564
ORE,FBALL,2008-2009,94,Hayden Piper,Hayden,Piper,DT,6/1/13,300,So.,"Concord, Calif. (Clayton Valley HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149761
ORE,FBALL,2008-2009,95,Tonio Celotto,Tonio,Celotto,DT,6/3/13,275,So.,"Oakland, Calif. (Piedmont HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149782
ORE,FBALL,2008-2009,95,Sean Daly,Sean,Daly,WR,6/3/13,170,Fr.,"Vancouver, Wash. (Columbia River HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1574950
ORE,FBALL,2008-2009,96,Mike Bellagamba,Mike,Bellagamba,DT,6/2/13,267,Jr.,"Los Altos, Calif. (Los Altos HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1212533
ORE,FBALL,2008-2009,96,Jennings Stewart,Jennings,Stewart,TE,6/3/13,200,Fr.,"Grants Pass, Ore. (Grants Pass HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1552629
ORE,FBALL,2008-2009,97,Cole Linehan,Cole,Linehan,DT,6/4/13,290,Sr.,"Banks, Ore. (Banks HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=70432
ORE,FBALL,2008-2009,98,Dominic Glover,Dominic,Glover,DE,6/5/13,252,RFr.,"Ladera Ranch, Calif. (Mission Viejo HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149787
ORE,FBALL,2008-2009,98,Justin Hoffman,Justin,Hoffman,WR,6/1/13,207,Fr.,"Eugene, Ore. (Churchill HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550934
ORE,FBALL,2008-2009,99,Conrad Davis,Conrad,Davis,DE,6/3/13,260,So.,"Elmira, Ore. (Elmira HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550413
ORE,FBALL,2007-2008,1,Marvin Johnson,Marvin,Johnson,FS,5/10/13,205,RFr.,"Compton, Calif. (Dominquez HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529208
ORE,FBALL,2007-2008,2,Cade Cooper,Cade,Cooper,QB,6/3/13,215,Jr.,"Provo, Utah (BYU) (Timpview HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1390232
ORE,FBALL,2007-2008,2,T.J. Ward,T.J.,Ward,ROV,5/11/13,191,So.,"Antioch, Calif. (De La Salle HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529225
ORE,FBALL,2007-2008,3,Cameron Colvin,Cameron,Colvin,WR,6/3/13,210,Sr.,"Pittsburgh, Calif. (De La Salle HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=70417
ORE,FBALL,2007-2008,4,Jaison Williams,Jaison,Williams,WR,6/5/13,240,Jr.,"Inglewood, Calif. (Culver City HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=70439
ORE,FBALL,2007-2008,5,Remene Alston Jr.,Remene,Alston Jr.,RB,5/8/13,200,RFr.,"Greensboro, N.C. (Page HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529191
ORE,FBALL,2007-2008,6,Derrick Jones,Derrick,Jones,WR,6/1/13,176,So.,"Gardena, Calif. (Long Beach Poly HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=579007
ORE,FBALL,2007-2008,6,Walter Thurmond III,Walter,Thurmond III,CB,6/1/00,185,So.,"West Covina, Calif. (West Covina HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=177420
ORE,FBALL,2007-2008,7,Nate Costa,Nate,Costa,QB,6/1/13,220,So.,(Hilmar HS),http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529194
ORE,FBALL,2007-2008,7,Chad Peppars,Chad,Peppars,CB,5/10/13,185,RFr.,"Los Angeles, Calif. (Loyola HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529218
ORE,FBALL,2007-2008,8,Brian Butterfield,Brian,Butterfield,CB,6/1/00,180,Fr.,"Sherwood, Ore. (Sherwood HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149760
ORE,FBALL,2007-2008,8,Terence Scott,Terence,Scott,WR,5/11/13,170,Jr.,"Knoxville, Tenn. (Central HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149779
ORE,FBALL,2007-2008,9,Ryan DePalo,Ryan,DePalo,FS,6/1/13,206,Sr.,"Beaverton, Ore. (Southridge HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=175549
ORE,FBALL,2007-2008,10,Dennis Dixon,Dennis,Dixon,QB,6/4/13,205,Sr.,"San Leandro, Calif. (San Leandro HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=70150
ORE,FBALL,2007-2008,11,Justin Roper,Justin,Roper,QB,6/6/13,205,RFr.,"Buford, Ga. (Buford HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529219
ORE,FBALL,2007-2008,13,Jerome Boyd,Jerome,Boyd,SLB,6/2/13,220,Jr.,"Los Angeles, Calif. (Dorsey HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=70415
ORE,FBALL,2007-2008,14,Elvis Akpla,Elvis,Akpla,WR,6/2/13,185,Fr.,"Portland, Ore. (Lincoln)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1279794
ORE,FBALL,2007-2008,14,Javes Lewis,Javes,Lewis,CB,6/1/13,185,Fr.,"Tustin, Calif. (Tustin HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1212558
ORE,FBALL,2007-2008,15,Patrick Chung,Patrick,Chung,ROV,6/1/00,210,Jr.,"Rancho Cucamonga, Calif. (Rancho Cucamonga HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=175546
ORE,FBALL,2007-2008,17,Sam Doman,Sam,Doman,QB,6/4/13,228,So.,"Canby, Ore. (BYU) (Canby HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1390248
ORE,FBALL,2007-2008,17,Willie Glasper,Willie,Glasper,CB,5/11/13,184,So.,"Pittsburg, Calif. (De La Salle HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=70422
ORE,FBALL,2007-2008,18,Anthony Gildon,Anthony,Gildon,CB,6/1/13,175,Fr.,"Simi Valley, Calif. (Oaks Christian HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149786
ORE,FBALL,2007-2008,18,Jamere Holland,Jamere,Holland,WR,6/1/13,190,RFr.,"Pacoima, Calif. (USC) (Taft HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1390257
ORE,FBALL,2007-2008,21,William Taylor,William,Taylor,DB,6/1/00,190,Fr.,"Trabuco Canyon, Calif. (Mission Viejo)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550468
ORE,FBALL,2007-2008,22,Andre Crenshaw,Andre,Crenshaw,RB,5/11/13,195,So.,"Lancaster, Calif. (Antelope Valley HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529195
ORE,FBALL,2007-2008,23,Morgan Flint,Morgan,Flint,PK,5/9/13,168,So.,"Bend, Ore. (Bend HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529202
ORE,FBALL,2007-2008,23,Jeff Maehl,Jeff,Maehl,FS,6/1/13,178,Fr.,"Paradise, Calif. (Paradise HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149794
ORE,FBALL,2007-2008,24,Jeremiah Johnson,Jeremiah,Johnson,RB,5/10/13,205,Jr.,"Los Angeles, Calif. (Dorsey HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=175561
ORE,FBALL,2007-2008,25,Kevin Garrett,Kevin,Garrett,LB,5/11/13,215,So.,"Carson, Calif. (Narbonne HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=175556
ORE,FBALL,2007-2008,26,Malachi Lewis,Malachi,Lewis,TE,6/3/13,215,Fr.,"Oxnard, Calif. (Rio Mesa HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149792
ORE,FBALL,2007-2008,26,Tim Taylor,Tim,Taylor,P,5/11/13,185,So.,"Corvallis, Ore. (Santa Barbara CC) (Corvallis HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149766
ORE,FBALL,2007-2008,27,Titus Jackson,Titus,Jackson,FS,6/1/00,204,So.,"Pomona, Calif. (Diamond Ranch HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=175559
ORE,FBALL,2007-2008,28,Jonathan Stewart,Jonathan,Stewart,RB,5/11/13,230,Jr.,"Lacey, Wash. (Timberline HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=177405
ORE,FBALL,2007-2008,30,Kwame Agyeman,Kwame,Agyeman,SLB,5/11/13,205,Sr.,"Itasca, Ill. (Lake Park HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=70408
ORE,FBALL,2007-2008,31,Pono Kam,Pono,Kam,DB,6/1/13,202,So.,"Honolulu, Hawaii (Kamehameha HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1250190
ORE,FBALL,2007-2008,32,Jairus Byrd,Jairus,Byrd,CB,6/1/00,208,So.,"Clayton, Mo. (Clayton HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=175543
ORE,FBALL,2007-2008,33,Charles Neal,Charles,Neal,RB,6/1/13,212,Fr.,"Yorba Linda, Calif. (Esperanza HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149798
ORE,FBALL,2007-2008,35,Spencer Paysinger,Spencer,Paysinger,SLB,6/3/13,222,RFr.,"Los Angeles, Calif. (Beverly Hills HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529217
ORE,FBALL,2007-2008,36,Will Wallace,Will,Wallace,CB,5/10/13,172,Fr.,West Covina (West Covina HS),http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149821
ORE,FBALL,2007-2008,37,Talmadge Jackson III,Talmadge,Jackson III,CB,5/10/13,182,Fr.,"Murrieta, Calif. (Chaparral HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149789
ORE,FBALL,2007-2008,38,Eddie Pleasant,Eddie,Pleasant,SLB,5/11/13,225,Fr.,"La Palma, Calif. (Kennedy HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149816
ORE,FBALL,2007-2008,39,Chris DiVincenzo,Chris,DiVincenzo,TE,6/5/13,203,Fr.,"Porter Ranch, Calif. (Notre Dame HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=3656267
ORE,FBALL,2007-2008,39,Will Tukuafu,Will,Tukuafu,DE,6/4/13,279,So.,"Salt Lake City, Utah (Scottsdale CC) (East HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149332
ORE,FBALL,2007-2008,40,John Bacon,John,Bacon,LB,6/3/13,230,Jr.,"Golden, Colo. (Lakewood HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=70409
ORE,FBALL,2007-2008,41,Daniel Padilla,Daniel,Padilla,PK,6/2/13,210,Fr.,"Corona, Calif. (Corona HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149799
ORE,FBALL,2007-2008,41,Matt Simms,Matt,Simms,DT,6/3/13,225,Fr.,"Carmel Valley, Calif. (Palma HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1409458
ORE,FBALL,2007-2008,42,David Paulson,David,Paulson,TE,6/4/13,250,Fr.,"Auburn, Wash. (Riverside HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149812
ORE,FBALL,2007-2008,43,Michael Speed,Michael,Speed,DT,6/4/13,258,Jr.,"Los Angeles, Calif. (University HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=177403
ORE,FBALL,2007-2008,44,Brandon Hanna,Brandon,Hanna,LB,6/2/13,235,Fr.,"Coeur d'Alene, Idaho (Lake City HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149788
ORE,FBALL,2007-2008,45,Terrell Turner,Terrell,Turner,LB,6/3/13,245,Fr.,"Los Angeles, Calif. (Crenshaw HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149820
ORE,FBALL,2007-2008,46,Matt Larkin,Matt,Larkin,HB,6/3/13,223,Jr.,"Boise, Idaho (Capital HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529213
ORE,FBALL,2007-2008,49,Nick Reed,Nick,Reed,DE,6/2/13,255,Jr.,"Trabuco Canyon, Calif. (Mission Viejo HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=177402
ORE,FBALL,2007-2008,50,Simi Toeaina,Simi,Toeaina,DT,6/4/13,308,So.,"Afono, Amer. Samoa (Samoana HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=177421
ORE,FBALL,2007-2008,51,Jeff Kendall,Jeff,Kendall,C,6/3/13,297,Jr.,"Colorado Springs, Colo. (Air Academy HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=70428
ORE,FBALL,2007-2008,52,Terrance Pritchett,Terrance,Pritchett,LB,6/2/13,208,Fr.,"Sacramento, Calif. (Grant HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149817
ORE,FBALL,2007-2008,54,Jordan Holmes,Jordan,Holmes,OL,6/4/13,295,RFr.,"Yuba City, Calif. (Yuba City HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529206
ORE,FBALL,2007-2008,54,Riley Showalter,Riley,Showalter,SLB,6/3/13,226,So.,"Portland, Ore. (Central Catholic HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1212570
ORE,FBALL,2007-2008,55,Casey Matthews,Casey,Matthews,LB,6/2/13,220,Fr.,"Agoura Hills, Calif. (Oaks Christian HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149796
ORE,FBALL,2007-2008,56,Blake Thompson,Blake,Thompson,LB,5/11/13,215,Fr.,"Cottage Grove, Ore. (Cottage Grove HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550490
ORE,FBALL,2007-2008,57,Fenuki Tupou,Fenuki,Tupou,OT,6/6/13,322,Jr.,"Sacramento, Calif. (Sierra College) (Center HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529224
ORE,FBALL,2007-2008,58,Kenny Rowe,Kenny,Rowe,DE,6/3/13,215,Fr.,"Long Beach, Calif. (Poly HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149819
ORE,FBALL,2007-2008,60,Max Unger,Max,Unger,OT,6/5/13,300,Jr.,"Honaunau, Hawai'i (Hawaii Preperatory Academy)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=70438
ORE,FBALL,2007-2008,63,Jon Teague,Jon,Teague,OG,6/2/13,301,Jr.,"Portland, Ore. (David Douglas HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=177419
ORE,FBALL,2007-2008,64,Max Forer,Max,Forer,OL,6/3/13,279,RFr.,"Santa Monica, Calif. (Santa Monica HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149765
ORE,FBALL,2007-2008,68,C.E. Kaiser,C.E.,Kaiser,OL,6/4/13,290,RFr.,"Veradale, Wash. (Central Valley HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529210
ORE,FBALL,2007-2008,69,Bo Thran,Bo,Thran,OL,6/5/13,295,RFr.,"Gresham, Ore. (Barlow HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529223
ORE,FBALL,2007-2008,70,Ramsen Golpashin,Ramsen,Golpashin,OL,6/4/13,325,Fr.,"Saugus, Calif. (Saugus HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1390237
ORE,FBALL,2007-2008,71,Mark Lewis,Mark,Lewis,OL,6/4/13,308,Jr.,"Arroyo Grande, Calif. (Arroyo Grande HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=70431
ORE,FBALL,2007-2008,74,Darrion Weems,Darrion,Weems,OL,6/5/13,300,Fr.,"Winnetka, Calif. (Taft HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149823
ORE,FBALL,2007-2008,75,Geoff Schwartz,Geoff,Schwartz,OT,6/7/13,337,Sr.,"Los Angeles, Calif. (Palisades Charter HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=70437
ORE,FBALL,2007-2008,76,Charlie Carmichael,Charlie,Carmichael,OT,6/4/13,296,Fr.,"Sherman Oaks, Calif. (Notre Dame HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149780
ORE,FBALL,2007-2008,78,Jacob Hucko,Jacob,Hucko,OT,6/7/13,317,Jr.,"Buena Park, Calif. (Cerritos HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=70425
ORE,FBALL,2007-2008,79,Mark Asper,Mark,Asper,OL,6/7/13,320,Fr.,"Idaho Falls, Idaho (Bonneville HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1148913
ORE,FBALL,2007-2008,80,Josh Syria,Josh,Syria,P,6/3/13,232,Jr.,"Wenatchee, Wash. (Wofford College) (Wenatchee HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149324
