ID_Sport,ID_School,Season,Number,Player,First_Name,Last_Name,Position,Height,Weight,Year,Hometown/Prior_School,Player_URL
ND,FBALL,2011-2012,69,Tony Springmann,Springmann,Tony,Defensive End,6-5.5,280,FR,"Fort Wayne, IN/Bishop Dwenger",http://www.und.com/sports/m-footbl/mtt/springmann_tony00.html
ND,FBALL,2011-2012,92,Tyler Stockton,Stockton,Tyler,Nose Guard,Jun-00,302,JR,"Linwood, NJ/Hun School",http://www.und.com/sports/m-footbl/mtt/stockton_tyler01.html
ND,FBALL,2011-2012,62,Matt Tansey,Tansey,Matt,Offensive Line,6-Jun,265,JR,"Berkeley Heights, NJ/Governor Livingston",http://www.und.com/sports/m-footbl/mtt/tansey_matt00.html
ND,FBALL,2011-2012,40,Nick Tausch,Tausch,Nick,Kicker,Jun-00,190,JR,"Plano, TX/Jesuit",http://www.und.com/sports/m-footbl/mtt/tausch_nick00.html
ND,FBALL,2011-2012,5,Manti Te'o,Te'o,Manti,Inside Linebacker,2-Jun,255,JR,"Laie, HI/Punahou",http://www.und.com/sports/m-footbl/mtt/teo_manti00.html
ND,FBALL,2011-2012,9,Robby Toma,Toma,Robby,Wide Receiver,9-May,185,JR,"Laie, HI/Punahou",http://www.und.com/sports/m-footbl/mtt/toma_robby00.html
ND,FBALL,2011-2012,7,Stephon Tuitt,Tuitt,Stephon,Defensive End,6-6.5,295,FR,"Monroe, GA/Monroe Area",http://www.und.com/sports/m-footbl/mtt/tuitt_stephon00.html
ND,FBALL,2011-2012,35,Ben Turk,Turk,Ben,Punter,11-May,196,JR,"Davie, FL/St. Thomas Aquinas",http://www.und.com/sports/m-footbl/mtt/turk_ben00.html
ND,FBALL,2011-2012,53,Justin Utupo,Utupo,Justin,Inside Linebacker,1-Jun,251,SO,"Lakewood, CA/Lakewood",http://www.und.com/sports/m-footbl/mtt/utupo_justin00.html
ND,FBALL,2011-2012,1,Deion Walker,Walker,Deion,Wide Receiver,3-Jun,206,SR,"Christchurch, VA/Christchurch",http://www.und.com/sports/m-footbl/mtt/walker_deion00.html
ND,FBALL,2011-2012,66,Chris Watt,Watt,Chris,Offensive Guard,3-Jun,310,JR,"Glen Ellyn, IL/Glenbard West",http://www.und.com/sports/m-footbl/mtt/watt_chris00.html
ND,FBALL,2011-2012,82,Alex Welch,Welch,Alex,Tight End,4-Jun,245,SO,"Cincinnati, OH/Elder",http://www.und.com/sports/m-footbl/mtt/welch_alex00.html
ND,FBALL,2011-2012,94,Hafis Williams,Williams,Hafis,Nose Guard,1-Jun,295,SR,"Elizabeth, NJ/Elizabeth",http://www.und.com/sports/m-footbl/mtt/williams_hafis00.html
ND,FBALL,2011-2012,1,Ishaq Williams,Williams,Ishaq,Outside Linebacker,5-Jun,255,FR,"Brooklyn, NY/Lincoln",http://www.und.com/sports/m-footbl/mtt/williams_ishaq00.html
ND,FBALL,2011-2012,20,Cierre Wood,Wood,Cierre,Running Back,Jun-00,215,JR,"Oxnard, CA/Santa Clara",http://www.und.com/sports/m-footbl/mtt/wood_cierre00.html
ND,FBALL,2011-2012,23,Lo Wood,Wood,Lo,Cornerback,10-May,195,SO,"Apopka, FL/Apopka",http://www.und.com/sports/m-footbl/mtt/wood_lo00.html
