year,team,rank,value,value_change,debt,debt_percent,revenue,expenses,ebitda,revenue_multiple,ebitda_multiple,debt_yield,ebitda_yield,gate_revenue,media_revenue,stadium_revenue,player_expense,other_revenue,other_expense,name,team_id,wiki_url,logo_image_url,dbpedia_url,dbpedia_data_json,league
1994,Washington Redskins,9,158,NA,NA,NA,60.9,72.5,-11.6,2.59,0,NA,-0.07,14.4,43,0.9,52.5,NA,NA,Redskins,was,wikipedia.org/wiki/Washington_Redskins,http://upload.wikimedia.org/wikipedia/en/thumb/6/63/Washington_Redskins_logo.svg/200px-Washington_Redskins_logo.svg.png,live.dbpedia.org/page/Washington_Redskins,live.dbpedia.org/page/Washington_Redskins.json,NFL
1994,Houston Oilers,10,157,NA,NA,NA,62,65.5,-3.5,2.53,0,NA,-0.02,13.7,41.1,4.7,45.5,NA,NA,Oilers,oti,wikipedia.org/wiki/Houston_Oilers,http://upload.wikimedia.org/wikipedia/en/thumb/4/44/HoustonOilers.png/200px-HoustonOilers.png,live.dbpedia.org/page/Houston_Oilers,live.dbpedia.org/page/Houston_Oilers.json,NFL
1994,New Orleans Saints,11,154,NA,NA,NA,62.5,65.5,-3,2.46,0,NA,-0.02,13.8,40.2,2.7,43.5,NA,NA,Saints,nor,wikipedia.org/wiki/New_Orleans_Saints,http://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/New_Orleans_Saints.svg/200px-New_Orleans_Saints.svg.png,live.dbpedia.org/page/New_Orleans_Saints,live.dbpedia.org/page/New_Orleans_Saints.json,NFL
1994,Kansas City Chiefs,12,153,NA,NA,NA,64.8,59.5,5.3,2.36,28.87,NA,0.03,15.7,40.4,6.2,40.5,NA,NA,Chiefs,kan,wikipedia.org/wiki/Kansas_City_Chiefs,http://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/200px-Kansas_City_Chiefs_logo.svg.png,live.dbpedia.org/page/Kansas_City_Chiefs,live.dbpedia.org/page/Kansas_City_Chiefs.json,NFL
1994,Atlanta Falcons,13,148,NA,NA,NA,59.8,64.5,-4.7,2.47,0,NA,-0.03,12.6,40.7,0,40.3,NA,NA,Falcons,atl,wikipedia.org/wiki/Atlanta_Falcons,http://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/100px-Atlanta_Falcons_logo.svg.png,live.dbpedia.org/page/Atlanta_Falcons,live.dbpedia.org/page/Atlanta_Falcons.json,NFL
1994,Los Angeles Rams,14,148,NA,NA,NA,59.4,53.9,5.5,2.49,26.91,NA,0.04,11.3,41.5,4.1,31.7,NA,NA,Rams,ram,wikipedia.org/wiki/Los_Angeles_Rams,http://upload.wikimedia.org/wikipedia/en/thumb/b/b8/St_Louis_Rams_logo.svg/100px-St_Louis_Rams_logo.svg.png,live.dbpedia.org/page/Los_Angeles_Rams,live.dbpedia.org/page/Los_Angeles_Rams.json,NFL
1994,Seattle Seahawks,15,148,NA,NA,NA,58.9,58.7,0.2,2.51,740,NA,0,12.6,41.8,2,35.6,NA,NA,Seahawks,sea,wikipedia.org/wiki/Seattle_Seahawks,http://upload.wikimedia.org/wikipedia/en/thumb/2/22/Seattle_Seahawks_Vector_Logo.svg/200px-Seattle_Seahawks_Vector_Logo.svg.png,live.dbpedia.org/page/Seattle_Seahawks,live.dbpedia.org/page/Seattle_Seahawks.json,NFL
1994,Denver Broncos,16,147,NA,NA,NA,59.6,58,1.6,2.47,91.88,NA,0.01,15.7,41.4,0,38,NA,NA,Broncos,den,wikipedia.org/wiki/Denver_Broncos,http://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/200px-Denver_Broncos_logo.svg.png,live.dbpedia.org/page/Denver_Broncos,live.dbpedia.org/page/Denver_Broncos.json,NFL
1994,Minnesota Vikings,17,147,NA,NA,NA,60.9,54.9,6,2.41,24.5,NA,0.04,13.2,40.9,3.3,32.3,NA,NA,Vikings,min,wikipedia.org/wiki/Minnesota_Vikings,http://upload.wikimedia.org/wikipedia/en/b/b0/Minnesota_Vikings_Logo_2013.png,live.dbpedia.org/page/Minnesota_Vikings,live.dbpedia.org/page/Minnesota_Vikings.json,NFL
1994,Los Angeles Raiders,18,146,NA,NA,NA,58.8,65,-6.2,2.48,0,NA,-0.04,13.3,42,1,43.3,NA,NA,Raiders,rai,wikipedia.org/wiki/Los_Angeles_Raiders,http://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Oakland_Raiders.svg/200px-Oakland_Raiders.svg.png,live.dbpedia.org/page/Los_Angeles_Raiders,live.dbpedia.org/page/Los_Angeles_Raiders.json,NFL
1994,Phoenix Cardinals,19,146,NA,NA,NA,58,57,1,2.52,146,NA,0.01,11.1,40.5,3.9,38,NA,NA,Cardinals,crd,wikipedia.org/wiki/Phoenix_Cardinals,http://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/200px-Arizona_Cardinals_logo.svg.png,live.dbpedia.org/page/Phoenix_Cardinals,live.dbpedia.org/page/Phoenix_Cardinals.json,NFL
1994,Pittsburgh Steelers,20,143,NA,NA,NA,57.8,47.8,10,2.47,14.3,NA,0.07,12.8,40.9,1.6,28.1,NA,NA,Steelers,pit,wikipedia.org/wiki/Pittsburgh_Steelers,http://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/200px-Pittsburgh_Steelers_logo.svg.png,live.dbpedia.org/page/Pittsburgh_Steelers,live.dbpedia.org/page/Pittsburgh_Steelers.json,NFL
1994,Cincinnati Bengals,21,142,NA,NA,NA,54.4,47.5,6.9,2.61,20.58,NA,0.05,10.7,40.4,0.8,29.5,NA,NA,Bengals,cin,wikipedia.org/wiki/Cincinnati_Bengals,http://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Cincinnati_Bengals.svg/200px-Cincinnati_Bengals.svg.png,live.dbpedia.org/page/Cincinnati_Bengals,live.dbpedia.org/page/Cincinnati_Bengals.json,NFL
1994,New England Patriots,22,142,NA,NA,NA,59.2,49.8,9.4,2.4,15.11,NA,0.07,11.3,40.6,4.8,26.9,NA,NA,Patriots,new,wikipedia.org/wiki/New_England_Patriots,http://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/200px-New_England_Patriots_logo.svg.png,live.dbpedia.org/page/New_England_Patriots,live.dbpedia.org/page/New_England_Patriots.json,NFL
1994,New York Jets,23,142,NA,NA,NA,59.2,65.2,-6,2.4,0,NA,-0.04,13,41,2.7,43.2,NA,NA,Jets,nyj,wikipedia.org/wiki/New_York_Jets,http://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/200px-New_York_Jets_logo.svg.png,live.dbpedia.org/page/New_York_Jets,live.dbpedia.org/page/New_York_Jets.json,NFL
1994,San Diego Chargers,24,142,NA,NA,NA,58.7,62.8,-4.1,2.42,0,NA,-0.03,13.6,40.8,1.8,40.5,NA,NA,Chargers,sdg,wikipedia.org/wiki/San_Diego_Chargers,http://upload.wikimedia.org/wikipedia/en/thumb/0/06/San_Diego_Chargers_logo.svg/200px-San_Diego_Chargers_logo.svg.png,live.dbpedia.org/page/San_Diego_Chargers,live.dbpedia.org/page/San_Diego_Chargers.json,NFL
1994,Tampa Bay Buccaneers,25,142,NA,NA,NA,60.1,58.5,1.6,2.36,88.75,NA,0.01,10.9,40.2,4.4,34.4,NA,NA,Buccaneers,tam,wikipedia.org/wiki/Tampa_Bay_Buccaneers,http://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/200px-Tampa_Bay_Buccaneers_logo.svg.png,live.dbpedia.org/page/Tampa_Bay_Buccaneers,live.dbpedia.org/page/Tampa_Bay_Buccaneers.json,NFL
1994,Green Bay Packers,26,141,NA,NA,NA,60.1,65.1,-5,2.35,0,NA,-0.04,13,40.5,4,40.7,NA,NA,Packers,gnb,wikipedia.org/wiki/Green_Bay_Packers,http://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,live.dbpedia.org/page/Green_Bay_Packers,live.dbpedia.org/page/Green_Bay_Packers.json,NFL
1994,Indianapolis Colts,27,141,NA,NA,NA,54.6,61.8,-7.2,2.58,0,NA,-0.05,11.6,40,0.5,43.8,NA,NA,Colts,clt,wikipedia.org/wiki/Indianapolis_Colts,http://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/200px-Indianapolis_Colts_logo.svg.png,live.dbpedia.org/page/Indianapolis_Colts,live.dbpedia.org/page/Indianapolis_Colts.json,NFL
1994,Detroit Lions,28,138,NA,NA,NA,55.9,73.2,-17.3,2.47,0,NA,-0.13,12.6,40.8,0,52.2,NA,NA,Lions,det,wikipedia.org/wiki/Detroit_Lions,http://upload.wikimedia.org/wikipedia/en/thumb/3/3f/New_Lions_Logo.svg/200px-New_Lions_Logo.svg.png,live.dbpedia.org/page/Detroit_Lions,live.dbpedia.org/page/Detroit_Lions.json,NFL
1993,Dallas Cowboys,1,165,NA,NA,NA,55.1,44.4,10.7,2.99,15.42,NA,0.06,14.4,38.2,0.7,30.8,NA,NA,Cowboys,dal,wikipedia.org/wiki/Dallas_Cowboys,http://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/200px-Dallas_Cowboys.svg.png,live.dbpedia.org/page/Dallas_Cowboys,live.dbpedia.org/page/Dallas_Cowboys.json,NFL
1993,Philadelphia Eagles,2,149,NA,NA,NA,64.6,53.7,10.9,2.31,13.67,NA,0.07,16.2,35.8,10.7,32.5,NA,NA,Eagles,phi,wikipedia.org/wiki/Philadelphia_Eagles,http://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Philadelphia_Eagles_primary_logo.svg/200px-Philadelphia_Eagles_primary_logo.svg.png,live.dbpedia.org/page/Philadelphia_Eagles,live.dbpedia.org/page/Philadelphia_Eagles.json,NFL
1993,New York Giants,3,146,NA,NA,NA,54.5,56.8,-2.3,2.68,0,NA,-0.02,14.2,37.3,1.2,37.7,NA,NA,Giants,nyg,wikipedia.org/wiki/New_York_Giants,http://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/200px-New_York_Giants_logo.svg.png,live.dbpedia.org/page/New_York_Giants,live.dbpedia.org/page/New_York_Giants.json,NFL
1993,Miami Dolphins,4,145,NA,NA,NA,53,53,0,2.74,NA,NA,0,14.2,36,0.8,40.6,NA,NA,Dolphins,mia,wikipedia.org/wiki/Miami_Dolphins,http://upload.wikimedia.org/wikipedia/en/thumb/8/81/Miami_Dolphins_2013_Logo.svg/200px-Miami_Dolphins_2013_Logo.svg.png,live.dbpedia.org/page/Miami_Dolphins,live.dbpedia.org/page/Miami_Dolphins.json,NFL
1993,San Francisco 49ers,5,139,NA,NA,NA,59.4,65.1,-5.7,2.34,0,NA,-0.04,16.1,37,4.2,41.3,NA,NA,49ers,sfo,wikipedia.org/wiki/San_Francisco_49ers,http://upload.wikimedia.org/wikipedia/commons/thumb/8/83/49ers_Logo.svg/200px-49ers_Logo.svg.png,live.dbpedia.org/page/San_Francisco_49ers,live.dbpedia.org/page/San_Francisco_49ers.json,NFL
1993,Buffalo Bills,6,138,NA,NA,NA,56.4,54.6,1.8,2.45,76.67,NA,0.01,16,35.8,2.6,35.9,NA,NA,Bills,buf,wikipedia.org/wiki/Buffalo_Bills,http://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/200px-Buffalo_Bills_logo.svg.png,live.dbpedia.org/page/Buffalo_Bills,live.dbpedia.org/page/Buffalo_Bills.json,NFL
1993,Seattle Seahawks,7,137,NA,NA,NA,52.9,48.2,4.7,2.59,29.15,NA,0.03,12.1,35.8,3.1,29.4,NA,NA,Seahawks,sea,wikipedia.org/wiki/Seattle_Seahawks,http://upload.wikimedia.org/wikipedia/en/thumb/2/22/Seattle_Seahawks_Vector_Logo.svg/200px-Seattle_Seahawks_Vector_Logo.svg.png,live.dbpedia.org/page/Seattle_Seahawks,live.dbpedia.org/page/Seattle_Seahawks.json,NFL
1993,Chicago Bears,8,136,NA,NA,NA,55.8,46.5,9.3,2.44,14.62,NA,0.07,13.7,38.1,2.2,28.8,NA,NA,Bears,chi,wikipedia.org/wiki/Chicago_Bears,http://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/200px-Chicago_Bears_logo.svg.png,live.dbpedia.org/page/Chicago_Bears,live.dbpedia.org/page/Chicago_Bears.json,NFL
1993,Cleveland Browns,9,133,NA,NA,NA,51.8,50.1,1.7,2.57,78.24,NA,0.01,13.3,35.8,0.9,21.1,NA,NA,Browns,cle,wikipedia.org/wiki/Cleveland_Browns,http://upload.wikimedia.org/wikipedia/en/thumb/e/ee/Cleveland_Browns_logo%2C_2006_to_present.svg/200px-Cleveland_Browns_logo%2C_2006_to_present.svg.png,live.dbpedia.org/page/Cleveland_Browns,live.dbpedia.org/page/Cleveland_Browns.json,NFL
1993,Houston Oilers,10,132,NA,NA,NA,55.4,48.3,7.1,2.38,18.59,NA,0.05,13.2,36.1,4.1,32,NA,NA,Oilers,oti,wikipedia.org/wiki/Houston_Oilers,http://upload.wikimedia.org/wikipedia/en/thumb/4/44/HoustonOilers.png/200px-HoustonOilers.png,live.dbpedia.org/page/Houston_Oilers,live.dbpedia.org/page/Houston_Oilers.json,NFL
1993,Kansas City Chiefs,11,130,NA,NA,NA,54.9,45,9.9,2.37,13.13,NA,0.08,12.8,35.2,5,29.6,NA,NA,Chiefs,kan,wikipedia.org/wiki/Kansas_City_Chiefs,http://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/200px-Kansas_City_Chiefs_logo.svg.png,live.dbpedia.org/page/Kansas_City_Chiefs,live.dbpedia.org/page/Kansas_City_Chiefs.json,NFL
1993,New Orleans Saints,12,130,NA,NA,NA,57.7,51.1,6.6,2.25,19.7,NA,0.05,12.6,35.3,4.8,35.8,NA,NA,Saints,nor,wikipedia.org/wiki/New_Orleans_Saints,http://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/New_Orleans_Saints.svg/200px-New_Orleans_Saints.svg.png,live.dbpedia.org/page/New_Orleans_Saints,live.dbpedia.org/page/New_Orleans_Saints.json,NFL
1993,Cincinnati Bengals,13,128,NA,NA,NA,49.5,45.3,4.2,2.59,30.48,NA,0.03,11.2,35.4,0.9,33.7,NA,NA,Bengals,cin,wikipedia.org/wiki/Cincinnati_Bengals,http://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Cincinnati_Bengals.svg/200px-Cincinnati_Bengals.svg.png,live.dbpedia.org/page/Cincinnati_Bengals,live.dbpedia.org/page/Cincinnati_Bengals.json,NFL
1993,Los Angeles Rams,14,128,NA,NA,NA,53.1,47.8,5.3,2.41,24.15,NA,0.04,11.6,36.8,2.2,31.3,NA,NA,Rams,ram,wikipedia.org/wiki/Los_Angeles_Rams,http://upload.wikimedia.org/wikipedia/en/thumb/b/b8/St_Louis_Rams_logo.svg/100px-St_Louis_Rams_logo.svg.png,live.dbpedia.org/page/Los_Angeles_Rams,live.dbpedia.org/page/Los_Angeles_Rams.json,NFL
1993,Atlanta Falcons,15,125,NA,NA,NA,55.4,60.2,-4.8,2.26,0,NA,-0.04,13.7,36,0,37.9,NA,NA,Falcons,atl,wikipedia.org/wiki/Atlanta_Falcons,http://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/100px-Atlanta_Falcons_logo.svg.png,live.dbpedia.org/page/Atlanta_Falcons,live.dbpedia.org/page/Atlanta_Falcons.json,NFL
1993,Phoenix Cardinals,16,125,NA,NA,NA,48.6,45,3.6,2.57,34.72,NA,0.03,9.9,35,2,27,NA,NA,Cardinals,crd,wikipedia.org/wiki/Phoenix_Cardinals,http://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/200px-Arizona_Cardinals_logo.svg.png,live.dbpedia.org/page/Phoenix_Cardinals,live.dbpedia.org/page/Phoenix_Cardinals.json,NFL
1993,Los Angeles Raiders,17,124,NA,NA,NA,51.3,53.5,-2.2,2.42,0,NA,-0.02,12,36.8,0.8,33.6,NA,NA,Raiders,rai,wikipedia.org/wiki/Los_Angeles_Raiders,http://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Oakland_Raiders.svg/200px-Oakland_Raiders.svg.png,live.dbpedia.org/page/Los_Angeles_Raiders,live.dbpedia.org/page/Los_Angeles_Raiders.json,NFL
1993,Minnesota Vikings,18,123,NA,NA,NA,51.8,49.6,2.2,2.37,55.91,NA,0.02,11.7,36.1,2.3,32.3,NA,NA,Vikings,min,wikipedia.org/wiki/Minnesota_Vikings,http://upload.wikimedia.org/wikipedia/en/b/b0/Minnesota_Vikings_Logo_2013.png,live.dbpedia.org/page/Minnesota_Vikings,live.dbpedia.org/page/Minnesota_Vikings.json,NFL
1993,Washington Redskins,19,123,NA,NA,NA,55.7,54,1.7,2.21,72.35,NA,0.01,14.7,38.3,0.7,38.1,NA,NA,Redskins,was,wikipedia.org/wiki/Washington_Redskins,http://upload.wikimedia.org/wikipedia/en/thumb/6/63/Washington_Redskins_logo.svg/200px-Washington_Redskins_logo.svg.png,live.dbpedia.org/page/Washington_Redskins,live.dbpedia.org/page/Washington_Redskins.json,NFL
1993,Indianapolis Colts,20,122,NA,NA,NA,48.1,51.2,-3.1,2.54,0,NA,-0.03,10.4,35,0.5,39.2,NA,NA,Colts,clt,wikipedia.org/wiki/Indianapolis_Colts,http://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/200px-Indianapolis_Colts_logo.svg.png,live.dbpedia.org/page/Indianapolis_Colts,live.dbpedia.org/page/Indianapolis_Colts.json,NFL
1993,Pittsburgh Steelers,21,120,NA,NA,NA,50.7,37.1,13.6,2.37,8.82,NA,0.11,12.1,35.9,0.7,21.1,NA,NA,Steelers,pit,wikipedia.org/wiki/Pittsburgh_Steelers,http://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/200px-Pittsburgh_Steelers_logo.svg.png,live.dbpedia.org/page/Pittsburgh_Steelers,live.dbpedia.org/page/Pittsburgh_Steelers.json,NFL
1993,Denver Broncos,22,119,NA,NA,NA,53.9,46.7,7.2,2.21,16.53,NA,0.06,15.5,36.4,0.1,29.8,NA,NA,Broncos,den,wikipedia.org/wiki/Denver_Broncos,http://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/200px-Denver_Broncos_logo.svg.png,live.dbpedia.org/page/Denver_Broncos,live.dbpedia.org/page/Denver_Broncos.json,NFL
1993,New York Jets,23,119,NA,NA,NA,50.1,46.8,3.3,2.38,36.06,NA,0.03,11.8,35.9,0.7,30,NA,NA,Jets,nyj,wikipedia.org/wiki/New_York_Jets,http://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/200px-New_York_Jets_logo.svg.png,live.dbpedia.org/page/New_York_Jets,live.dbpedia.org/page/New_York_Jets.json,NFL
1993,San Diego Chargers,24,119,NA,NA,NA,51.1,48.2,2.9,2.33,41.03,NA,0.02,11.2,35.8,2.2,29.8,NA,NA,Chargers,sdg,wikipedia.org/wiki/San_Diego_Chargers,http://upload.wikimedia.org/wikipedia/en/thumb/0/06/San_Diego_Chargers_logo.svg/200px-San_Diego_Chargers_logo.svg.png,live.dbpedia.org/page/San_Diego_Chargers,live.dbpedia.org/page/San_Diego_Chargers.json,NFL
1993,Detroit Lions,25,118,NA,NA,NA,50.3,43.9,6.4,2.35,18.44,NA,0.05,12.6,35.8,0.1,29.9,NA,NA,Lions,det,wikipedia.org/wiki/Detroit_Lions,http://upload.wikimedia.org/wikipedia/en/thumb/3/3f/New_Lions_Logo.svg/200px-New_Lions_Logo.svg.png,live.dbpedia.org/page/Detroit_Lions,live.dbpedia.org/page/Detroit_Lions.json,NFL
1993,Tampa Bay Buccaneers,26,118,NA,NA,NA,51.2,40.9,10.3,2.3,11.46,NA,0.09,10.2,35.2,3.8,23.6,NA,NA,Buccaneers,tam,wikipedia.org/wiki/Tampa_Bay_Buccaneers,http://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/200px-Tampa_Bay_Buccaneers_logo.svg.png,live.dbpedia.org/page/Tampa_Bay_Buccaneers,live.dbpedia.org/page/Tampa_Bay_Buccaneers.json,NFL
1993,Green Bay Packers,27,116,NA,NA,NA,51.5,50,1.5,2.25,77.33,NA,0.01,12,34.8,2.2,34,NA,NA,Packers,gnb,wikipedia.org/wiki/Green_Bay_Packers,http://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,live.dbpedia.org/page/Green_Bay_Packers,live.dbpedia.org/page/Green_Bay_Packers.json,NFL
1993,New England Patriots,28,102,NA,NA,NA,47.5,43.3,4.2,2.15,24.29,NA,0.04,9.6,35.5,0.7,26.6,NA,NA,Patriots,new,wikipedia.org/wiki/New_England_Patriots,http://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/200px-New_England_Patriots_logo.svg.png,live.dbpedia.org/page/New_England_Patriots,live.dbpedia.org/page/New_England_Patriots.json,NFL
1992,Miami Dolphins,1,150,NA,NA,NA,66,51.4,14.6,2.27,10.27,NA,0.1,12.3,32,18,25.7,NA,NA,Dolphins,mia,wikipedia.org/wiki/Miami_Dolphins,http://upload.wikimedia.org/wikipedia/en/thumb/8/81/Miami_Dolphins_2013_Logo.svg/200px-Miami_Dolphins_2013_Logo.svg.png,live.dbpedia.org/page/Miami_Dolphins,live.dbpedia.org/page/Miami_Dolphins.json,NFL
1992,New York Giants,2,150,NA,NA,NA,56.7,47.8,8.9,2.65,16.85,NA,0.06,13.5,34,5.5,28.1,NA,NA,Giants,nyg,wikipedia.org/wiki/New_York_Giants,http://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/200px-New_York_Giants_logo.svg.png,live.dbpedia.org/page/New_York_Giants,live.dbpedia.org/page/New_York_Giants.json,NFL
1992,Dallas Cowboys,3,146,NA,NA,NA,55.8,47.9,7.9,2.62,18.48,NA,0.05,13.9,34.2,4,26.6,NA,NA,Cowboys,dal,wikipedia.org/wiki/Dallas_Cowboys,http://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/200px-Dallas_Cowboys.svg.png,live.dbpedia.org/page/Dallas_Cowboys,live.dbpedia.org/page/Dallas_Cowboys.json,NFL
1992,Philadelphia Eagles,4,146,NA,NA,NA,57.4,44.7,12.7,2.54,11.5,NA,0.09,13.9,31.9,7.9,21.3,NA,NA,Eagles,phi,wikipedia.org/wiki/Philadelphia_Eagles,http://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Philadelphia_Eagles_primary_logo.svg/200px-Philadelphia_Eagles_primary_logo.svg.png,live.dbpedia.org/page/Philadelphia_Eagles,live.dbpedia.org/page/Philadelphia_Eagles.json,NFL
1992,Chicago Bears,5,139,NA,NA,NA,56.6,44.8,11.8,2.46,11.78,NA,0.08,13.5,33.6,5.8,22.4,NA,NA,Bears,chi,wikipedia.org/wiki/Chicago_Bears,http://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/200px-Chicago_Bears_logo.svg.png,live.dbpedia.org/page/Chicago_Bears,live.dbpedia.org/page/Chicago_Bears.json,NFL
1992,San Francisco 49ers,6,134,NA,NA,NA,55.5,52.2,3.3,2.41,40.61,NA,0.02,15.5,33,3.3,32.6,NA,NA,49ers,sfo,wikipedia.org/wiki/San_Francisco_49ers,http://upload.wikimedia.org/wikipedia/commons/thumb/8/83/49ers_Logo.svg/200px-49ers_Logo.svg.png,live.dbpedia.org/page/San_Francisco_49ers,live.dbpedia.org/page/San_Francisco_49ers.json,NFL
1992,Seattle Seahawks,7,130,NA,NA,NA,52.6,45.8,6.8,2.47,19.12,NA,0.05,12.4,31.8,4.7,22.9,NA,NA,Seahawks,sea,wikipedia.org/wiki/Seattle_Seahawks,http://upload.wikimedia.org/wikipedia/en/thumb/2/22/Seattle_Seahawks_Vector_Logo.svg/200px-Seattle_Seahawks_Vector_Logo.svg.png,live.dbpedia.org/page/Seattle_Seahawks,live.dbpedia.org/page/Seattle_Seahawks.json,NFL
1992,Houston Oilers,8,128,NA,NA,NA,56.8,46.6,10.2,2.25,12.55,NA,0.08,14.5,33.8,4.8,23.3,NA,NA,Oilers,oti,wikipedia.org/wiki/Houston_Oilers,http://upload.wikimedia.org/wikipedia/en/thumb/4/44/HoustonOilers.png/200px-HoustonOilers.png,live.dbpedia.org/page/Houston_Oilers,live.dbpedia.org/page/Houston_Oilers.json,NFL
1992,Los Angeles Raiders,9,128,NA,NA,NA,51.9,45.6,6.3,2.47,20.32,NA,0.05,12.2,32.7,3.3,26.8,NA,NA,Raiders,rai,wikipedia.org/wiki/Los_Angeles_Raiders,http://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Oakland_Raiders.svg/200px-Oakland_Raiders.svg.png,live.dbpedia.org/page/Los_Angeles_Raiders,live.dbpedia.org/page/Los_Angeles_Raiders.json,NFL
1992,Los Angeles Rams,10,126,NA,NA,NA,51.6,44.8,6.8,2.44,18.53,NA,0.05,10.4,32.7,4.8,24.6,NA,NA,Rams,ram,wikipedia.org/wiki/Los_Angeles_Rams,http://upload.wikimedia.org/wikipedia/en/thumb/b/b8/St_Louis_Rams_logo.svg/100px-St_Louis_Rams_logo.svg.png,live.dbpedia.org/page/Los_Angeles_Rams,live.dbpedia.org/page/Los_Angeles_Rams.json,NFL
1992,Buffalo Bills,11,125,NA,NA,NA,61,50.2,10.8,2.05,11.57,NA,0.09,22.7,31.6,3,29.5,NA,NA,Bills,buf,wikipedia.org/wiki/Buffalo_Bills,http://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/200px-Buffalo_Bills_logo.svg.png,live.dbpedia.org/page/Buffalo_Bills,live.dbpedia.org/page/Buffalo_Bills.json,NFL
1992,Cleveland Browns,12,125,NA,NA,NA,59.8,51.6,8.2,2.09,15.24,NA,0.07,11.9,31.6,12.6,25.8,NA,NA,Browns,cle,wikipedia.org/wiki/Cleveland_Browns,http://upload.wikimedia.org/wikipedia/en/thumb/e/ee/Cleveland_Browns_logo%2C_2006_to_present.svg/200px-Cleveland_Browns_logo%2C_2006_to_present.svg.png,live.dbpedia.org/page/Cleveland_Browns,live.dbpedia.org/page/Cleveland_Browns.json,NFL
1992,Kansas City Chiefs,13,123,NA,NA,NA,50.6,42.8,7.8,2.43,15.77,NA,0.06,12.2,31.2,3.5,23.8,NA,NA,Chiefs,kan,wikipedia.org/wiki/Kansas_City_Chiefs,http://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/200px-Kansas_City_Chiefs_logo.svg.png,live.dbpedia.org/page/Kansas_City_Chiefs,live.dbpedia.org/page/Kansas_City_Chiefs.json,NFL
1992,New Orleans Saints,14,123,NA,NA,NA,50.5,45.4,5.1,2.44,24.12,NA,0.04,12.4,31.3,3.1,22.7,NA,NA,Saints,nor,wikipedia.org/wiki/New_Orleans_Saints,http://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/New_Orleans_Saints.svg/200px-New_Orleans_Saints.svg.png,live.dbpedia.org/page/New_Orleans_Saints,live.dbpedia.org/page/New_Orleans_Saints.json,NFL
