ID.Game,Date,Game,Away.Team,Home.Team,Start.Time.ET,National.Televison,Game.Type,Year,Month,Day
1,10/5/2012,Boston at Fenerbahce Ulker,Celtics , Fenerbahce Ulker,2:00 PM,NBATV,PS,2012,October,5
2,10/6/2012,Dallas at Alba Berlin,Mavericks , Alba Berlin,2:00 PM,NBATV,PS,2012,October,6
3,10/6/2012,Real Madrid at Memphis,Real Madrid , Grizzlies,8:00 PM,,PS,2012,October,6
4,10/6/2012,Mon. Siena at San Antonio,Mon. Siena , Spurs,8:30 PM,,PS,2012,October,6
5,10/6/2012,Denver at LA Clippers,Nuggets , Clippers,10:30 PM,,PS,2012,October,6
6,10/7/2012,Boston at Milano,Celtics , Milano,12:00 PM,NBATV,PS,2012,October,7
7,10/7/2012,Washington at Charlotte,Wizards , Bobcats,1:00 PM,,PS,2012,October,7
8,10/7/2012,Miami at Atlanta,Heat , Hawks,2:00 PM,,PS,2012,October,7
9,10/7/2012,Orlando at New Orleans,Magic , Hornets,2:30 PM,NBATV,PS,2012,October,7
10,10/7/2012,Golden State at LA Lakers,Warriors , Lakers,10:00 PM,,PS,2012,October,7
11,10/8/2012,Mon. Siena at Cleveland,Mon. Siena , Cavaliers,7:00 PM,,PS,2012,October,8
12,10/8/2012,Real Madrid at Toronto,Real Madrid , Raptors,7:00 PM,,PS,2012,October,8
13,10/8/2012,Utah at Golden State,Jazz , Warriors,10:30 PM,,PS,2012,October,8
14,10/9/2012,Dallas at FC Barcelona,Mavericks , FC Barcelona,3:00 PM,NBATV,PS,2012,October,9
15,10/9/2012,Milwaukee at Cleveland,Bucks , Cavaliers,7:00 PM,,PS,2012,October,9
16,10/9/2012,Charlotte at New Orleans,Bobcats , Hornets,8:00 PM,,PS,2012,October,9
17,10/9/2012,Memphis at Chicago,Grizzlies , Bulls,8:00 PM,,PS,2012,October,9
18,10/10/2012,Toronto at Detroit,Raptors , Pistons,7:30 PM,,PS,2012,October,10
19,10/10/2012,Indiana at Minnesota,Pacers , Timberwolves,8:00 PM,,PS,2012,October,10
20,10/10/2012,Oklahoma City at Houston,Thunder , Rockets,8:00 PM,,PS,2012,October,10
21,10/10/2012,Atlanta at San Antonio,Hawks , Spurs,8:30 PM,,PS,2012,October,10
22,10/10/2012,Phoenix at Sacramento,Suns , Kings,10:00 PM,,PS,2012,October,10
23,10/10/2012,Portland at LA Lakers,Trail Blazers , Lakers,10:00 PM,,PS,2012,October,10
24,10/11/2012,Miami at LA Clippers,Heat , Clippers,7:30 AM,NBATV,PS,2012,October,11
25,10/11/2012,Philadelphia at Orlando,76ers , Magic,7:00 PM,,PS,2012,October,11
26,10/11/2012,New York at Washington,Knicks , Wizards,7:00 PM,,PS,2012,October,11
27,10/11/2012,New Orleans at Charlotte,Hornets , Bobcats,7:30 PM,,PS,2012,October,11
28,10/11/2012,Maccabi Haifa at Golden State,Maccabi Haifa , Warriors,10:30 PM,,PS,2012,October,11
29,10/12/2012,Detroit at Toronto,Pistons , Raptors,7:00 PM,,PS,2012,October,12
30,10/12/2012,Minnesota at Indiana,Timberwolves , Pacers,7:00 PM,,PS,2012,October,12
31,10/12/2012,Cleveland at Chicago,Cavaliers , Bulls,8:00 PM,,PS,2012,October,12
32,10/12/2012,New Orleans at Houston,Hornets , Rockets,8:00 PM,,PS,2012,October,12
33,10/12/2012,Denver at San Antonio,Nuggets , Spurs,8:30 PM,,PS,2012,October,12
34,10/12/2012,Oklahoma City at Utah,Thunder , Jazz,9:00 PM,,PS,2012,October,12
35,10/12/2012,Portland at Phoenix,Trail Blazers , Suns,10:00 PM,,PS,2012,October,12
36,10/13/2012,Brooklyn at Philadelphia,Nets , 76ers,7:00 PM,,PS,2012,October,13
37,10/13/2012,New York at Boston,Knicks , Celtics,7:30 PM,,PS,2012,October,13
38,10/13/2012,Washington at Cleveland,Wizards , Cavaliers,7:30 PM,,PS,2012,October,13
39,10/13/2012,Chicago at Minnesota,Bulls , Timberwolves,8:00 PM,,PS,2012,October,13
40,10/13/2012,Detroit at Milwaukee,Pistons , Bucks,8:30 PM,,PS,2012,October,13
41,10/13/2012,Utah at LA Lakers,Jazz , Lakers,10:30 PM,,PS,2012,October,13
42,10/14/2012,LA Clippers at Miami,Clippers , Heat,8:00 AM,NBATV,PS,2012,October,14
43,10/14/2012,San Antonio at Houston,Spurs , Rockets,2:00 PM,,PS,2012,October,14
44,10/14/2012,Atlanta at Memphis,Hawks , Grizzlies,6:00 PM,,PS,2012,October,14
45,10/15/2012,Boston at Philadelphia,Celtics , 76ers,7:00 PM,,PS,2012,October,15
46,10/15/2012,Orlando at Cleveland,Magic , Cavaliers,7:00 PM,,PS,2012,October,15
47,10/15/2012,Washington at Brooklyn,Wizards , Nets,7:30 PM,,PS,2012,October,15
48,10/15/2012,Toronto at Memphis,Raptors , Grizzlies,8:00 PM,,PS,2012,October,15
49,10/15/2012,Houston at Dallas,Rockets , Mavericks,8:30 PM,,PS,2012,October,15
50,10/15/2012,Golden State at Denver,Warriors , Nuggets,9:00 PM,,PS,2012,October,15
51,10/15/2012,Portland at Sacramento,Trail Blazers , Kings,10:00 PM,,PS,2012,October,15
52,10/16/2012,Atlanta at Indiana,Hawks , Pacers,7:00 PM,,PS,2012,October,16
53,10/16/2012,Brooklyn at Boston,Nets , Celtics,7:30 PM,,PS,2012,October,16
54,10/16/2012,Orlando at Detroit,Magic , Pistons,7:30 PM,,PS,2012,October,16
55,10/16/2012,Charlotte at Oklahoma City,Bobcats , Thunder,8:00 PM,,PS,2012,October,16
56,10/16/2012,Milwaukee at Chicago,Bucks , Bulls,8:00 PM,,PS,2012,October,16
57,10/16/2012,Maccabi Haifa at Minnesota,Maccabi Haifa , Timberwolves,8:00 PM,,PS,2012,October,16
58,10/16/2012,Utah at LA Lakers,Jazz , Lakers,10:00 PM,,PS,2012,October,16
59,10/17/2012,Cleveland at Philadelphia,Cavaliers , 76ers,7:00 PM,,PS,2012,October,17
60,10/17/2012,Washington at Toronto,Wizards , Raptors,7:00 PM,,PS,2012,October,17
61,10/17/2012,Memphis at Houston,Grizzlies , Rockets,8:00 PM,,PS,2012,October,17
62,10/17/2012,Phoenix at Dallas,Suns , Mavericks,8:30 PM,,PS,2012,October,17
63,10/17/2012,Denver at Portland,Nuggets , Trail Blazers,10:00 PM,,PS,2012,October,17
64,10/17/2012,Golden State at Sacramento,Warriors , Kings,10:00 PM,,PS,2012,October,17
65,10/17/2012,Utah at LA Clippers,Jazz , Clippers,10:30 PM,,PS,2012,October,17
66,10/18/2012,New Orleans at Atlanta,Hornets , Hawks,7:30 PM,,PS,2012,October,18
67,10/18/2012,Detroit at Miami,Pistons , Heat,7:30 PM,,PS,2012,October,18
68,10/18/2012,Boston at Brooklyn,Celtics , Nets,8:00 PM,,PS,2012,October,18
69,10/18/2012,Memphis at Milwaukee,Grizzlies , Bucks,8:00 PM,,PS,2012,October,18
70,10/19/2012,New York at Toronto,Knicks , Raptors,7:00 PM,,PS,2012,October,19
71,10/19/2012,Indiana at Orlando,Pacers , Magic,7:00 PM,,PS,2012,October,19
72,10/19/2012,Philadelphia at Brooklyn,76ers , Nets,7:30 PM,,PS,2012,October,19
73,10/19/2012,Phoenix at Oklahoma City,Suns , Thunder,8:00 PM,,PS,2012,October,19
74,10/19/2012,Minnesota at Chicago,Timberwolves , Bulls,8:00 PM,,PS,2012,October,19
75,10/19/2012,Sacramento at LA Lakers,Kings , Lakers,10:00 PM,,PS,2012,October,19
76,10/19/2012,Golden State at Portland,Warriors , Trail Blazers,10:00 PM,,PS,2012,October,19
77,10/20/2012,Memphis at Indiana,Grizzlies , Pacers,7:00 PM,,PS,2012,October,20
78,10/20/2012,Dallas at Atlanta,Mavericks , Hawks,7:00 PM,,PS,2012,October,20
79,10/20/2012,Charlotte at Detroit,Bobcats , Pistons,7:30 PM,,PS,2012,October,20
80,10/20/2012,New York at Boston,Knicks , Celtics,7:30 PM,,PS,2012,October,20
81,10/20/2012,San Antonio at Miami,Spurs , Heat,7:30 PM,,PS,2012,October,20
82,10/20/2012,Washington at Milwaukee,Wizards , Bucks,8:30 PM,,PS,2012,October,20
83,10/20/2012,LA Clippers at Utah,Clippers , Jazz,9:00 PM,,PS,2012,October,20
84,10/21/2012,San Antonio at Orlando,Spurs , Magic,6:00 PM,,PS,2012,October,21
85,10/21/2012,Philadelphia at Boston,76ers , Celtics,7:30 PM,,PS,2012,October,21
86,10/21/2012,Denver at Oklahoma City,Nuggets , Thunder,8:00 PM,,PS,2012,October,21
87,10/21/2012,Sacramento at LA Lakers,Kings , Lakers,9:30 PM,,PS,2012,October,21
88,10/22/2012,Milwaukee at Toronto,Bucks , Raptors,7:00 PM,,PS,2012,October,22
89,10/22/2012,New Orleans at Dallas,Hornets , Mavericks,8:30 PM,,PS,2012,October,22
90,10/22/2012,Utah at Portland,Jazz , Trail Blazers,10:00 PM,,PS,2012,October,22
91,10/22/2012,Sacramento at Phoenix,Kings , Suns,10:00 PM,,PS,2012,October,22
92,10/22/2012,Golden State at LA Clippers,Warriors , Clippers,10:30 PM,,PS,2012,October,22
93,10/23/2012,Miami at Charlotte,Heat , Bobcats,7:00 PM,,PS,2012,October,23
94,10/23/2012,Indiana at Cleveland,Pacers , Cavaliers,7:00 PM,,PS,2012,October,23
95,10/23/2012,Oklahoma City at Chicago,Thunder , Bulls,8:00 PM,,PS,2012,October,23
96,10/23/2012,Phoenix at Golden State,Suns , Warriors,10:30 PM,,PS,2012,October,23
97,10/24/2012,New York at Brooklyn,Knicks , Nets,7:30 PM,,PS,2012,October,24
98,10/24/2012,Orlando at Memphis,Magic , Grizzlies,8:00 PM,,PS,2012,October,24
99,10/24/2012,Dallas at Oklahoma City,Mavericks , Thunder,8:00 PM,,PS,2012,October,24
100,10/24/2012,Detroit at Minnesota,Pistons , Timberwolves,8:00 PM,,PS,2012,October,24
101,10/24/2012,Houston at New Orleans,Rockets , Hornets,8:00 PM,,PS,2012,October,24
102,10/24/2012,Washington at Miami,Wizards , Heat,8:30 PM,,PS,2012,October,24
103,10/24/2012,LA Lakers at LA Clippers,Lakers , Clippers,10:30 PM,,PS,2012,October,24
104,10/25/2012,Milwaukee at Charlotte,Bucks , Bobcats,11:00 AM,,PS,2012,October,25
105,10/25/2012,Portland at Utah,Trail Blazers , Jazz,9:00 PM,,PS,2012,October,25
106,10/25/2012,LA Clippers at Denver,Clippers , Nuggets,10:00 PM,TNT,PS,2012,October,25
107,10/25/2012,Sacramento at LA Lakers,Kings , Lakers,10:00 PM,,PS,2012,October,25
108,10/26/2012,Indiana at Chicago,Pacers , Bulls,7:00 PM,,PS,2012,October,26
109,10/26/2012,Houston at Orlando,Rockets , Magic,7:00 PM,,PS,2012,October,26
110,10/26/2012,Atlanta at Detroit,Hawks , Pistons,7:30 PM,,PS,2012,October,26
111,10/26/2012,New Orleans at Miami,Hornets , Heat,8:00 PM,ESPN,PS,2012,October,26
112,10/26/2012,Minnesota at Milwaukee,Timberwolves , Bucks,8:00 PM,,PS,2012,October,26
113,10/26/2012,Charlotte at Dallas,Bobcats , Mavericks,8:30 PM,,PS,2012,October,26
114,10/26/2012,Washington at San Antonio,Wizards , Spurs,8:30 PM,,PS,2012,October,26
115,10/26/2012,Denver at Phoenix,Nuggets , Suns,10:30 PM,ESPN,PS,2012,October,26
116,10/30/2012,Washington at Cleveland,Wizards , Cavaliers,7:00 PM,,RS,2012,October,30
117,10/30/2012,Boston at Miami,Celtics , Heat,8:00 PM,TNT,RS,2012,October,30
118,10/30/2012,Dallas at LA Lakers,Mavericks , Lakers,10:30 PM,TNT,RS,2012,October,30
119,10/31/2012,Denver at Philadelphia,Nuggets , 76ers,7:00 PM,,RS,2012,October,31
120,10/31/2012,Indiana at Toronto,Pacers , Raptors,7:00 PM,,RS,2012,October,31
121,10/31/2012,Houston at Detroit,Rockets , Pistons,7:30 PM,,RS,2012,October,31
122,10/31/2012,San Antonio at New Orleans,Spurs , Hornets,8:00 PM,NBATV,RS,2012,October,31
123,10/31/2012,Sacramento at Chicago,Kings , Bulls,8:00 PM,,RS,2012,October,31
124,10/31/2012,Dallas at Utah,Mavericks , Jazz,9:00 PM,,RS,2012,October,31
125,10/31/2012,Golden State at Phoenix,Warriors , Suns,10:00 PM,,RS,2012,October,31
126,10/31/2012,LA Lakers at Portland,Lakers , Trail Blazers,10:30 PM,NBATV,RS,2012,October,31
127,10/31/2012,Memphis at LA Clippers,Grizzlies , Clippers,10:30 PM,,RS,2012,October,31
128,11/1/2012,New York at Brooklyn,Knicks , Nets,7:00 PM,TNT,RS,2012,November,1
129,11/1/2012,Oklahoma City at San Antonio,Thunder , Spurs,9:30 PM,TNT,RS,2012,November,1
130,11/2/2012,Denver at Orlando,Nuggets , Magic,7:00 PM,,RS,2012,November,2
131,11/2/2012,Indiana at Charlotte,Pacers , Bobcats,7:00 PM,,RS,2012,November,2
132,11/2/2012,Milwaukee at Boston,Bucks , Celtics,7:30 PM,,RS,2012,November,2
133,11/2/2012,Chicago at Cleveland,Bulls , Cavaliers,7:30 PM,,RS,2012,November,2
134,11/2/2012,Houston at Atlanta,Rockets , Hawks,7:30 PM,,RS,2012,November,2
135,11/2/2012,Miami at New York,Heat , Knicks,8:00 PM,ESPN,RS,2012,November,2
136,11/2/2012,Utah at New Orleans,Jazz , Hornets,8:00 PM,,RS,2012,November,2
137,11/2/2012,Sacramento at Minnesota,Kings , Timberwolves,8:00 PM,,RS,2012,November,2
138,11/2/2012,Portland at Oklahoma City,Trail Blazers , Thunder,8:00 PM,,RS,2012,November,2
139,11/2/2012,Detroit at Phoenix,Pistons , Suns,10:00 PM,,RS,2012,November,2
140,11/2/2012,LA Clippers at LA Lakers,Clippers , Lakers,10:30 PM,ESPN,RS,2012,November,2
141,11/2/2012,Memphis at Golden State,Grizzlies , Warriors,10:30 PM,,RS,2012,November,2
142,11/3/2012,Boston at Washington,Celtics , Wizards,7:00 PM,,RS,2012,November,3
143,11/3/2012,Sacramento at Indiana,Kings , Pacers,7:00 PM,,RS,2012,November,3
144,11/3/2012,Denver at Miami,Nuggets , Heat,7:30 PM,NBATV,RS,2012,November,3
145,11/3/2012,Toronto at Brooklyn,Raptors , Nets,7:30 PM,,RS,2012,November,3
146,11/3/2012,New Orleans at Chicago,Hornets , Bulls,8:00 PM,,RS,2012,November,3
147,11/3/2012,Portland at Houston,Trail Blazers , Rockets,8:00 PM,,RS,2012,November,3
148,11/3/2012,Charlotte at Dallas,Bobcats , Mavericks,8:30 PM,,RS,2012,November,3
149,11/3/2012,Cleveland at Milwaukee,Cavaliers , Bucks,8:30 PM,,RS,2012,November,3
150,11/3/2012,Utah at San Antonio,Jazz , Spurs,8:30 PM,,RS,2012,November,3
151,11/3/2012,Golden State at LA Clippers,Warriors , Clippers,10:30 PM,NBATV,RS,2012,November,3
152,11/4/2012,Philadelphia at New York,76ers , Knicks,12:00 PM,,RS,2012,November,4
153,11/4/2012,Minnesota at Toronto,Timberwolves , Raptors,6:00 PM,NBATV,RS,2012,November,4
154,11/4/2012,Phoenix at Orlando,Suns , Magic,6:00 PM,,RS,2012,November,4
155,11/4/2012,Atlanta at Oklahoma City,Hawks , Thunder,7:00 PM,,RS,2012,November,4
156,11/4/2012,Detroit at LA Lakers,Pistons , Lakers,9:30 PM,,RS,2012,November,4
157,11/5/2012,New York at Philadelphia,Knicks , 76ers,7:00 PM,,RS,2012,November,5
158,11/5/2012,Minnesota at Brooklyn,Timberwolves , Nets,7:30 PM,NBATV,RS,2012,November,5
159,11/5/2012,Phoenix at Miami,Suns , Heat,7:30 PM,,RS,2012,November,5
160,11/5/2012,Utah at Memphis,Jazz , Grizzlies,8:00 PM,,RS,2012,November,5
161,11/5/2012,Indiana at San Antonio,Pacers , Spurs,8:30 PM,,RS,2012,November,5
162,11/5/2012,Portland at Dallas,Trail Blazers , Mavericks,8:30 PM,,RS,2012,November,5
163,11/5/2012,Golden State at Sacramento,Warriors , Kings,10:00 PM,,RS,2012,November,5
164,11/5/2012,Cleveland at LA Clippers,Cavaliers , Clippers,10:30 PM,,RS,2012,November,5
165,11/6/2012,Orlando at Chicago,Magic , Bulls,8:00 PM,,RS,2012,November,6
166,11/6/2012,Toronto at Oklahoma City,Raptors , Thunder,8:00 PM,,RS,2012,November,6
167,11/6/2012,Detroit at Denver,Pistons , Nuggets,9:00 PM,,RS,2012,November,6
168,11/7/2012,Phoenix at Charlotte,Suns , Bobcats,7:00 PM,,RS,2012,November,7
169,11/7/2012,Brooklyn at Miami,Nets , Heat,7:30 PM,,RS,2012,November,7
170,11/7/2012,Indiana at Atlanta,Pacers , Hawks,7:30 PM,,RS,2012,November,7
171,11/7/2012,Washington at Boston,Wizards , Celtics,7:30 PM,,RS,2012,November,7
172,11/7/2012,Philadelphia at New Orleans,76ers , Hornets,8:00 PM,ESPN,RS,2012,November,7
173,11/7/2012,Memphis at Milwaukee,Grizzlies , Bucks,8:00 PM,,RS,2012,November,7
174,11/7/2012,Orlando at Minnesota,Magic , Timberwolves,8:00 PM,,RS,2012,November,7
175,11/7/2012,Denver at Houston,Nuggets , Rockets,8:00 PM,,RS,2012,November,7
176,11/7/2012,Toronto at Dallas,Raptors , Mavericks,8:30 PM,,RS,2012,November,7
177,11/7/2012,LA Lakers at Utah,Lakers , Jazz,9:00 PM,,RS,2012,November,7
178,11/7/2012,Detroit at Sacramento,Pistons , Kings,10:00 PM,,RS,2012,November,7
179,11/7/2012,San Antonio at LA Clippers,Spurs , Clippers,10:30 PM,ESPN,RS,2012,November,7
180,11/7/2012,Cleveland at Golden State,Cavaliers , Warriors,10:30 PM,,RS,2012,November,7
181,11/8/2012,Oklahoma City at Chicago,Thunder , Bulls,8:00 PM,TNT,RS,2012,November,8
182,11/8/2012,LA Clippers at Portland,Clippers , Trail Blazers,10:30 PM,TNT,RS,2012,November,8
183,11/9/2012,Brooklyn at Orlando,Nets , Magic,7:00 PM,,RS,2012,November,9
184,11/9/2012,Milwaukee at Washington,Bucks , Wizards,7:00 PM,,RS,2012,November,9
185,11/9/2012,Philadelphia at Boston,76ers , Celtics,7:30 PM,,RS,2012,November,9
186,11/9/2012,Dallas at New York,Mavericks , Knicks,7:30 PM,,RS,2012,November,9
187,11/9/2012,Miami at Atlanta,Heat , Hawks,7:30 PM,,RS,2012,November,9
188,11/9/2012,Charlotte at New Orleans,Bobcats , Hornets,8:00 PM,,RS,2012,November,9
189,11/9/2012,Indiana at Minnesota,Pacers , Timberwolves,8:00 PM,,RS,2012,November,9
190,11/9/2012,Detroit at Oklahoma City,Pistons , Thunder,8:00 PM,,RS,2012,November,9
191,11/9/2012,Houston at Memphis,Rockets , Grizzlies,8:00 PM,,RS,2012,November,9
192,11/9/2012,Cleveland at Phoenix,Cavaliers , Suns,9:00 PM,,RS,2012,November,9
193,11/9/2012,San Antonio at Sacramento,Spurs , Kings,10:00 PM,,RS,2012,November,9
194,11/9/2012,Utah at Denver,Jazz , Nuggets,10:30 PM,ESPN,RS,2012,November,9
195,11/9/2012,Golden State at LA Lakers,Warriors , Lakers,10:30 PM,,RS,2012,November,9
196,11/10/2012,Philadelphia at Toronto,76ers , Raptors,7:00 PM,,RS,2012,November,10
197,11/10/2012,Washington at Indiana,Wizards , Pacers,7:00 PM,,RS,2012,November,10
198,11/10/2012,Dallas at Charlotte,Mavericks , Bobcats,7:30 PM,,RS,2012,November,10
199,11/10/2012,Detroit at Houston,Pistons , Rockets,8:00 PM,,RS,2012,November,10
200,11/10/2012,Minnesota at Chicago,Timberwolves , Bulls,8:00 PM,,RS,2012,November,10
201,11/10/2012,Boston at Milwaukee,Celtics , Bucks,8:30 PM,,RS,2012,November,10
202,11/10/2012,Phoenix at Utah,Suns , Jazz,9:00 PM,,RS,2012,November,10
203,11/10/2012,San Antonio at Portland,Spurs , Trail Blazers,10:00 PM,,RS,2012,November,10
204,11/10/2012,Denver at Golden State,Nuggets , Warriors,10:30 PM,,RS,2012,November,10
205,11/11/2012,Orlando at Brooklyn,Magic , Nets,3:00 PM,,RS,2012,November,11
206,11/11/2012,Atlanta at LA Clippers,Hawks , Clippers,3:30 PM,,RS,2012,November,11
207,11/11/2012,Miami at Memphis,Heat , Grizzlies,6:00 PM,,RS,2012,November,11
208,11/11/2012,Cleveland at Oklahoma City,Cavaliers , Thunder,7:00 PM,,RS,2012,November,11
209,11/11/2012,Sacramento at LA Lakers,Kings , Lakers,9:30 PM,,RS,2012,November,11
210,11/12/2012,Utah at Toronto,Jazz , Raptors,7:00 PM,NBATV,RS,2012,November,12
211,11/12/2012,Milwaukee at Philadelphia,Bucks , 76ers,7:00 PM,,RS,2012,November,12
212,11/12/2012,Oklahoma City at Detroit,Thunder , Pistons,7:30 PM,,RS,2012,November,12
213,11/12/2012,Boston at Chicago,Celtics , Bulls,8:00 PM,,RS,2012,November,12
214,11/12/2012,Miami at Houston,Heat , Rockets,8:00 PM,,RS,2012,November,12
215,11/12/2012,Minnesota at Dallas,Timberwolves , Mavericks,8:30 PM,,RS,2012,November,12
216,11/12/2012,Denver at Phoenix,Nuggets , Suns,9:00 PM,,RS,2012,November,12
217,11/12/2012,Atlanta at Portland,Hawks , Trail Blazers,10:00 PM,,RS,2012,November,12
218,11/13/2012,New York at Orlando,Knicks , Magic,7:00 PM,,RS,2012,November,13
219,11/13/2012,Toronto at Indiana,Raptors , Pacers,7:00 PM,,RS,2012,November,13
220,11/13/2012,Washington at Charlotte,Wizards , Bobcats,7:00 PM,,RS,2012,November,13
221,11/13/2012,Cleveland at Brooklyn,Cavaliers , Nets,7:30 PM,,RS,2012,November,13
222,11/13/2012,Portland at Sacramento,Trail Blazers , Kings,10:00 PM,,RS,2012,November,13
223,11/13/2012,San Antonio at LA Lakers,Spurs , Lakers,10:30 PM,,RS,2012,November,13
224,11/14/2012,Detroit at Philadelphia,Pistons , 76ers,7:00 PM,,RS,2012,November,14
225,11/14/2012,Utah at Boston,Jazz , Celtics,7:30 PM,,RS,2012,November,14
226,11/14/2012,Memphis at Oklahoma City,Grizzlies , Thunder,8:00 PM,ESPN,RS,2012,November,14
227,11/14/2012,Charlotte at Minnesota,Bobcats , Timberwolves,8:00 PM,,RS,2012,November,14
228,11/14/2012,New Orleans at Houston,Hornets , Rockets,8:00 PM,,RS,2012,November,14
229,11/14/2012,Indiana at Milwaukee,Pacers , Bucks,8:00 PM,,RS,2012,November,14
230,11/14/2012,Washington at Dallas,Wizards , Mavericks,8:30 PM,,RS,2012,November,14
231,11/14/2012,Chicago at Phoenix,Bulls , Suns,9:00 PM,,RS,2012,November,14
232,11/14/2012,Miami at LA Clippers,Heat , Clippers,10:30 PM,ESPN,RS,2012,November,14
233,11/14/2012,Atlanta at Golden State,Hawks , Warriors,10:30 PM,,RS,2012,November,14
234,11/15/2012,Boston at Brooklyn,Celtics , Nets,8:00 PM,TNT,RS,2012,November,15
235,11/15/2012,New York at San Antonio,Knicks , Spurs,8:30 PM,,RS,2012,November,15
236,11/15/2012,Miami at Denver,Heat , Nuggets,10:30 PM,TNT,RS,2012,November,15
237,11/16/2012,Orlando at Detroit,Magic , Pistons,7:00 PM,ESPN,RS,2012,November,16
238,11/16/2012,Utah at Philadelphia,Jazz , 76ers,7:00 PM,,RS,2012,November,16
239,11/16/2012,Dallas at Indiana,Mavericks , Pacers,7:00 PM,,RS,2012,November,16
240,11/16/2012,Oklahoma City at New Orleans,Thunder , Hornets,8:00 PM,,RS,2012,November,16
241,11/16/2012,Golden State at Minnesota,Warriors , Timberwolves,8:00 PM,,RS,2012,November,16
242,11/16/2012,New York at Memphis,Knicks , Grizzlies,9:30 PM,ESPN,RS,2012,November,16
243,11/16/2012,Atlanta at Sacramento,Hawks , Kings,10:00 PM,,RS,2012,November,16
244,11/16/2012,Houston at Portland,Rockets , Trail Blazers,10:00 PM,,RS,2012,November,16
245,11/16/2012,Phoenix at LA Lakers,Suns , Lakers,10:30 PM,,RS,2012,November,16
246,11/17/2012,Toronto at Boston,Raptors , Celtics,12:30 PM,,RS,2012,November,17
247,11/17/2012,Chicago at LA Clippers,Bulls , Clippers,3:30 PM,,RS,2012,November,17
248,11/17/2012,Utah at Washington,Jazz , Wizards,7:00 PM,,RS,2012,November,17
249,11/17/2012,Memphis at Charlotte,Grizzlies , Bobcats,7:30 PM,,RS,2012,November,17
250,11/17/2012,Dallas at Cleveland,Mavericks , Cavaliers,7:30 PM,,RS,2012,November,17
251,11/17/2012,New Orleans at Milwaukee,Hornets , Bucks,8:30 PM,,RS,2012,November,17
252,11/17/2012,Denver at San Antonio,Nuggets , Spurs,8:30 PM,,RS,2012,November,17
253,11/17/2012,Miami at Phoenix,Heat , Suns,9:00 PM,,RS,2012,November,17
254,11/18/2012,Indiana at New York,Pacers , Knicks,12:00 PM,,RS,2012,November,18
255,11/18/2012,Orlando at Toronto,Magic , Raptors,1:00 PM,,RS,2012,November,18
256,11/18/2012,Cleveland at Philadelphia,Cavaliers , 76ers,6:00 PM,NBATV,RS,2012,November,18
257,11/18/2012,Brooklyn at Sacramento,Nets , Kings,6:00 PM,,RS,2012,November,18
258,11/18/2012,Golden State at Oklahoma City,Warriors , Thunder,7:00 PM,,RS,2012,November,18
259,11/18/2012,Boston at Detroit,Celtics , Pistons,7:30 PM,,RS,2012,November,18
260,11/18/2012,Chicago at Portland,Bulls , Trail Blazers,9:00 PM,,RS,2012,November,18
261,11/18/2012,Houston at LA Lakers,Rockets , Lakers,9:30 PM,,RS,2012,November,18
262,11/19/2012,Milwaukee at Charlotte,Bucks , Bobcats,7:00 PM,,RS,2012,November,19
263,11/19/2012,Indiana at Washington,Pacers , Wizards,7:00 PM,,RS,2012,November,19
264,11/19/2012,Orlando at Atlanta,Magic , Hawks,7:30 PM,NBATV,RS,2012,November,19
265,11/19/2012,Denver at Memphis,Nuggets , Grizzlies,8:00 PM,,RS,2012,November,19
266,11/19/2012,LA Clippers at San Antonio,Clippers , Spurs,8:30 PM,,RS,2012,November,19
267,11/19/2012,Golden State at Dallas,Warriors , Mavericks,8:30 PM,,RS,2012,November,19
268,11/19/2012,Houston at Utah,Rockets , Jazz,9:00 PM,,RS,2012,November,19
269,11/20/2012,Toronto at Philadelphia,Raptors , 76ers,7:00 PM,,RS,2012,November,20
270,11/20/2012,New York at New Orleans,Knicks , Hornets,8:00 PM,,RS,2012,November,20
271,11/20/2012,Brooklyn at LA Lakers,Nets , Lakers,10:30 PM,,RS,2012,November,20
272,11/21/2012,Philadelphia at Cleveland,76ers , Cavaliers,7:00 PM,,RS,2012,November,21
273,11/21/2012,New Orleans at Indiana,Hornets , Pacers,7:00 PM,,RS,2012,November,21
274,11/21/2012,Detroit at Orlando,Pistons , Magic,7:00 PM,,RS,2012,November,21
275,11/21/2012,Toronto at Charlotte,Raptors , Bobcats,7:00 PM,,RS,2012,November,21
276,11/21/2012,LA Clippers at Oklahoma City,Clippers , Thunder,7:30 PM,ESPN,RS,2012,November,21
277,11/21/2012,Milwaukee at Miami,Bucks , Heat,7:30 PM,,RS,2012,November,21
278,11/21/2012,San Antonio at Boston,Spurs , Celtics,7:30 PM,,RS,2012,November,21
279,11/21/2012,Washington at Atlanta,Wizards , Hawks,7:30 PM,,RS,2012,November,21
280,11/21/2012,Chicago at Houston,Bulls , Rockets,8:00 PM,,RS,2012,November,21
281,11/21/2012,Denver at Minnesota,Nuggets , Timberwolves,8:00 PM,,RS,2012,November,21
282,11/21/2012,New York at Dallas,Knicks , Mavericks,8:30 PM,,RS,2012,November,21
283,11/21/2012,Portland at Phoenix,Trail Blazers , Suns,9:00 PM,,RS,2012,November,21
284,11/21/2012,LA Lakers at Sacramento,Lakers , Kings,10:00 PM,,RS,2012,November,21
285,11/21/2012,Brooklyn at Golden State,Nets , Warriors,10:30 PM,,RS,2012,November,21
